ISO,Year,Variable,Value
BEN,2000,CL,2645.0
BEN,2001,CL,2715.0
BEN,2002,CL,2815.0
BEN,2003,CL,2917.0
BEN,2004,CL,2917.0
BEN,2005,CL,2934.0
BEN,2006,CL,2790.0
BEN,2007,CL,2800.0
BEN,2008,CL,3000.0
BEN,2009,CL,3100.0
BEN,2010,CL,3100.0
BEN,2011,CL,3100.0
BEN,2012,CL,3200.0
BEN,2013,CL,3400.0
BEN,2014,CL,3400.0
BEN,2015,CL,3400.0
BEN,2016,CL,3400.0
BEN,2017,CL,3400.0
BEN,2018,CL,3400.0
BMU,1961,CL,0.4
BMU,1962,CL,0.3
BMU,1963,CL,0.3
BMU,1964,CL,0.4
BMU,1965,CL,0.4
BMU,1966,CL,0.4
BMU,1967,CL,0.4
BMU,1968,CL,0.3
BMU,1969,CL,0.3
BMU,1970,CL,0.3
BMU,1971,CL,0.3
BMU,1972,CL,0.3
BMU,1973,CL,0.3
BMU,1974,CL,0.3
BMU,1975,CL,0.3
BMU,1976,CL,0.3
BMU,1977,CL,0.3
BMU,1978,CL,0.3
BMU,1979,CL,0.3
BMU,1980,CL,0.3
BMU,1981,CL,0.3
BMU,1982,CL,0.3
BMU,1983,CL,0.3
BMU,1984,CL,0.3
BMU,1985,CL,0.3
BMU,1986,CL,0.3
BMU,1987,CL,0.3
BMU,1988,CL,0.3
BMU,1989,CL,0.3
BMU,1990,CL,0.3
BMU,1991,CL,0.3
BMU,1992,CL,0.3
BMU,1993,CL,0.3
BMU,1994,CL,0.3
BMU,1995,CL,0.4
BMU,1996,CL,0.4
BMU,1997,CL,0.4
BMU,1998,CL,0.4
BMU,1999,CL,0.4
BMU,2000,CL,0.4
BMU,2001,CL,0.4
BMU,2002,CL,0.4
BMU,2003,CL,0.4
BMU,2004,CL,0.4
BMU,2005,CL,0.4
BMU,2006,CL,0.4
BMU,2007,CL,0.4
BMU,2008,CL,0.3
BMU,2009,CL,0.3
BMU,2010,CL,0.3
BMU,2011,CL,0.3
BMU,2012,CL,0.3
BMU,2013,CL,0.3
BMU,2014,CL,0.3
BMU,2015,CL,0.3
BMU,2016,CL,0.3
BMU,2017,CL,0.3
BMU,2018,CL,0.3
BTN,1961,CL,113.0
BTN,1962,CL,113.0
BTN,1963,CL,113.0
BTN,1964,CL,113.0
BTN,1965,CL,114.0
BTN,1966,CL,114.0
BTN,1967,CL,114.0
BTN,1968,CL,115.0
BTN,1969,CL,115.0
BTN,1970,CL,125.0
BTN,1971,CL,125.0
BTN,1972,CL,126.0
BTN,1973,CL,126.0
BTN,1974,CL,131.0
BTN,1975,CL,131.0
BTN,1976,CL,137.0
BTN,1977,CL,137.0
BTN,1978,CL,137.0
BTN,1979,CL,142.0
BTN,1980,CL,148.0
BTN,1981,CL,148.0
BTN,1982,CL,153.0
BTN,1983,CL,163.0
BTN,1984,CL,164.0
BTN,1985,CL,164.0
BTN,1986,CL,164.0
BTN,1987,CL,165.0
BTN,1988,CL,160.0
BTN,1989,CL,152.0
BTN,1990,CL,154.0
BTN,1991,CL,154.0
BTN,1992,CL,154.0
BTN,1993,CL,155.0
BTN,1994,CL,159.0
BTN,1995,CL,165.0
BTN,1996,CL,170.0
BTN,1997,CL,172.0
BTN,1998,CL,172.0
BTN,1999,CL,172.0
BTN,2000,CL,125.0
BTN,2001,CL,130.0
BTN,2002,CL,130.0
BTN,2003,CL,130.0
BTN,2004,CL,177.0
BTN,2005,CL,186.0
BTN,2006,CL,170.0
BTN,2007,CL,156.0
BTN,2008,CL,114.3
BTN,2009,CL,113.0
BTN,2010,CL,113.0
BTN,2011,CL,112.6
BTN,2012,CL,112.6
BTN,2013,CL,112.6
BTN,2014,CL,112.6
BTN,2015,CL,112.6
BTN,2016,CL,106.0
BTN,2017,CL,100.0
BTN,2018,CL,100.0
BOL,1961,CL,1442.0
BOL,1962,CL,1442.0
BOL,1963,CL,1442.0
BOL,1964,CL,1478.0
BOL,1965,CL,1515.0
BOL,1966,CL,1551.0
BOL,1967,CL,1588.0
BOL,1968,CL,1624.0
BOL,1969,CL,1661.0
BOL,1970,CL,1697.0
BOL,1971,CL,1734.0
BOL,1972,CL,1770.0
BOL,1973,CL,1808.0
BOL,1974,CL,1843.0
BOL,1975,CL,1880.0
BOL,1976,CL,1916.0
BOL,1977,CL,1953.0
BOL,1978,CL,1989.0
BOL,1979,CL,2025.0
BOL,1980,CL,2062.0
BOL,1981,CL,2099.0
BOL,1982,CL,2136.0
BOL,1983,CL,2173.0
BOL,1984,CL,2217.0
BOL,1985,CL,2187.0
BOL,1986,CL,2203.0
BOL,1987,CL,2227.0
BOL,1988,CL,2250.0
BOL,1989,CL,2270.0
BOL,1990,CL,2255.0
BOL,1991,CL,2296.0
BOL,1992,CL,2331.0
BOL,1993,CL,2378.0
BOL,1994,CL,2516.0
BOL,1995,CL,2765.0
BOL,1996,CL,2853.0
BOL,1997,CL,3043.0
BOL,1998,CL,3151.0
BOL,1999,CL,3238.0
BOL,2000,CL,3312.0
BOL,2001,CL,3325.0
BOL,2002,CL,3480.0
BOL,2003,CL,3707.0
BOL,2004,CL,3776.0
BOL,2005,CL,4005.0
BOL,2006,CL,4112.0
BOL,2007,CL,4390.0
BOL,2008,CL,4485.0
BOL,2009,CL,4673.0
BOL,2010,CL,4516.0
BOL,2011,CL,4557.0
BOL,2012,CL,4651.0
BOL,2013,CL,4738.0
BOL,2014,CL,4702.0
BOL,2015,CL,4661.0
BOL,2016,CL,4685.0
BOL,2017,CL,4488.0
BOL,2018,CL,4727.0
BIH,1992,CL,1000.0
BIH,1993,CL,990.0
BIH,1994,CL,980.0
BIH,1995,CL,975.0
BIH,1996,CL,1020.0
BIH,1997,CL,1015.0
BIH,1998,CL,1060.0
BIH,1999,CL,1055.0
BIH,2000,CL,1100.0
BIH,2001,CL,1107.0
BIH,2002,CL,1093.0
BIH,2003,CL,1112.0
BIH,2004,CL,1125.4
BIH,2005,CL,1120.0
BIH,2006,CL,1123.0
BIH,2007,CL,1117.0
BIH,2008,CL,1098.0
BIH,2009,CL,1099.0
BIH,2010,CL,1109.0
BIH,2011,CL,1107.0
BIH,2012,CL,1108.0
BIH,2013,CL,1115.0
BIH,2014,CL,1112.0
BIH,2015,CL,1127.0
BIH,2016,CL,1130.0
BIH,2017,CL,1167.0
BIH,2018,CL,1129.0
BWA,1961,CL,400.0
BWA,1962,CL,400.0
BWA,1963,CL,400.0
BWA,1964,CL,400.0
BWA,1965,CL,401.0
BWA,1966,CL,401.0
BWA,1967,CL,401.0
BWA,1968,CL,401.0
BWA,1969,CL,401.0
BWA,1970,CL,401.0
BWA,1971,CL,401.0
BWA,1972,CL,402.0
BWA,1973,CL,402.0
BWA,1974,CL,402.0
BWA,1975,CL,402.0
BWA,1976,CL,402.0
BWA,1977,CL,402.0
BWA,1978,CL,402.0
BWA,1979,CL,404.0
BWA,1980,CL,404.0
BWA,1981,CL,404.0
BWA,1982,CL,406.0
BWA,1983,CL,406.0
BWA,1984,CL,406.0
BWA,1985,CL,408.0
BWA,1986,CL,408.0
BWA,1987,CL,410.0
BWA,1988,CL,410.0
BWA,1989,CL,415.0
BWA,1990,CL,421.0
BWA,1991,CL,301.0
BWA,1992,CL,251.0
BWA,1993,CL,351.0
BWA,1994,CL,396.0
BWA,1995,CL,346.0
BWA,1996,CL,346.0
BWA,1997,CL,301.0
BWA,1998,CL,231.0
BWA,1999,CL,241.0
BWA,2000,CL,351.0
BWA,2001,CL,201.0
BWA,2002,CL,246.0
BWA,2003,CL,196.0
BWA,2004,CL,227.0
BWA,2005,CL,241.5
BWA,2006,CL,203.0
BWA,2007,CL,184.0
BWA,2008,CL,281.0
BWA,2009,CL,318.0
BWA,2010,CL,261.0
BWA,2011,CL,326.0
BWA,2012,CL,287.0
BWA,2013,CL,282.0
BWA,2014,CL,404.0
BWA,2015,CL,261.6
BWA,2016,CL,261.6
BWA,2017,CL,261.6
BWA,2018,CL,261.6
BRA,1961,CL,31444.0
BRA,1962,CL,31971.0
BRA,1963,CL,32498.0
BRA,1964,CL,33025.0
BRA,1965,CL,33552.0
BRA,1966,CL,34079.0
BRA,1967,CL,34606.0
BRA,1968,CL,35133.0
BRA,1969,CL,35660.0
BRA,1970,CL,36190.0
BRA,1971,CL,37393.0
BRA,1972,CL,38596.0
BRA,1973,CL,39799.0
BRA,1974,CL,41002.0
BRA,1975,CL,42207.0
BRA,1976,CL,45369.0
BRA,1977,CL,48531.0
BRA,1978,CL,51693.0
BRA,1979,CL,54855.0
BRA,1980,CL,58018.208
BRA,1981,CL,58977.0
BRA,1982,CL,59936.0
BRA,1983,CL,60895.0
BRA,1984,CL,61854.0
BRA,1985,CL,62810.707
BRA,1986,CL,61540.0
BRA,1987,CL,60269.0
BRA,1988,CL,58998.0
BRA,1989,CL,57727.0
BRA,1990,CL,56456.0
BRA,1991,CL,55185.0
BRA,1992,CL,53914.0
BRA,1993,CL,52643.0
BRA,1994,CL,51372.0
BRA,1995,CL,50105.0
BRA,1996,CL,51058.0
BRA,1997,CL,52011.0
BRA,1998,CL,52964.0
BRA,1999,CL,53917.0
BRA,2000,CL,54870.0
BRA,2001,CL,55823.0
BRA,2002,CL,56776.0
BRA,2003,CL,57729.0
BRA,2004,CL,58682.0
BRA,2005,CL,59635.0
BRA,2006,CL,60593.0
BRA,2007,CL,60859.0
BRA,2008,CL,61125.0
BRA,2009,CL,61391.0
BRA,2010,CL,61657.0
BRA,2011,CL,61923.0
BRA,2012,CL,62189.0
BRA,2013,CL,62455.0
BRA,2014,CL,62721.0
BRA,2015,CL,62987.0
BRA,2016,CL,63253.0
BRA,2017,CL,63517.8
BRA,2018,CL,63518.0
VGB,1961,CL,2.0
VGB,1962,CL,2.0
VGB,1963,CL,2.0
VGB,1964,CL,2.0
VGB,1965,CL,2.0
VGB,1966,CL,3.0
VGB,1967,CL,3.0
VGB,1968,CL,3.0
VGB,1969,CL,3.0
VGB,1970,CL,3.0
VGB,1971,CL,3.0
VGB,1972,CL,3.0
VGB,1973,CL,3.0
VGB,1974,CL,3.0
VGB,1975,CL,3.0
VGB,1976,CL,3.0
VGB,1977,CL,3.0
VGB,1978,CL,3.0
VGB,1979,CL,3.0
VGB,1980,CL,3.0
VGB,1981,CL,3.0
VGB,1982,CL,4.0
VGB,1983,CL,4.0
VGB,1984,CL,4.0
VGB,1985,CL,4.0
VGB,1986,CL,4.0
VGB,1987,CL,4.0
VGB,1988,CL,4.0
VGB,1989,CL,4.0
VGB,1990,CL,3.0
VGB,1991,CL,3.0
VGB,1992,CL,3.0
VGB,1993,CL,3.0
VGB,1994,CL,3.0
VGB,1995,CL,3.0
VGB,1996,CL,3.0
VGB,1997,CL,3.0
VGB,1998,CL,3.0
VGB,1999,CL,2.0
VGB,2000,CL,2.0
VGB,2001,CL,2.0
VGB,2002,CL,2.0
VGB,2003,CL,2.0
VGB,2004,CL,2.0
VGB,2005,CL,2.0
VGB,2006,CL,2.0
VGB,2007,CL,2.0
VGB,2008,CL,2.0
VGB,2009,CL,2.0
VGB,2010,CL,2.0
VGB,2011,CL,2.0
VGB,2012,CL,2.0
VGB,2013,CL,2.0
VGB,2014,CL,2.0
VGB,2015,CL,2.0
VGB,2016,CL,2.0
VGB,2017,CL,2.0
VGB,2018,CL,2.0
BRN,1961,CL,15.0
BRN,1962,CL,15.0
BRN,1963,CL,15.0
BRN,1964,CL,18.0
BRN,1965,CL,18.0
BRN,1966,CL,17.0
BRN,1967,CL,17.0
BRN,1968,CL,18.0
BRN,1969,CL,18.0
BRN,1970,CL,18.0
BRN,1971,CL,13.0
BRN,1972,CL,12.0
BRN,1973,CL,12.0
BRN,1974,CL,12.0
BRN,1975,CL,12.0
BRN,1976,CL,11.0
BRN,1977,CL,9.0
BRN,1978,CL,9.0
BRN,1979,CL,9.0
BRN,1980,CL,8.0
BRN,1981,CL,8.0
BRN,1982,CL,7.0
BRN,1983,CL,7.0
BRN,1984,CL,7.0
BRN,1985,CL,7.0
BRN,1986,CL,7.0
BRN,1987,CL,7.0
BRN,1988,CL,7.0
BRN,1989,CL,7.0
BRN,1990,CL,6.0
BRN,1991,CL,6.0
BRN,1992,CL,6.0
BRN,1993,CL,6.0
BRN,1994,CL,6.0
BRN,1995,CL,6.0
BRN,1996,CL,6.0
BRN,1997,CL,6.0
BRN,1998,CL,6.0
BRN,1999,CL,6.0
BRN,2000,CL,6.0
BRN,2001,CL,7.0
BRN,2002,CL,7.0
BRN,2003,CL,7.0
BRN,2004,CL,7.0
BRN,2005,CL,7.0
BRN,2006,CL,7.0
BRN,2007,CL,8.0
BRN,2008,CL,8.0
BRN,2009,CL,10.0
BRN,2010,CL,10.0
BRN,2011,CL,10.0
BRN,2012,CL,10.0
BRN,2013,CL,11.0
BRN,2014,CL,11.0
BRN,2015,CL,11.0
BRN,2016,CL,11.0
BRN,2017,CL,11.0
BRN,2018,CL,11.0
BGR,1961,CL,4619.0
BGR,1962,CL,4538.0
BGR,1963,CL,4531.0
BGR,1964,CL,4574.0
BGR,1965,CL,4563.0
BGR,1966,CL,4564.0
BGR,1967,CL,4554.0
BGR,1968,CL,4558.0
BGR,1969,CL,4555.0
BGR,1970,CL,4527.0
BGR,1971,CL,4516.0
BGR,1972,CL,4510.0
BGR,1973,CL,4502.0
BGR,1974,CL,4488.0
BGR,1975,CL,4343.0
BGR,1976,CL,4327.0
BGR,1977,CL,4313.0
BGR,1978,CL,4288.0
BGR,1979,CL,4254.0
BGR,1980,CL,4177.0
BGR,1981,CL,4166.0
BGR,1982,CL,4150.0
BGR,1983,CL,4141.0
BGR,1984,CL,4135.0
BGR,1985,CL,4134.0
BGR,1986,CL,4133.0
BGR,1987,CL,4131.0
BGR,1988,CL,4140.0
BGR,1989,CL,4146.0
BGR,1990,CL,4156.0
BGR,1991,CL,4162.0
BGR,1992,CL,4330.0
BGR,1993,CL,4310.0
BGR,1994,CL,4217.0
BGR,1995,CL,4202.0
BGR,1996,CL,4402.0
BGR,1997,CL,4497.0
BGR,1998,CL,3816.0
BGR,1999,CL,3859.0
BGR,2000,CL,3778.0
BGR,2001,CL,3712.0
BGR,2002,CL,3583.0
BGR,2003,CL,3537.0
BGR,2004,CL,3524.0
BGR,2005,CL,3361.0
BGR,2006,CL,3314.0
BGR,2007,CL,3274.0
BGR,2008,CL,3272.0
BGR,2009,CL,3311.0
BGR,2010,CL,3350.0
BGR,2011,CL,3410.0
BGR,2012,CL,3476.0
BGR,2013,CL,3614.0
BGR,2014,CL,3613.0
BGR,2015,CL,3643.2
BGR,2016,CL,3637.0
BGR,2017,CL,3637.17
BGR,2018,CL,3631.0
BFA,1961,CL,2139.0
BFA,1962,CL,2149.0
BFA,1963,CL,2159.0
BFA,1964,CL,2169.0
BFA,1965,CL,2179.0
BFA,1966,CL,2190.0
BFA,1967,CL,2200.0
BFA,1968,CL,2210.0
BFA,1969,CL,2222.0
BFA,1970,CL,2236.0
BFA,1971,CL,2220.0
BFA,1972,CL,2302.0
BFA,1973,CL,2373.0
BFA,1974,CL,2453.0
BFA,1975,CL,2536.0
BFA,1976,CL,2585.0
BFA,1977,CL,2635.0
BFA,1978,CL,2685.0
BFA,1979,CL,2735.0
BFA,1980,CL,2785.0
BFA,1981,CL,2835.0
BFA,1982,CL,2885.0
BFA,1983,CL,2935.0
BFA,1984,CL,2985.0
BFA,1985,CL,3035.0
BFA,1986,CL,3085.0
BFA,1987,CL,3140.0
BFA,1988,CL,3564.0
BFA,1989,CL,3600.0
BFA,1990,CL,3575.0
BFA,1991,CL,3550.0
BFA,1992,CL,3525.0
BFA,1993,CL,3500.0
BFA,1994,CL,3431.0
BFA,1995,CL,3450.0
BFA,1996,CL,3550.0
BFA,1997,CL,3850.0
BFA,1998,CL,3970.0
BFA,1999,CL,3970.0
BFA,2000,CL,3770.0
BFA,2001,CL,4570.0
BFA,2002,CL,4770.0
BFA,2003,CL,5170.0
BFA,2004,CL,4670.0
BFA,2005,CL,4970.0
BFA,2006,CL,4770.0
BFA,2007,CL,4970.0
BFA,2008,CL,6070.0
BFA,2009,CL,5770.0
BFA,2010,CL,6080.0
BFA,2011,CL,5790.0
BFA,2012,CL,6100.0
BFA,2013,CL,6300.0
BFA,2014,CL,6100.0
BFA,2015,CL,6100.0
BFA,2016,CL,6100.0
BFA,2017,CL,6100.0
BFA,2018,CL,6100.0
BDI,1961,CL,905.0
BDI,1962,CL,930.0
BDI,1963,CL,954.0
BDI,1964,CL,974.0
BDI,1965,CL,996.0
BDI,1966,CL,993.0
BDI,1967,CL,1038.0
BDI,1968,CL,1050.0
BDI,1969,CL,1247.0
BDI,1970,CL,1200.0
BDI,1971,CL,1189.0
BDI,1972,CL,1166.0
BDI,1973,CL,1230.0
BDI,1974,CL,1230.0
BDI,1975,CL,1230.0
BDI,1976,CL,1235.0
BDI,1977,CL,1262.0
BDI,1978,CL,1255.0
BDI,1979,CL,1250.0
BDI,1980,CL,1250.0
BDI,1981,CL,1250.0
BDI,1982,CL,1250.0
BDI,1983,CL,1250.0
BDI,1984,CL,1250.0
BDI,1985,CL,1250.0
BDI,1986,CL,1270.0
BDI,1987,CL,1280.0
BDI,1988,CL,1290.0
BDI,1989,CL,1290.0
BDI,1990,CL,1290.0
BDI,1991,CL,1290.0
BDI,1992,CL,1300.0
BDI,1993,CL,1300.0
BDI,1994,CL,1300.0
BDI,1995,CL,1310.0
BDI,1996,CL,1310.0
BDI,1997,CL,1310.0
BDI,1998,CL,1310.0
BDI,1999,CL,1320.0
BDI,2000,CL,1320.0
BDI,2001,CL,1337.0
BDI,2002,CL,1351.0
BDI,2003,CL,1350.0
BDI,2004,CL,1365.0
BDI,2005,CL,1336.0
BDI,2006,CL,1300.0
BDI,2007,CL,1250.0
BDI,2008,CL,1300.0
BDI,2009,CL,1350.0
BDI,2010,CL,1350.0
BDI,2011,CL,1400.0
BDI,2012,CL,1450.0
BDI,2013,CL,1550.0
BDI,2014,CL,1550.0
BDI,2015,CL,1550.0
BDI,2016,CL,1550.0
BDI,2017,CL,1550.0
BDI,2018,CL,1550.0
CPV,1961,CL,40.0
CPV,1962,CL,40.0
CPV,1963,CL,40.0
CPV,1964,CL,40.0
CPV,1965,CL,40.0
CPV,1966,CL,40.0
CPV,1967,CL,40.0
CPV,1968,CL,40.0
CPV,1969,CL,40.0
CPV,1970,CL,40.0
CPV,1971,CL,40.0
CPV,1972,CL,40.0
CPV,1973,CL,40.0
CPV,1974,CL,40.0
CPV,1975,CL,40.0
CPV,1976,CL,40.0
CPV,1977,CL,40.0
CPV,1978,CL,40.0
CPV,1979,CL,40.0
CPV,1980,CL,40.0
CPV,1981,CL,40.0
CPV,1982,CL,40.0
CPV,1983,CL,40.0
CPV,1984,CL,40.0
CPV,1985,CL,40.0
CPV,1986,CL,40.0
CPV,1987,CL,40.0
CPV,1988,CL,42.0
CPV,1989,CL,42.0
CPV,1990,CL,43.0
CPV,1991,CL,43.0
CPV,1992,CL,44.0
CPV,1993,CL,44.0
CPV,1994,CL,44.0
CPV,1995,CL,45.0
CPV,1996,CL,45.0
CPV,1997,CL,47.0
CPV,1998,CL,47.0
CPV,1999,CL,46.0
CPV,2000,CL,46.0
CPV,2001,CL,48.0
CPV,2002,CL,49.0
CPV,2003,CL,49.0
CPV,2004,CL,50.0
CPV,2005,CL,50.0
CPV,2006,CL,51.0
CPV,2007,CL,51.0
CPV,2008,CL,53.0
CPV,2009,CL,53.0
CPV,2010,CL,53.0
CPV,2011,CL,53.0
CPV,2012,CL,59.0
CPV,2013,CL,59.0
CPV,2014,CL,54.0
CPV,2015,CL,54.0
CPV,2016,CL,54.0
CPV,2017,CL,54.0
CPV,2018,CL,54.0
KHM,1961,CL,2938.0
KHM,1962,CL,2953.0
KHM,1963,CL,2962.0
KHM,1964,CL,3015.0
KHM,1965,CL,3047.0
KHM,1966,CL,3047.0
KHM,1967,CL,3049.0
KHM,1968,CL,2997.0
KHM,1969,CL,2897.0
KHM,1970,CL,2839.0
KHM,1971,CL,1870.0
KHM,1972,CL,1870.0
KHM,1973,CL,1870.0
KHM,1974,CL,1920.0
KHM,1975,CL,1920.0
KHM,1976,CL,1970.0
KHM,1977,CL,1970.0
KHM,1978,CL,2020.0
KHM,1979,CL,2020.0
KHM,1980,CL,2070.0
KHM,1981,CL,2070.0
KHM,1982,CL,2100.0
KHM,1983,CL,2110.0
KHM,1984,CL,2110.0
KHM,1985,CL,2390.0
KHM,1986,CL,2690.0
KHM,1987,CL,3100.0
KHM,1988,CL,3550.0
KHM,1989,CL,3785.0
KHM,1990,CL,3805.0
KHM,1991,CL,3810.0
KHM,1992,CL,3815.0
KHM,1993,CL,3831.0
KHM,1994,CL,3820.0
KHM,1995,CL,3820.0
KHM,1996,CL,3830.0
KHM,1997,CL,3830.0
KHM,1998,CL,3830.0
KHM,1999,CL,3840.0
KHM,2000,CL,3840.0
KHM,2001,CL,3840.0
KHM,2002,CL,3850.0
KHM,2003,CL,3850.0
KHM,2004,CL,3850.0
KHM,2005,CL,3856.0
KHM,2006,CL,3855.0
KHM,2007,CL,3855.0
KHM,2008,CL,3855.0
KHM,2009,CL,3855.0
KHM,2010,CL,3955.0
KHM,2011,CL,3955.0
KHM,2012,CL,3955.0
KHM,2013,CL,3955.0
KHM,2014,CL,3955.0
KHM,2015,CL,4066.0
KHM,2016,CL,4066.0
KHM,2017,CL,4066.0
KHM,2018,CL,4066.0
CMR,1961,CL,5510.0
CMR,1962,CL,5570.0
CMR,1963,CL,5620.0
CMR,1964,CL,5680.0
CMR,1965,CL,5740.0
CMR,1966,CL,5800.0
CMR,1967,CL,5870.0
CMR,1968,CL,5920.0
CMR,1969,CL,5970.0
CMR,1970,CL,5978.0
CMR,1971,CL,6028.0
CMR,1972,CL,6095.0
CMR,1973,CL,6160.0
CMR,1974,CL,6280.0
CMR,1975,CL,6395.0
CMR,1976,CL,6510.0
CMR,1977,CL,6644.0
CMR,1978,CL,6671.0
CMR,1979,CL,6912.0
CMR,1980,CL,6930.0
CMR,1981,CL,6960.0
CMR,1982,CL,7010.0
CMR,1983,CL,7060.0
CMR,1984,CL,7110.0
CMR,1985,CL,7160.0
CMR,1986,CL,7230.0
CMR,1987,CL,7210.0
CMR,1988,CL,7210.0
CMR,1989,CL,7190.0
CMR,1990,CL,7170.0
CMR,1991,CL,7150.0
CMR,1992,CL,7160.0
CMR,1993,CL,7160.0
CMR,1994,CL,7160.0
CMR,1995,CL,7160.0
CMR,1996,CL,7160.0
CMR,1997,CL,7160.0
CMR,1998,CL,7160.0
CMR,1999,CL,7160.0
CMR,2000,CL,7160.0
CMR,2001,CL,7160.0
CMR,2002,CL,7160.0
CMR,2003,CL,7160.0
CMR,2004,CL,7210.0
CMR,2005,CL,7213.0
CMR,2006,CL,7213.0
CMR,2007,CL,7213.0
CMR,2008,CL,7263.0
CMR,2009,CL,7313.0
CMR,2010,CL,7700.0
CMR,2011,CL,7750.0
CMR,2012,CL,7750.0
CMR,2013,CL,7750.0
CMR,2014,CL,7750.0
CMR,2015,CL,7750.0
CMR,2016,CL,7750.0
CMR,2017,CL,7750.0
CMR,2018,CL,7750.0
CAN,1961,CL,36695.0
CAN,1962,CL,37020.0
CAN,1963,CL,37345.0
CAN,1964,CL,37670.0
CAN,1965,CL,37995.0
CAN,1966,CL,38317.0
CAN,1967,CL,38384.0
CAN,1968,CL,38451.0
CAN,1969,CL,38518.0
CAN,1970,CL,38585.0
CAN,1971,CL,38650.0
CAN,1972,CL,38773.0
CAN,1973,CL,38896.0
CAN,1974,CL,39019.0
CAN,1975,CL,39142.0
CAN,1976,CL,39263.1
CAN,1977,CL,39544.0
CAN,1978,CL,39824.0
CAN,1979,CL,40104.0
CAN,1980,CL,40384.0
CAN,1981,CL,40668.0
CAN,1982,CL,40870.0
CAN,1983,CL,41072.0
CAN,1984,CL,41274.0
CAN,1985,CL,41476.0
CAN,1986,CL,41679.892
CAN,1987,CL,41629.0
CAN,1988,CL,41578.0
CAN,1989,CL,41527.0
CAN,1990,CL,41476.0
CAN,1991,CL,41428.727
CAN,1992,CL,41389.0
CAN,1993,CL,41349.0
CAN,1994,CL,41309.0
CAN,1995,CL,41269.0
CAN,1996,CL,41231.0
CAN,1997,CL,41207.0
CAN,1998,CL,41184.0
CAN,1999,CL,41161.0
CAN,2000,CL,41138.0
CAN,2001,CL,41113.1608
CAN,2002,CL,40780.0
CAN,2003,CL,40447.0
CAN,2004,CL,40114.0
CAN,2005,CL,39781.0
CAN,2006,CL,39448.0
CAN,2007,CL,39052.0
CAN,2008,CL,38656.0
CAN,2009,CL,38260.0
CAN,2010,CL,37864.0
CAN,2011,CL,37463.7
CAN,2012,CL,37713.0
CAN,2013,CL,37962.0
CAN,2014,CL,38211.0
CAN,2015,CL,38461.0
CAN,2016,CL,38708.0
CAN,2017,CL,38682.0
CAN,2018,CL,38857.0
CYM,1961,CL,0.7
CYM,1962,CL,0.7
CYM,1963,CL,0.7
CYM,1964,CL,0.7
CYM,1965,CL,0.7
CYM,1966,CL,0.7
CYM,1967,CL,0.7
CYM,1968,CL,0.7
CYM,1969,CL,0.7
CYM,1970,CL,0.7
CYM,1971,CL,0.7
CYM,1972,CL,0.7
CYM,1973,CL,0.7
CYM,1974,CL,0.7
CYM,1975,CL,0.7
CYM,1976,CL,0.7
CYM,1977,CL,0.7
CYM,1978,CL,0.7
CYM,1979,CL,0.7
CYM,1980,CL,0.7
CYM,1981,CL,0.7
CYM,1982,CL,0.7
CYM,1983,CL,0.7
CYM,1984,CL,0.7
CYM,1985,CL,0.7
CYM,1986,CL,0.7
CYM,1987,CL,0.7
CYM,1988,CL,0.7
CYM,1989,CL,0.7
CYM,1990,CL,0.7
CYM,1991,CL,0.7
CYM,1992,CL,0.7
CYM,1993,CL,0.7
CYM,1994,CL,0.7
CYM,1995,CL,0.7
CYM,1996,CL,0.7
CYM,1997,CL,0.7
CYM,1998,CL,0.7
CYM,1999,CL,0.7
CYM,2000,CL,0.7
CYM,2001,CL,0.7
CYM,2002,CL,0.7
CYM,2003,CL,0.7
CYM,2004,CL,0.7
CYM,2005,CL,0.7
CYM,2006,CL,0.7
CYM,2007,CL,0.7
CYM,2008,CL,0.7
CYM,2009,CL,0.7
CYM,2010,CL,0.7
CYM,2011,CL,0.7
CYM,2012,CL,0.7
CYM,2013,CL,0.7
CYM,2014,CL,0.7
CYM,2015,CL,0.7
CYM,2016,CL,0.7
CYM,2017,CL,0.7
CYM,2018,CL,0.7
CAF,1961,CL,1738.0
CAF,1962,CL,1748.0
CAF,1963,CL,1756.0
CAF,1964,CL,1770.0
CAF,1965,CL,1780.0
CAF,1966,CL,1790.0
CAF,1967,CL,1800.0
CAF,1968,CL,1810.0
CAF,1969,CL,1820.0
CAF,1970,CL,1830.0
CAF,1971,CL,1840.0
CAF,1972,CL,1850.0
CAF,1973,CL,1860.0
CAF,1974,CL,1870.0
CAF,1975,CL,1890.0
CAF,1976,CL,1900.0
CAF,1977,CL,1910.0
CAF,1978,CL,1920.0
CAF,1979,CL,1930.0
CAF,1980,CL,1945.0
CAF,1981,CL,1945.0
CAF,1982,CL,1960.0
CAF,1983,CL,1970.0
CAF,1984,CL,1982.0
CAF,1985,CL,1983.0
CAF,1986,CL,2004.0
CAF,1987,CL,2005.0
CAF,1988,CL,2006.0
CAF,1989,CL,2006.0
CAF,1990,CL,2006.0
CAF,1991,CL,2008.0
CAF,1992,CL,2020.0
CAF,1993,CL,2020.0
CAF,1994,CL,2020.0
CAF,1995,CL,2020.0
CAF,1996,CL,2022.0
CAF,1997,CL,2023.0
CAF,1998,CL,2024.0
CAF,1999,CL,2024.0
CAF,2000,CL,2024.0
CAF,2001,CL,2024.0
CAF,2002,CL,2024.0
CAF,2003,CL,1995.0
CAF,2004,CL,2015.0
