ISO,Year,Item,SSRi
NGA,2017,"Honey, natural",0.0
NGA,2017,Karite nuts (sheanuts),1.0000073054557144
NGA,2017,Kiwi fruit,0.0
NGA,2017,Kola nuts,0.9148817874436737
NGA,2017,"Leeks, other alliaceous vegetables",inf
NGA,2017,Lemons and limes,0.0
NGA,2017,Lentils,0.0
NGA,2017,Lettuce and chicory,0.0
NGA,2017,Linseed,0.0
NGA,2017,Maize,0.9426393975502956
NGA,2017,"Maize, green",0.9999708409347635
NGA,2017,"Mangoes, mangosteens, guavas",0.9999989314161515
NGA,2017,Maté,0.0
NGA,2017,Meat nes,0.0
NGA,2017,"Meat, buffalo",0.0
NGA,2017,"Meat, cattle",0.0
NGA,2017,"Meat, chicken",0.940199146514936
NGA,2017,"Meat, duck",0.0
NGA,2017,"Meat, game",0.0
NGA,2017,"Meat, goat",0.0
NGA,2017,"Meat, goose and guinea fowl",0.0
NGA,2017,"Meat, pig",0.9999753674646437
NGA,2017,"Meat, rabbit",0.0
NGA,2017,"Meat, sheep",0.0
NGA,2017,"Meat, turkey",0.0
NGA,2017,"Melons, other (inc.cantaloupes)",0.0
NGA,2017,Melonseed,1.0000886205943835
NGA,2017,"Milk, whole fresh cow",0.9955460262791985
NGA,2017,Millet,0.0
NGA,2017,Mushrooms and truffles,0.0
NGA,2017,Mustard seed,0.0
NGA,2017,"Nutmeg, mace and cardamoms",0.0
NGA,2017,Nuts nes,0.0
NGA,2017,Oats,0.0
NGA,2017,Offals nes,0.0
NGA,2017,"Offals, edible, cattle",0.0
NGA,2017,"Offals, edible, goats",0.0
NGA,2017,"Offals, liver chicken",0.0
NGA,2017,"Offals, liver geese",0.0
NGA,2017,"Offals, liver turkeys",0.0
NGA,2017,"Offals, pigs, edible",0.0
NGA,2017,"Offals, sheep,edible",0.0
NGA,2017,Oil palm fruit,0.0
NGA,2017,Oilseeds nes,0.0
NGA,2017,Okra,0.0
NGA,2017,Olives,0.0
NGA,2017,"Onions, dry",0.9999965088455381
NGA,2017,"Onions, shallots, green",1.000316264627239
NGA,2017,Oranges,578.0000000000396
NGA,2017,Papayas,1.0000048218390734
NGA,2017,Peaches and nectarines,0.0
NGA,2017,Pears,0.0
NGA,2017,"Peas, dry",0.0
NGA,2017,"Peas, green",0.0
NGA,2017,Pepper (piper spp.),0.0
NGA,2017,Pigeon peas,0.0
NGA,2017,Pineapples,0.9999969192738851
NGA,2017,Pistachios,0.0
NGA,2017,Plantains and others,0.0
NGA,2017,Plums and sloes,0.0
NGA,2017,Poppy seed,0.0
NGA,2017,Potatoes,0.0
NGA,2017,Pulses nes,1.0003413577132003
NGA,2017,"Pumpkins, squash and gourds",0.0
NGA,2017,Quinces,0.0
NGA,2017,Quinoa,0.0
NGA,2017,Rapeseed,0.0
NGA,2017,Raspberries,0.0
NGA,2017,"Rice, paddy",0.9996523112869056
NGA,2017,Roots and tubers nes,0.0
NGA,2017,Rye,0.0
NGA,2017,Safflower seed,0.0
NGA,2017,Sesame seed,1.3157235452625446
NGA,2017,"Snails, not sea",0.0
NGA,2017,Sorghum,0.0
NGA,2017,Soybeans,1.054933310125165
NGA,2017,Spices nes,0.7129354290569244
NGA,2017,Spinach,0.0
NGA,2017,Strawberries,0.0
NGA,2017,Sugar beet,0.0
NGA,2017,Sugar cane,0.0
NGA,2017,Sunflower seed,0.0
NGA,2017,Sweet corn frozen,0.0
NGA,2017,Sweet corn prep or preserved,0.0
NGA,2017,Sweet potatoes,0.0
NGA,2017,"Tangerines, mandarins, clementines, satsumas",0.0
NGA,2017,Taro (cocoyam),0.0
NGA,2017,Tea,0.0
NGA,2017,Tomatoes,0.9997483902492147
NGA,2017,Vanilla,0.0
NGA,2017,"Vegetables, fresh nes",0.9999780373006251
NGA,2017,"Vegetables, leguminous nes",inf
NGA,2017,"Walnuts, with shell",0.0
NGA,2017,Watermelons,0.0
NGA,2017,Wheat,0.011762578497655385
NGA,2017,Yams,1.0000074145707856
NGA,2018,"Almonds, with shell",0.0
NGA,2018,"Anise, badian, fennel, coriander",0.0
NGA,2018,Apples,0.0
NGA,2018,Apricots,0.0
NGA,2018,Areca nuts,0.0
NGA,2018,Artichokes,0.0
NGA,2018,Asparagus,-2.2520400056653744e+17
NGA,2018,Avocados,12.999999999999979
NGA,2018,Bambara beans,0.0
NGA,2018,Bananas,0.0
NGA,2018,Barley,0.0
NGA,2018,"Beans, dry",0.0
NGA,2018,"Beans, green",69.00000000000013
NGA,2018,Berries nes,0.0
NGA,2018,Blueberries,0.0
NGA,2018,"Broad beans, horse beans, dry",0.0
NGA,2018,Buckwheat,0.0
NGA,2018,Cabbages and other brassicas,0.0
NGA,2018,Canary seed,0.0
NGA,2018,Carobs,0.0
NGA,2018,Carrots and turnips,0.999978667212786
NGA,2018,"Cashew nuts, with shell",0.0
NGA,2018,Cassava,0.0
NGA,2018,Castor oil seed,0.0
NGA,2018,Cauliflowers and broccoli,0.0
NGA,2018,Cereals nes,0.0
NGA,2018,Cherries,0.0
NGA,2018,"Cherries, sour",0.0
NGA,2018,Chestnut,0.0
NGA,2018,Chick peas,0.0
NGA,2018,Chicory roots,0.0
NGA,2018,"Chillies and peppers, dry",0.9863194811701506
NGA,2018,"Chillies and peppers, green",0.9999571848503944
NGA,2018,Cinnamon (cannella),0.0
NGA,2018,Cloves,0.0
NGA,2018,"Cocoa, beans",0.0
NGA,2018,Coconuts,0.9024459703192733
NGA,2018,"Coffee, green",1.0352743561030235
NGA,2018,"Cow peas, dry",1.0000865789238325
NGA,2018,Cranberries,0.0
NGA,2018,Cucumbers and gherkins,0.0
NGA,2018,Currants,0.0
NGA,2018,Dates,0.0
NGA,2018,Eggplants (aubergines),0.0
NGA,2018,"Eggs, hen, in shell",0.0
NGA,2018,"Eggs, other bird, in shell",0.0
NGA,2018,"Fat, cattle",0.0
NGA,2018,"Fat, goats",0.0
NGA,2018,"Fat, pigs",0.0
NGA,2018,"Fat, sheep",0.0
NGA,2018,Figs,0.0
NGA,2018,Fonio,0.0
NGA,2018,"Fruit, citrus nes",0.0
NGA,2018,"Fruit, fresh nes",0.9999737963422605
NGA,2018,"Fruit, tropical fresh nes",0.0
NGA,2018,Garlic,0.0
NGA,2018,Ginger,1.0469794642456514
NGA,2018,Grapefruit (inc. pomelos),0.0
NGA,2018,Grapes,0.0
NGA,2018,"Groundnuts, with shell",1.0000521766353028
NGA,2018,"Hazelnuts, with shell",0.0
NGA,2018,"Honey, natural",0.0
NGA,2018,Karite nuts (sheanuts),1.0000227818110021
NGA,2018,Kiwi fruit,0.0
NGA,2018,Kola nuts,0.9627396199275262
NGA,2018,"Leeks, other alliaceous vegetables",inf
NGA,2018,Lemons and limes,0.0
NGA,2018,Lentils,0.0
NGA,2018,Lettuce and chicory,0.0
NGA,2018,Linseed,0.0
NGA,2018,Maize,0.9825613229920244
NGA,2018,"Maize, green",0.9997866928789101
NGA,2018,"Mangoes, mangosteens, guavas",1.0000263210536844
NGA,2018,Maté,0.0
NGA,2018,Meat nes,0.0
NGA,2018,"Meat, buffalo",0.0
NGA,2018,"Meat, cattle",1.000020501991256
NGA,2018,"Meat, chicken",0.9247843886331896
NGA,2018,"Meat, duck",0.0
NGA,2018,"Meat, game",0.0
NGA,2018,"Meat, goat",0.0
NGA,2018,"Meat, goose and guinea fowl",0.0
NGA,2018,"Meat, pig",0.0
NGA,2018,"Meat, rabbit",0.0
NGA,2018,"Meat, sheep",0.0
NGA,2018,"Meat, turkey",0.0
NGA,2018,"Melons, other (inc.cantaloupes)",-3.0
NGA,2018,Melonseed,1.000054671416246
NGA,2018,"Milk, whole fresh cow",0.995289984639643
NGA,2018,Millet,0.0
NGA,2018,Mushrooms and truffles,0.0
NGA,2018,Mustard seed,0.0
NGA,2018,"Nutmeg, mace and cardamoms",0.0
NGA,2018,Nuts nes,0.0
NGA,2018,Oats,0.0
NGA,2018,Offals nes,0.0
NGA,2018,"Offals, edible, cattle",0.0
NGA,2018,"Offals, edible, goats",0.0
NGA,2018,"Offals, liver chicken",0.0
NGA,2018,"Offals, liver duck",0.0
NGA,2018,"Offals, liver geese",0.0
NGA,2018,"Offals, liver turkeys",0.0
NGA,2018,"Offals, pigs, edible",1.0
NGA,2018,"Offals, sheep,edible",0.0
NGA,2018,Oil palm fruit,0.0
NGA,2018,Oilseeds nes,0.0
NGA,2018,Okra,0.0
NGA,2018,Olives,0.0
NGA,2018,"Onions, dry",0.9999992857147959
NGA,2018,"Onions, shallots, green",0.0
NGA,2018,Oranges,0.0
NGA,2018,Papayas,1.0
NGA,2018,Peaches and nectarines,0.0
NGA,2018,Pears,0.0
NGA,2018,"Peas, dry",0.0
NGA,2018,"Peas, green",0.0
NGA,2018,Pepper (piper spp.),0.0
NGA,2018,Pigeon peas,0.0
NGA,2018,Pineapples,0.999999399222955
NGA,2018,Pistachios,0.0
NGA,2018,Plantains and others,0.9999967678146743
NGA,2018,Plums and sloes,0.0
NGA,2018,Poppy seed,0.0
NGA,2018,Potatoes,0.0
NGA,2018,Pulses nes,1.0056519453207151
NGA,2018,"Pumpkins, squash and gourds",inf
NGA,2018,Quinces,0.0
NGA,2018,Quinoa,0.0
NGA,2018,Rapeseed,0.0
NGA,2018,Raspberries,0.0
NGA,2018,"Rice, paddy",1.0003359756957502
NGA,2018,Roots and tubers nes,0.0
NGA,2018,Rye,0.0
NGA,2018,Safflower seed,0.0
NGA,2018,Sesame seed,0.0
NGA,2018,"Snails, not sea",0.0
NGA,2018,Sorghum,0.0
NGA,2018,Soybeans,0.9879500492455101
NGA,2018,Spices nes,0.677827965435978
NGA,2018,Spinach,0.0
NGA,2018,Strawberries,0.0
NGA,2018,Sugar beet,0.0
NGA,2018,Sugar cane,0.0
NGA,2018,Sunflower seed,0.0
NGA,2018,Sweet corn frozen,0.0
NGA,2018,Sweet corn prep or preserved,0.0
NGA,2018,Sweet potatoes,0.0
NGA,2018,"Tangerines, mandarins, clementines, satsumas",0.0
NGA,2018,Taro (cocoyam),0.0
NGA,2018,Tea,0.0
NGA,2018,Tomatoes,0.999990000099999
NGA,2018,Vanilla,0.0
NGA,2018,"Vegetables, fresh nes",0.9999847420278434
NGA,2018,"Vegetables, leguminous nes",0.0
NGA,2018,"Walnuts, with shell",0.0
NGA,2018,Watermelons,0.0
NGA,2018,Wheat,0.012319291394358996
NGA,2018,Yams,0.0
NIC,2014,"Almonds, with shell",0.0
NIC,2014,"Anise, badian, fennel, coriander",0.0
NIC,2014,Apples,0.0
NIC,2014,Apricots,0.0
NIC,2014,Artichokes,0.0
NIC,2014,Asparagus,0.0
NIC,2014,Avocados,-1.4104073073023762e+17
NIC,2014,Bananas,-112.78317757009286
NIC,2014,Barley,0.0
NIC,2014,"Beans, dry",1.4324297577169796
NIC,2014,"Beans, green",-2.795834648671604e+17
NIC,2014,Berries nes,0.0
NIC,2014,"Broad beans, horse beans, dry",0.0
NIC,2014,Cabbages and other brassicas,0.9994160995449602
NIC,2014,Canary seed,0.0
NIC,2014,Carrots and turnips,0.8365540906628138
NIC,2014,"Cashew nuts, with shell",0.0
NIC,2014,Cassava,0.0
NIC,2014,Castor oil seed,0.0
NIC,2014,Cauliflowers and broccoli,0.0
NIC,2014,Cherries,0.0
NIC,2014,Chestnut,0.0
NIC,2014,Chick peas,0.0
NIC,2014,"Chillies and peppers, dry",0.0
NIC,2014,"Chillies and peppers, green",1.008259961877099
NIC,2014,Cinnamon (cannella),0.0
NIC,2014,Cloves,0.0
NIC,2014,"Cocoa, beans",10.12987012987013
NIC,2014,Coconuts,0.9988965952080706
NIC,2014,"Coffee, green",-3.3261213924197355
NIC,2014,Cucumbers and gherkins,0.0
NIC,2014,Dates,0.0
NIC,2014,Eggplants (aubergines),0.0
NIC,2014,"Eggs, hen, in shell",0.8775332078662411
NIC,2014,"Fat, cattle",0.0
NIC,2014,"Fat, goats",0.0
NIC,2014,"Fat, pigs",0.9445983379501385
NIC,2014,"Fat, sheep",0.0
NIC,2014,"Fruit, citrus nes",0.0
NIC,2014,"Fruit, fresh nes",1.4115853658536583
NIC,2014,Garlic,0.0
NIC,2014,Ginger,0.0
NIC,2014,Grapefruit (inc. pomelos),0.0
NIC,2014,Grapes,0.0
NIC,2014,"Groundnuts, with shell",0.9996543400824897
NIC,2014,"Honey, natural",-0.9704545454545455
NIC,2014,Kiwi fruit,0.0
NIC,2014,"Leeks, other alliaceous vegetables",0.0
NIC,2014,Lemons and limes,0.0
NIC,2014,Lentils,0.0
NIC,2014,Lettuce and chicory,0.0
NIC,2014,Linseed,0.0
NIC,2014,Maize,0.7050672497521039
NIC,2014,"Maize, green",0.0
NIC,2014,"Mangoes, mangosteens, guavas",-1.5330253131569168e+16
NIC,2014,Maté,0.0
NIC,2014,Meat nes,0.0
NIC,2014,"Meat, cattle",1.048290308457028
NIC,2014,"Meat, chicken",0.0
NIC,2014,"Meat, duck",0.0
NIC,2014,"Meat, goat",0.0
NIC,2014,"Meat, goose and guinea fowl",0.0
NIC,2014,"Meat, horse",0.0
NIC,2014,"Meat, pig",0.9899049881235156
NIC,2014,"Meat, sheep",0.0
NIC,2014,"Meat, turkey",0.0
NIC,2014,"Melons, other (inc.cantaloupes)",0.0
NIC,2014,"Milk, whole fresh cow",1.0496120757251894
NIC,2014,Millet,0.0
NIC,2014,Mushrooms and truffles,0.0
NIC,2014,Mustard seed,0.0
NIC,2014,"Nutmeg, mace and cardamoms",0.0
NIC,2014,Nuts nes,0.0
NIC,2014,Oats,0.0
NIC,2014,Offals nes,0.0
NIC,2014,"Offals, edible, cattle",1.6672091131000812
NIC,2014,"Offals, edible, goats",0.0
NIC,2014,"Offals, horses",0.0
NIC,2014,"Offals, pigs, edible",0.8683206106870229
NIC,2014,"Offals, sheep,edible",0.0
NIC,2014,Oil palm fruit,0.0
NIC,2014,Oilseeds nes,0.0
NIC,2014,Olives,0.0
NIC,2014,"Onions, dry",0.3246657084367786
NIC,2014,Oranges,1.9915611003248688
NIC,2014,Papayas,0.0
NIC,2014,Peaches and nectarines,0.0
NIC,2014,Pears,0.0
NIC,2014,"Peas, dry",0.0
NIC,2014,"Peas, green",0.0
NIC,2014,Pepper (piper spp.),0.0
NIC,2014,Pineapples,0.9981769759994927
NIC,2014,Pistachios,0.0
NIC,2014,Plantains and others,1.3573891505997766
NIC,2014,Plums and sloes,0.0
NIC,2014,Potatoes,0.9036743339760477
NIC,2014,Pulses nes,0.0
NIC,2014,"Pumpkins, squash and gourds",0.0
NIC,2014,Rapeseed,0.0
NIC,2014,"Rice, paddy",0.7595189927083311
NIC,2014,Roots and tubers nes,0.0
NIC,2014,Rye,0.0
NIC,2014,Safflower seed,0.0
NIC,2014,Sesame seed,-3.6188405797101435
NIC,2014,"Snails, not sea",0.0
NIC,2014,Sorghum,1.0011563239909698
NIC,2014,Soybeans,1.1274392672242133
NIC,2014,Spices nes,0.0
NIC,2014,Spinach,0.0
NIC,2014,Strawberries,0.0
NIC,2014,Sugar beet,0.0
NIC,2014,Sugar cane,1.0
NIC,2014,Sunflower seed,0.0
NIC,2014,Sweet corn frozen,0.0
NIC,2014,Sweet corn prep or preserved,0.0
NIC,2014,Sweet potatoes,0.0
NIC,2014,"Tangerines, mandarins, clementines, satsumas",33.99999999999997
NIC,2014,Taro (cocoyam),0.0
NIC,2014,Tea,0.0
NIC,2014,Tomatoes,1.0149789621318372
NIC,2014,Vanilla,0.0
NIC,2014,"Vegetables, fresh nes",1.055487976045663
NIC,2014,"Vegetables, leguminous nes",0.0
NIC,2014,"Walnuts, with shell",0.0
NIC,2014,Watermelons,inf
NIC,2014,Wheat,0.0
NIC,2014,Yams,0.0
NIC,2014,Yautia (cocoyam),1.125124095232938
NIC,2015,"Almonds, with shell",0.0
NIC,2015,"Anise, badian, fennel, coriander",0.0
NIC,2015,Apples,0.0
NIC,2015,Apricots,0.0
NIC,2015,Artichokes,0.0
NIC,2015,Asparagus,0.0
NIC,2015,Avocados,-8968082275120402.0
NIC,2015,Bananas,21.663626312880016
NIC,2015,Barley,0.0
NIC,2015,"Beans, dry",1.3529764718717046
NIC,2015,"Beans, green",-1.7063238268181334e+17
NIC,2015,Berries nes,0.0
NIC,2015,"Broad beans, horse beans, dry",0.0
NIC,2015,Cabbages and other brassicas,0.9979961850446042
NIC,2015,Canary seed,0.0
NIC,2015,Carrots and turnips,0.7984625426064255
NIC,2015,"Cashew nuts, with shell",0.0
NIC,2015,Cassava,0.0
NIC,2015,Castor oil seed,0.0
NIC,2015,Cauliflowers and broccoli,0.0
NIC,2015,Cherries,0.0
NIC,2015,Chick peas,0.0
NIC,2015,"Chillies and peppers, dry",0.0
NIC,2015,"Chillies and peppers, green",1.0047131600265116
NIC,2015,Cinnamon (cannella),0.0
NIC,2015,Cloves,0.0
NIC,2015,"Cocoa, beans",5.157725321888409
NIC,2015,Coconuts,1.0202384687794164
NIC,2015,"Coffee, green",-12.213745351968186
NIC,2015,Cucumbers and gherkins,0.0
NIC,2015,Dates,0.0
NIC,2015,Eggplants (aubergines),0.0
NIC,2015,"Eggs, hen, in shell",0.0
NIC,2015,"Fat, cattle",0.0
NIC,2015,"Fat, goats",0.0
NIC,2015,"Fat, pigs",0.0
NIC,2015,"Fat, sheep",0.0
NIC,2015,"Fruit, citrus nes",0.0
NIC,2015,"Fruit, fresh nes",1.1823957083362744
NIC,2015,Garlic,0.0
NIC,2015,Ginger,0.0
NIC,2015,Grapefruit (inc. pomelos),0.0
NIC,2015,Grapes,0.0
NIC,2015,"Groundnuts, with shell",0.9993311503632144
NIC,2015,"Honey, natural",-0.7724719101123596
NIC,2015,Kiwi fruit,0.0
NIC,2015,"Leeks, other alliaceous vegetables",0.0
NIC,2015,Lemons and limes,0.0
NIC,2015,Lentils,0.0
NIC,2015,Lettuce and chicory,0.0
NIC,2015,Linseed,0.0
NIC,2015,Maize,0.6267689402168652
NIC,2015,"Maize, green",0.0
NIC,2015,"Mangoes, mangosteens, guavas",3.761886792740091e+16
NIC,2015,Maté,0.0
NIC,2015,Meat nes,0.0
NIC,2015,"Meat, cattle",1.0905752174694976
NIC,2015,"Meat, chicken",0.0
NIC,2015,"Meat, duck",0.0
NIC,2015,"Meat, goat",0.0
NIC,2015,"Meat, goose and guinea fowl",0.0
NIC,2015,"Meat, horse",0.0
NIC,2015,"Meat, pig",0.9799905615856537
NIC,2015,"Meat, sheep",0.0
NIC,2015,"Meat, turkey",0.0
NIC,2015,"Melons, other (inc.cantaloupes)",0.0
NIC,2015,Melonseed,0.0
NIC,2015,"Milk, whole fresh cow",1.0529788772437223
NIC,2015,Millet,0.0
NIC,2015,Mushrooms and truffles,0.0
NIC,2015,Mustard seed,0.0
NIC,2015,"Nutmeg, mace and cardamoms",0.0
NIC,2015,Nuts nes,0.0
NIC,2015,Oats,0.0
NIC,2015,Offals nes,17.0
NIC,2015,"Offals, edible, cattle",1.5447443181818181
NIC,2015,"Offals, edible, goats",0.0
NIC,2015,"Offals, horses",0.0
NIC,2015,"Offals, pigs, edible",0.0
NIC,2015,"Offals, sheep,edible",0.0
NIC,2015,Oil palm fruit,0.0
NIC,2015,Oilseeds nes,0.0
NIC,2015,Olives,0.0
NIC,2015,"Onions, dry",0.5714687280393534
NIC,2015,Oranges,1.354950854112998
NIC,2015,Papayas,0.0
NIC,2015,Peaches and nectarines,0.0
NIC,2015,Pears,0.0
NIC,2015,"Peas, dry",0.0
NIC,2015,"Peas, green",0.0
NIC,2015,Pepper (piper spp.),0.0
NIC,2015,Pineapples,0.9949181166044344
NIC,2015,Pistachios,0.0
NIC,2015,Plantains and others,1.2180479362591432
NIC,2015,Plums and sloes,0.0
NIC,2015,Potatoes,0.0
NIC,2015,Pulses nes,0.0
NIC,2015,"Pumpkins, squash and gourds",0.0
NIC,2015,Rapeseed,0.0
NIC,2015,"Rice, paddy",0.753143288576067
NIC,2015,Roots and tubers nes,0.0
NIC,2015,Rye,0.0
NIC,2015,Safflower seed,0.0
NIC,2015,Sesame seed,-0.89342492639843
NIC,2015,Sorghum,1.0010509606437135
NIC,2015,Soybeans,0.8930196078431374
NIC,2015,Spices nes,0.0
NIC,2015,Spinach,0.0
NIC,2015,Strawberries,0.0
NIC,2015,Sugar beet,0.0
NIC,2015,Sugar cane,0.0
NIC,2015,Sunflower seed,0.0
NIC,2015,Sweet corn frozen,0.0
NIC,2015,Sweet corn prep or preserved,0.0
NIC,2015,Sweet potatoes,0.0
NIC,2015,"Tangerines, mandarins, clementines, satsumas",0.0
NIC,2015,Taro (cocoyam),0.0
NIC,2015,Tea,0.0
NIC,2015,Tomatoes,1.0566006046355392
NIC,2015,Vanilla,0.0
NIC,2015,"Vegetables, fresh nes",0.9935141509433962
NIC,2015,"Vegetables, leguminous nes",0.0
NIC,2015,"Walnuts, with shell",0.0
NIC,2015,Watermelons,-5350276357316149.0
NIC,2015,Wheat,0.0
NIC,2015,Yams,0.0
NIC,2015,Yautia (cocoyam),0.0
NIC,2016,"Almonds, with shell",0.0
NIC,2016,"Anise, badian, fennel, coriander",0.0
NIC,2016,Apples,0.0
NIC,2016,Apricots,0.0
NIC,2016,Artichokes,0.0
NIC,2016,Asparagus,0.0
NIC,2016,Avocados,8362283788101538.0
NIC,2016,Bambara beans,0.0
NIC,2016,Bananas,24.36209658960858
NIC,2016,Barley,0.0
NIC,2016,"Beans, dry",1.4557146572308952
NIC,2016,"Beans, green",-2.040671063154119e+17
NIC,2016,Berries nes,0.0
NIC,2016,"Broad beans, horse beans, dry",0.0
NIC,2016,Cabbages and other brassicas,0.9975032382811766
NIC,2016,Canary seed,0.0
NIC,2016,Carrots and turnips,0.0
NIC,2016,"Cashew nuts, with shell",0.0
NIC,2016,Cassava,0.0
NIC,2016,Castor oil seed,0.0
NIC,2016,Cauliflowers and broccoli,0.0
NIC,2016,Cherries,0.0
NIC,2016,"Cherries, sour",0.0
NIC,2016,Chestnut,0.0
NIC,2016,Chick peas,0.0
NIC,2016,"Chillies and peppers, dry",0.0
NIC,2016,"Chillies and peppers, green",0.9887058275601095
NIC,2016,Cinnamon (cannella),0.0
NIC,2016,Cloves,0.0
NIC,2016,"Cocoa, beans",2.563025210084033
NIC,2016,Coconuts,1.0
NIC,2016,"Coffee, green",18.89094554989973
NIC,2016,Cucumbers and gherkins,0.0
NIC,2016,Dates,0.0
NIC,2016,Eggplants (aubergines),0.0
NIC,2016,"Eggs, hen, in shell",0.0
NIC,2016,"Fat, cattle",0.0
NIC,2016,"Fat, goats",0.0
NIC,2016,"Fat, pigs",0.0
NIC,2016,"Fat, sheep",0.0
NIC,2016,"Fruit, citrus nes",0.0
NIC,2016,"Fruit, fresh nes",1.1906938097216453
NIC,2016,Garlic,0.0
NIC,2016,Ginger,0.0
NIC,2016,Grapefruit (inc. pomelos),0.0
NIC,2016,Grapes,0.0
NIC,2016,"Groundnuts, with shell",0.0
NIC,2016,"Honey, natural",-1.329787234042553
NIC,2016,Kiwi fruit,0.0
NIC,2016,"Leeks, other alliaceous vegetables",0.0
NIC,2016,Lemons and limes,0.0
NIC,2016,Lentils,0.0
NIC,2016,Lettuce and chicory,0.0
NIC,2016,Linseed,0.0
NIC,2016,Maize,0.6325952423868484
NIC,2016,"Maize, green",0.0
NIC,2016,"Mangoes, mangosteens, guavas",1.3493985443502638e+16
NIC,2016,Maté,0.0
NIC,2016,Meat nes,0.0
NIC,2016,"Meat, cattle",1.1299622581856263
NIC,2016,"Meat, chicken",0.9644904245817127
NIC,2016,"Meat, duck",0.0
NIC,2016,"Meat, goat",0.0
NIC,2016,"Meat, goose and guinea fowl",0.0
NIC,2016,"Meat, horse",0.0
NIC,2016,"Meat, pig",0.9682108766091602
NIC,2016,"Meat, sheep",0.0
NIC,2016,"Meat, turkey",0.0
NIC,2016,"Melons, other (inc.cantaloupes)",0.0
NIC,2016,Melonseed,0.0
NIC,2016,"Milk, whole fresh cow",1.02389277050258
NIC,2016,Millet,0.0
NIC,2016,Mushrooms and truffles,0.0
NIC,2016,Mustard seed,0.0
NIC,2016,"Nutmeg, mace and cardamoms",0.0
NIC,2016,Nuts nes,0.0
NIC,2016,Oats,0.0
NIC,2016,Offals nes,0.0
NIC,2016,"Offals, edible, cattle",1.7664143996727348
NIC,2016,"Offals, edible, goats",0.0
NIC,2016,"Offals, horses",0.0
NIC,2016,"Offals, pigs, edible",0.0
NIC,2016,"Offals, sheep,edible",0.0
NIC,2016,Oil palm fruit,0.0
NIC,2016,Oilseeds nes,0.0
NIC,2016,Olives,0.0
NIC,2016,"Onions, dry",0.5490801920425916
NIC,2016,Oranges,1.8186374695863747
NIC,2016,Papayas,0.0
NIC,2016,Peaches and nectarines,0.0
NIC,2016,Pears,0.0
NIC,2016,"Peas, dry",0.0
NIC,2016,"Peas, green",4.999999999999996
NIC,2016,Pepper (piper spp.),0.0
NIC,2016,Pigeon peas,0.0
NIC,2016,Pineapples,0.9974049095490276
NIC,2016,Pistachios,0.0
NIC,2016,Plantains and others,1.1720436260428708
NIC,2016,Plums and sloes,0.0
NIC,2016,Potatoes,0.0
NIC,2016,Pulses nes,0.0
NIC,2016,"Pumpkins, squash and gourds",0.0
NIC,2016,Rapeseed,0.0
NIC,2016,"Rice, paddy",0.7706340677550584
NIC,2016,Roots and tubers nes,0.0
NIC,2016,Rye,0.0
NIC,2016,Safflower seed,0.0
NIC,2016,Sesame seed,-0.8216353111432705
NIC,2016,Sorghum,1.0010266152399594
NIC,2016,Soybeans,0.7158305042122469
NIC,2016,Spices nes,0.0
NIC,2016,Spinach,0.0
NIC,2016,Strawberries,0.0
NIC,2016,Sugar beet,0.0
NIC,2016,Sugar cane,0.0
NIC,2016,Sunflower seed,0.0
NIC,2016,Sweet corn frozen,0.0
NIC,2016,Sweet corn prep or preserved,0.0
NIC,2016,Sweet potatoes,0.0
NIC,2016,"Tangerines, mandarins, clementines, satsumas",0.0
NIC,2016,Taro (cocoyam),1.1137636858132454
NIC,2016,Tea,0.0
NIC,2016,Tomatoes,1.0670373403445255
NIC,2016,Vanilla,0.0
NIC,2016,"Vegetables, fresh nes",0.9846991908996235
NIC,2016,"Vegetables, leguminous nes",0.0
NIC,2016,"Walnuts, with shell",0.0
NIC,2016,Watermelons,0.0
NIC,2016,Wheat,0.0
NIC,2016,Yams,0.0
NIC,2016,Yautia (cocoyam),1.08554857419043
NIC,2017,"Almonds, with shell",0.0
NIC,2017,"Anise, badian, fennel, coriander",0.0
NIC,2017,Apples,0.0
NIC,2017,Apricots,0.0
NIC,2017,Artichokes,0.0
NIC,2017,Asparagus,0.0
NIC,2017,Avocados,-3.5632480251755364e+16
NIC,2017,Bambara beans,0.0
NIC,2017,Bananas,68.5133495145635
NIC,2017,Barley,0.0
NIC,2017,"Beans, dry",1.595253420474988
NIC,2017,"Beans, green",0.0
NIC,2017,Berries nes,0.0
NIC,2017,"Broad beans, horse beans, dry",0.0
NIC,2017,Cabbages and other brassicas,0.9713537942278538
NIC,2017,Canary seed,0.0
NIC,2017,Carrots and turnips,0.8122569787011781
NIC,2017,"Cashew nuts, with shell",0.0
NIC,2017,Cassava,0.0
NIC,2017,Castor oil seed,0.0
NIC,2017,Cauliflowers and broccoli,0.0
NIC,2017,Cherries,0.0
NIC,2017,Chick peas,0.0
NIC,2017,"Chillies and peppers, dry",0.0
NIC,2017,"Chillies and peppers, green",1.0083285317688964
NIC,2017,Cinnamon (cannella),0.0
NIC,2017,Cloves,0.0
NIC,2017,"Cocoa, beans",2.8745644599303133
NIC,2017,Coconuts,1.0065349307608527
NIC,2017,"Coffee, green",125.10839843750094
NIC,2017,Cucumbers and gherkins,0.0
NIC,2017,Dates,0.0
NIC,2017,Eggplants (aubergines),0.0
NIC,2017,"Eggs, hen, in shell",0.0
NIC,2017,"Fat, cattle",0.0
NIC,2017,"Fat, goats",0.0
