ISO,Year,Item,FPi
PAN,2016,Garlic,0.0
PAN,2016,Ginger,0.0
PAN,2016,Grapefruit (inc. pomelos),0.0
PAN,2016,Grapes,0.0
PAN,2016,"Groundnuts, with shell",0.0
PAN,2016,"Hazelnuts, with shell",0.0
PAN,2016,"Honey, natural",0.0
PAN,2016,Kiwi fruit,0.0
PAN,2016,"Leeks, other alliaceous vegetables",0.0
PAN,2016,Lemons and limes,0.0
PAN,2016,Lentils,0.0
PAN,2016,Lettuce and chicory,4.649
PAN,2016,Linseed,0.0
PAN,2016,Maize,127.799
PAN,2016,"Maize, green",0.0
PAN,2016,"Mangoes, mangosteens, guavas",7.2620000000000005
PAN,2016,Maté,0.0
PAN,2016,Meat nes,0.0
PAN,2016,"Meat, cattle",71.071
PAN,2016,"Meat, chicken",191.779
PAN,2016,"Meat, duck",0.0
PAN,2016,"Meat, goose and guinea fowl",0.0
PAN,2016,"Meat, horse",0.0
PAN,2016,"Meat, pig",39.269
PAN,2016,"Meat, rabbit",0.0
PAN,2016,"Meat, sheep",0.0
PAN,2016,"Meat, turkey",0.0
PAN,2016,"Melons, other (inc.cantaloupes)",7.245
PAN,2016,Melonseed,0.0
PAN,2016,"Milk, whole fresh cow",205.762
PAN,2016,Millet,0.0
PAN,2016,Mushrooms and truffles,0.0
PAN,2016,Mustard seed,0.0
PAN,2016,"Nutmeg, mace and cardamoms",0.0
PAN,2016,Nuts nes,0.0
PAN,2016,Oats,0.0
PAN,2016,Offals nes,0.002
PAN,2016,"Offals, edible, cattle",11.463000000000001
PAN,2016,"Offals, horses",0.0
PAN,2016,"Offals, liver chicken",0.0
PAN,2016,"Offals, pigs, edible",2.033
PAN,2016,Oil palm fruit,47.849000000000004
PAN,2016,Oilseeds nes,0.0
PAN,2016,Olives,0.0
PAN,2016,"Onions, dry",16.641000000000002
PAN,2016,"Onions, shallots, green",0.0
PAN,2016,Oranges,39.536
PAN,2016,Papayas,7.726
PAN,2016,Peaches and nectarines,0.0
PAN,2016,Pears,0.0
PAN,2016,"Peas, dry",0.0
PAN,2016,"Peas, green",0.0
PAN,2016,Pepper (piper spp.),0.0
PAN,2016,Persimmons,0.0
PAN,2016,Pigeon peas,1.983
PAN,2016,Pineapples,94.394
PAN,2016,Pistachios,0.0
PAN,2016,Plantains and others,145.468
PAN,2016,Plums and sloes,0.0
PAN,2016,Poppy seed,0.0
PAN,2016,Potatoes,31.18
PAN,2016,Pulses nes,3.384
PAN,2016,"Pumpkins, squash and gourds",3.532
PAN,2016,Quinces,0.0
PAN,2016,Quinoa,0.0
PAN,2016,Raspberries,0.0
PAN,2016,"Rice, paddy",321.52
PAN,2016,Roots and tubers nes,0.024
PAN,2016,Rye,0.0
PAN,2016,Sesame seed,0.23600000000000002
PAN,2016,Sorghum,1.038
PAN,2016,Soybeans,0.088
PAN,2016,Spices nes,0.0
PAN,2016,Spinach,0.0
PAN,2016,Strawberries,0.0
PAN,2016,Sugar cane,2667.194
PAN,2016,Sunflower seed,0.0
PAN,2016,Sweet corn frozen,0.0
PAN,2016,Sweet corn prep or preserved,0.0
PAN,2016,Sweet potatoes,0.0
PAN,2016,"Tangerines, mandarins, clementines, satsumas",0.0
PAN,2016,Taro (cocoyam),0.0
PAN,2016,Tea,0.0
PAN,2016,Tomatoes,18.074
PAN,2016,Vanilla,0.0
PAN,2016,"Vegetables, fresh nes",4.829
PAN,2016,"Vegetables, leguminous nes",0.0
PAN,2016,"Walnuts, with shell",0.0
PAN,2016,Watermelons,37.792
PAN,2016,Wheat,0.0
PAN,2016,Yams,9.222
PAN,2016,Yautia (cocoyam),1.9020000000000001
PAN,2017,"Almonds, with shell",0.0
PAN,2017,"Anise, badian, fennel, coriander",0.0
PAN,2017,Apples,0.0
PAN,2017,Apricots,0.0
PAN,2017,Artichokes,0.0
PAN,2017,Asparagus,0.0
PAN,2017,Avocados,8.276
PAN,2017,Bananas,358.925
PAN,2017,Barley,0.0
PAN,2017,"Beans, dry",5.928
PAN,2017,"Beans, green",0.0
PAN,2017,Berries nes,0.0
PAN,2017,Blueberries,0.0
PAN,2017,"Brazil nuts, with shell",0.0
PAN,2017,"Broad beans, horse beans, dry",0.0
PAN,2017,Buckwheat,0.0
PAN,2017,Cabbages and other brassicas,2.815
PAN,2017,Canary seed,0.0
PAN,2017,Carrots and turnips,4.345
PAN,2017,"Cashew nuts, with shell",0.0
PAN,2017,Cassava,21.415
PAN,2017,Cauliflowers and broccoli,0.0
PAN,2017,Cereals nes,0.0
PAN,2017,Cherries,0.0
PAN,2017,"Cherries, sour",0.0
PAN,2017,Chestnut,0.0
PAN,2017,Chick peas,0.0
PAN,2017,"Chillies and peppers, dry",0.0
PAN,2017,"Chillies and peppers, green",2.408
PAN,2017,Cinnamon (cannella),0.0
PAN,2017,Cloves,0.0
PAN,2017,"Cocoa, beans",0.66
PAN,2017,Coconuts,15.733
PAN,2017,"Coffee, green",6.588
PAN,2017,"Cow peas, dry",0.0
PAN,2017,Cranberries,0.0
PAN,2017,Cucumbers and gherkins,2.86
PAN,2017,Dates,0.0
PAN,2017,Eggplants (aubergines),0.0
PAN,2017,"Eggs, hen, in shell",37.366
PAN,2017,"Eggs, other bird, in shell",0.0
PAN,2017,"Fat, cattle",4.178
PAN,2017,"Fat, pigs",3.044
PAN,2017,Figs,0.0
PAN,2017,"Fruit, citrus nes",0.0
PAN,2017,"Fruit, fresh nes",0.0
PAN,2017,"Fruit, tropical fresh nes",0.0
PAN,2017,Garlic,0.0
PAN,2017,Ginger,0.0
PAN,2017,Grapefruit (inc. pomelos),0.0
PAN,2017,Grapes,0.0
PAN,2017,"Groundnuts, with shell",0.0
PAN,2017,"Hazelnuts, with shell",0.0
PAN,2017,"Honey, natural",0.0
PAN,2017,Kiwi fruit,0.0
PAN,2017,Kola nuts,0.0
PAN,2017,"Leeks, other alliaceous vegetables",0.0
PAN,2017,Lemons and limes,0.0
PAN,2017,Lentils,0.0
PAN,2017,Lettuce and chicory,4.694
PAN,2017,Linseed,0.0
PAN,2017,Maize,116.151
PAN,2017,"Mangoes, mangosteens, guavas",7.298
PAN,2017,Maté,0.0
PAN,2017,Meat nes,0.0
PAN,2017,"Meat, camel",0.0
PAN,2017,"Meat, cattle",70.07900000000001
PAN,2017,"Meat, chicken",198.136
PAN,2017,"Meat, duck",0.0
PAN,2017,"Meat, goat",0.0
PAN,2017,"Meat, goose and guinea fowl",0.0
PAN,2017,"Meat, horse",0.0
PAN,2017,"Meat, pig",40.428000000000004
PAN,2017,"Meat, rabbit",0.0
PAN,2017,"Meat, sheep",0.0
PAN,2017,"Meat, turkey",0.0
PAN,2017,"Melons, other (inc.cantaloupes)",5.162
PAN,2017,Melonseed,0.0
PAN,2017,"Milk, whole fresh cow",212.407
PAN,2017,Millet,0.0
PAN,2017,Mushrooms and truffles,0.0
PAN,2017,Mustard seed,0.0
PAN,2017,"Nutmeg, mace and cardamoms",0.0
PAN,2017,Nuts nes,0.0
PAN,2017,Oats,0.0
PAN,2017,Offals nes,0.048
PAN,2017,"Offals, edible, cattle",11.303
PAN,2017,"Offals, horses",0.0
PAN,2017,"Offals, liver chicken",0.0
PAN,2017,"Offals, liver geese",0.0
PAN,2017,"Offals, pigs, edible",2.093
PAN,2017,Oil palm fruit,41.24
PAN,2017,Oilseeds nes,0.0
PAN,2017,Olives,0.0
PAN,2017,"Onions, dry",11.448
PAN,2017,Oranges,40.394
PAN,2017,Papayas,7.835
PAN,2017,Peaches and nectarines,0.0
PAN,2017,Pears,0.0
PAN,2017,"Peas, dry",0.0
PAN,2017,"Peas, green",0.0
PAN,2017,Pepper (piper spp.),0.0
PAN,2017,Persimmons,0.0
PAN,2017,Pigeon peas,1.987
PAN,2017,Pineapples,112.269
PAN,2017,Pistachios,0.0
PAN,2017,Plantains and others,156.382
PAN,2017,Plums and sloes,0.0
PAN,2017,Poppy seed,0.0
PAN,2017,Potatoes,21.039
PAN,2017,Pulses nes,1.561
PAN,2017,"Pumpkins, squash and gourds",3.654
PAN,2017,Quinces,0.0
PAN,2017,Quinoa,0.0
PAN,2017,Raspberries,0.0
PAN,2017,"Rice, paddy",316.403
PAN,2017,Roots and tubers nes,0.0
PAN,2017,Rye,0.0
PAN,2017,Sesame seed,0.23800000000000002
PAN,2017,Sorghum,0.918
PAN,2017,Soybeans,0.077
PAN,2017,Spices nes,0.0
PAN,2017,Spinach,0.0
PAN,2017,Strawberries,0.0
PAN,2017,Sugar cane,2694.552
PAN,2017,Sunflower seed,0.0
PAN,2017,Sweet corn frozen,0.0
PAN,2017,Sweet corn prep or preserved,0.0
PAN,2017,Sweet potatoes,0.0
PAN,2017,"Tangerines, mandarins, clementines, satsumas",0.0
PAN,2017,Tea,0.0
PAN,2017,Tomatoes,19.681
PAN,2017,Vanilla,0.0
PAN,2017,"Vegetables, fresh nes",4.846
PAN,2017,"Vegetables, leguminous nes",0.0
PAN,2017,"Walnuts, with shell",0.0
PAN,2017,Watermelons,20.368000000000002
PAN,2017,Wheat,0.0
PAN,2017,Yams,11.088000000000001
PAN,2017,Yautia (cocoyam),1.354
PAN,2018,"Almonds, with shell",0.0
PAN,2018,"Anise, badian, fennel, coriander",0.0
PAN,2018,Apples,0.0
PAN,2018,Apricots,0.0
PAN,2018,Artichokes,0.0
PAN,2018,Asparagus,0.0
PAN,2018,Avocados,8.834
PAN,2018,Bananas,350.90000000000003
PAN,2018,Barley,0.0
PAN,2018,"Beans, dry",5.6370000000000005
PAN,2018,"Beans, green",0.0
PAN,2018,Berries nes,0.0
PAN,2018,Blueberries,0.0
PAN,2018,"Brazil nuts, with shell",0.0
PAN,2018,"Broad beans, horse beans, dry",0.0
PAN,2018,Buckwheat,0.0
PAN,2018,Cabbages and other brassicas,2.844
PAN,2018,Canary seed,0.0
PAN,2018,Carobs,0.0
PAN,2018,Carrots and turnips,4.37
PAN,2018,"Cashew nuts, with shell",0.0
PAN,2018,Cassava,18.447
PAN,2018,Cauliflowers and broccoli,0.0
PAN,2018,Cereals nes,0.0
PAN,2018,Cherries,0.0
PAN,2018,"Cherries, sour",0.0
PAN,2018,Chestnut,0.0
PAN,2018,Chick peas,0.0
PAN,2018,Chicory roots,0.0
PAN,2018,"Chillies and peppers, dry",0.0
PAN,2018,"Chillies and peppers, green",2.424
PAN,2018,Cinnamon (cannella),0.0
PAN,2018,Cloves,0.0
PAN,2018,"Cocoa, beans",0.64
PAN,2018,Coconuts,15.895
PAN,2018,"Coffee, green",6.729
PAN,2018,"Cow peas, dry",0.0
PAN,2018,Cranberries,0.0
PAN,2018,Cucumbers and gherkins,2.871
PAN,2018,Dates,0.0
PAN,2018,Eggplants (aubergines),0.0
PAN,2018,"Eggs, hen, in shell",38.269
PAN,2018,"Eggs, other bird, in shell",0.0
PAN,2018,"Fat, cattle",4.179
PAN,2018,"Fat, pigs",3.314
PAN,2018,Figs,0.0
PAN,2018,"Fruit, citrus nes",0.0
PAN,2018,"Fruit, fresh nes",0.0
PAN,2018,"Fruit, tropical fresh nes",0.0
PAN,2018,Garlic,0.0
PAN,2018,Ginger,0.0
PAN,2018,Grapefruit (inc. pomelos),0.0
PAN,2018,Grapes,0.0
PAN,2018,"Groundnuts, with shell",0.0
PAN,2018,"Hazelnuts, with shell",0.0
PAN,2018,"Honey, natural",0.0
PAN,2018,Kiwi fruit,0.0
PAN,2018,"Leeks, other alliaceous vegetables",0.0
PAN,2018,Lemons and limes,0.0
PAN,2018,Lentils,0.0
PAN,2018,Lettuce and chicory,4.848
PAN,2018,Linseed,0.0
PAN,2018,Maize,112.446
PAN,2018,"Maize, green",0.0
PAN,2018,"Mangoes, mangosteens, guavas",7.311
PAN,2018,Maté,0.0
PAN,2018,Meat nes,0.0
PAN,2018,"Meat, cattle",70.397
PAN,2018,"Meat, chicken",208.519
PAN,2018,"Meat, duck",0.0
PAN,2018,"Meat, game",0.0
PAN,2018,"Meat, goat",0.0
PAN,2018,"Meat, goose and guinea fowl",0.0
PAN,2018,"Meat, horse",0.0
PAN,2018,"Meat, pig",44.019
PAN,2018,"Meat, rabbit",0.0
PAN,2018,"Meat, sheep",0.0
PAN,2018,"Meat, turkey",0.0
PAN,2018,"Melons, other (inc.cantaloupes)",8.848
PAN,2018,Melonseed,0.0
PAN,2018,"Milk, whole fresh cow",208.798
PAN,2018,Millet,0.0
PAN,2018,Mushrooms and truffles,0.0
PAN,2018,Mustard seed,0.0
PAN,2018,"Nutmeg, mace and cardamoms",0.0
PAN,2018,Nuts nes,0.0
PAN,2018,Oats,0.0
PAN,2018,"Offals, edible, cattle",9.706
PAN,2018,"Offals, horses",0.0
PAN,2018,"Offals, liver chicken",0.0
PAN,2018,"Offals, pigs, edible",2.279
PAN,2018,Oil palm fruit,46.299
PAN,2018,Oilseeds nes,0.0
PAN,2018,Olives,0.0
PAN,2018,"Onions, dry",14.489
PAN,2018,Oranges,40.967
PAN,2018,Papayas,7.878
PAN,2018,Peaches and nectarines,0.0
PAN,2018,Pears,0.0
PAN,2018,"Peas, dry",0.0
PAN,2018,"Peas, green",0.0
PAN,2018,Pepper (piper spp.),0.0
PAN,2018,Persimmons,0.0
PAN,2018,Pigeon peas,1.991
PAN,2018,Pineapples,109.70700000000001
PAN,2018,Pistachios,0.0
PAN,2018,Plantains and others,140.845
PAN,2018,Plums and sloes,0.0
PAN,2018,Poppy seed,0.0
PAN,2018,Potatoes,23.941
PAN,2018,Pulses nes,2.42
PAN,2018,"Pumpkins, squash and gourds",2.742
PAN,2018,Quinces,0.0
PAN,2018,Quinoa,0.0
PAN,2018,Raspberries,0.0
PAN,2018,"Rice, paddy",314.946
PAN,2018,Roots and tubers nes,0.023
PAN,2018,Rye,0.0
PAN,2018,Sesame seed,0.23900000000000002
PAN,2018,Sorghum,1.859
PAN,2018,Soybeans,0.088
PAN,2018,Spices nes,0.0
PAN,2018,Spinach,0.0
PAN,2018,Strawberries,0.0
PAN,2018,Sugar beet,0.0
PAN,2018,Sugar cane,2931.395
PAN,2018,Sunflower seed,0.0
PAN,2018,Sweet corn frozen,0.0
PAN,2018,Sweet corn prep or preserved,0.0
PAN,2018,Sweet potatoes,0.0
PAN,2018,"Tangerines, mandarins, clementines, satsumas",0.0
PAN,2018,Tea,0.0
PAN,2018,Tomatoes,18.183
PAN,2018,Vanilla,0.0
PAN,2018,"Vegetables, fresh nes",4.854
PAN,2018,"Vegetables, leguminous nes",0.0
PAN,2018,"Walnuts, with shell",0.0
PAN,2018,Watermelons,30.921
PAN,2018,Wheat,0.0
PAN,2018,Yams,11.573
PAN,2018,Yautia (cocoyam),2.1270000000000002
PER,2014,"Almonds, with shell",0.0
PER,2014,"Anise, badian, fennel, coriander",0.279
PER,2014,Apples,159.879
PER,2014,Apricots,0.245
PER,2014,Artichokes,103.348
PER,2014,Asparagus,377.701
PER,2014,Avocados,349.317
PER,2014,Bambara beans,0.0
PER,2014,Bananas,240.0
PER,2014,Barley,226.31
PER,2014,"Beans, dry",89.517
PER,2014,"Beans, green",14.996
PER,2014,Berries nes,0.0
PER,2014,Blueberries,3.0
PER,2014,"Brazil nuts, with shell",5.6000000000000005
PER,2014,"Broad beans, horse beans, dry",81.144
PER,2014,Buckwheat,0.0
PER,2014,Cabbages and other brassicas,39.265
PER,2014,Canary seed,0.0
PER,2014,Carrots and turnips,173.329
PER,2014,"Cashew nuts, with shell",2.757
PER,2014,Cassava,1195.926
PER,2014,Castor oil seed,0.0
PER,2014,Cauliflowers and broccoli,17.547
PER,2014,Cereals nes,7.756
PER,2014,Cherries,0.003
PER,2014,"Cherries, sour",1.2610000000000001
PER,2014,Chestnut,0.592
PER,2014,Chick peas,1.599
PER,2014,"Chillies and peppers, dry",34.47
PER,2014,"Chillies and peppers, green",127.875
PER,2014,Cinnamon (cannella),0.0
PER,2014,Cloves,0.0
PER,2014,"Cocoa, beans",81.651
PER,2014,Coconuts,34.946
PER,2014,"Coffee, green",222.047
PER,2014,"Cow peas, dry",17.588
PER,2014,Cucumbers and gherkins,47.25
PER,2014,Dates,0.20600000000000002
PER,2014,Eggplants (aubergines),0.322
PER,2014,"Eggs, hen, in shell",358.63
PER,2014,"Eggs, other bird, in shell",0.0
PER,2014,"Fat, cattle",10.204
PER,2014,"Fat, goats",0.18
PER,2014,"Fat, other camelids",0.863
PER,2014,"Fat, pigs",10.596
PER,2014,"Fat, sheep",1.071
PER,2014,Figs,2.6630000000000003
PER,2014,"Fruit, citrus nes",62.28
PER,2014,"Fruit, fresh nes",124.0
PER,2014,"Fruit, tropical fresh nes",196.491
PER,2014,Garlic,81.505
PER,2014,Ginger,12.9
PER,2014,Grapefruit (inc. pomelos),6.256
PER,2014,Grapes,507.09700000000004
PER,2014,"Groundnuts, with shell",6.246
PER,2014,"Hazelnuts, with shell",0.0
PER,2014,"Honey, natural",1.6
PER,2014,Kiwi fruit,0.0
PER,2014,Kola nuts,0.0
PER,2014,"Leeks, other alliaceous vegetables",19.752
PER,2014,Lemons and limes,275.52
PER,2014,Lentils,3.2880000000000003
PER,2014,Lettuce and chicory,64.32000000000001
PER,2014,Linseed,1.108
PER,2014,Lupins,12.156
PER,2014,Maize,1529.636
PER,2014,"Maize, green",403.40500000000003
PER,2014,"Mangoes, mangosteens, guavas",380.14300000000003
PER,2014,Maté,0.0
PER,2014,Meat nes,0.024
PER,2014,"Meat, cattle",196.232
PER,2014,"Meat, chicken",1317.426
PER,2014,"Meat, duck",0.0
PER,2014,"Meat, game",7.884
PER,2014,"Meat, goat",6.167
PER,2014,"Meat, horse",0.0
PER,2014,"Meat, other rodents",13.442
PER,2014,"Meat, pig",135.39000000000001
PER,2014,"Meat, rabbit",3.359
PER,2014,"Meat, sheep",34.421
PER,2014,"Meat, turkey",0.0
PER,2014,"Melons, other (inc.cantaloupes)",21.116
PER,2014,Melonseed,0.0
PER,2014,"Milk, whole fresh cow",1840.226
PER,2014,"Milk, whole fresh goat",24.0
PER,2014,Millet,0.0
PER,2014,Mushrooms and truffles,0.014
PER,2014,Mustard seed,0.0
PER,2014,"Nutmeg, mace and cardamoms",0.0
PER,2014,Nuts nes,1.691
PER,2014,Oats,14.674
PER,2014,Offals nes,0.0
PER,2014,"Offals, edible, camels",2.0140000000000002
PER,2014,"Offals, edible, cattle",58.870000000000005
PER,2014,"Offals, edible, goats",3.084
PER,2014,"Offals, liver chicken",0.0
PER,2014,"Offals, liver geese",0.0
PER,2014,"Offals, liver turkeys",0.0
PER,2014,"Offals, pigs, edible",13.735
PER,2014,"Offals, sheep,edible",14.533
PER,2014,Oil palm fruit,617.634
PER,2014,Oilseeds nes,2.5
PER,2014,Olives,151.927
PER,2014,"Onions, dry",758.2330000000001
PER,2014,Oranges,450.423
PER,2014,Papayas,148.28
PER,2014,Peaches and nectarines,52.862
PER,2014,Pears,4.674
PER,2014,"Peas, dry",52.442
PER,2014,"Peas, green",133.65800000000002
PER,2014,Pepper (piper spp.),0.315
PER,2014,Persimmons,0.0
PER,2014,Pigeon peas,0.0
PER,2014,Pineapples,455.297
PER,2014,Pistachios,0.0
PER,2014,Plantains and others,2125.839
PER,2014,Plums and sloes,7.651
PER,2014,Potatoes,4704.987
PER,2014,Pulses nes,2.789
PER,2014,"Pumpkins, squash and gourds",250.275
PER,2014,Quinces,6.321
PER,2014,Quinoa,114.72500000000001
PER,2014,Rapeseed,0.0
PER,2014,"Rice, paddy",2896.6130000000003
PER,2014,Roots and tubers nes,280.555
PER,2014,Rye,0.111
PER,2014,Safflower seed,0.0
PER,2014,Sesame seed,0.213
PER,2014,"Snails, not sea",0.0
PER,2014,Sorghum,0.418
PER,2014,Soybeans,2.119
PER,2014,Spices nes,2.56
PER,2014,Spinach,29.883
PER,2014,Strawberries,35.023
PER,2014,String beans,25.5
PER,2014,Sugar cane,11389.617
PER,2014,Sunflower seed,0.0
PER,2014,Sweet corn frozen,3.114
PER,2014,Sweet corn prep or preserved,0.0
PER,2014,Sweet potatoes,278.293
PER,2014,"Tangerines, mandarins, clementines, satsumas",339.604
PER,2014,Taro (cocoyam),0.0
PER,2014,Tea,3.874
PER,2014,Tomatoes,265.948
PER,2014,Vanilla,0.0
PER,2014,"Vegetables, fresh nes",83.0
PER,2014,"Vegetables, leguminous nes",68.327
PER,2014,"Walnuts, with shell",0.333
PER,2014,Watermelons,91.37
PER,2014,Wheat,218.904
PER,2014,Yams,0.0
PER,2014,Yautia (cocoyam),5.947
PER,2015,"Almonds, with shell",0.0
PER,2015,"Anise, badian, fennel, coriander",0.252
PER,2015,Apples,159.55
PER,2015,Apricots,0.23800000000000002
PER,2015,Artichokes,89.983
PER,2015,Asparagus,369.032
PER,2015,Avocados,367.11
PER,2015,Bambara beans,0.0
PER,2015,Bananas,270.0
PER,2015,Barley,227.168
PER,2015,"Beans, dry",89.575
PER,2015,"Beans, green",15.832
PER,2015,Berries nes,0.016
PER,2015,Blueberries,10.3
PER,2015,"Brazil nuts, with shell",5.902
PER,2015,"Broad beans, horse beans, dry",80.526
PER,2015,Buckwheat,0.0
PER,2015,Cabbages and other brassicas,39.564
PER,2015,Canary seed,0.0
PER,2015,Carrots and turnips,176.22
PER,2015,"Cashew nuts, with shell",2.556
PER,2015,Cassava,1230.036
PER,2015,Castor oil seed,0.0
PER,2015,Cauliflowers and broccoli,19.517
PER,2015,Cereals nes,7.849
PER,2015,Cherries,0.004
PER,2015,"Cherries, sour",1.214
PER,2015,Chestnut,0.597
PER,2015,Chick peas,2.348
PER,2015,"Chillies and peppers, dry",21.378
PER,2015,"Chillies and peppers, green",119.096
PER,2015,Cinnamon (cannella),0.0
PER,2015,Cloves,0.0
PER,2015,"Cocoa, beans",92.592
PER,2015,Coconuts,34.104
PER,2015,"Coffee, green",251.93800000000002
PER,2015,"Cow peas, dry",19.435
PER,2015,Cucumbers and gherkins,49.616
PER,2015,Dates,0.192
PER,2015,Eggplants (aubergines),0.431
PER,2015,"Eggs, hen, in shell",386.255
PER,2015,"Eggs, other bird, in shell",0.0
PER,2015,"Fat, cattle",10.193
PER,2015,"Fat, goats",0.17200000000000001
PER,2015,"Fat, other camelids",0.879
PER,2015,"Fat, pigs",11.185
PER,2015,"Fat, sheep",1.032
PER,2015,Figs,2.57
PER,2015,"Fruit, citrus nes",64.7
PER,2015,"Fruit, fresh nes",124.5
PER,2015,"Fruit, tropical fresh nes",198.93
PER,2015,Garlic,89.752
PER,2015,Ginger,11.15
PER,2015,Grapefruit (inc. pomelos),7.755
PER,2015,Grapes,597.939
PER,2015,"Groundnuts, with shell",6.057
PER,2015,"Hazelnuts, with shell",0.0
PER,2015,"Honey, natural",1.6
PER,2015,Kiwi fruit,0.0
PER,2015,Kola nuts,0.0
PER,2015,"Leeks, other alliaceous vegetables",23.197
PER,2015,Lemons and limes,281.007
PER,2015,Lentils,2.973
PER,2015,Lettuce and chicory,68.624
PER,2015,Linseed,0.791
PER,2015,Lupins,13.305
PER,2015,Maize,1746.428
PER,2015,"Maize, green",396.18600000000004
PER,2015,"Mangoes, mangosteens, guavas",349.805
PER,2015,Maté,0.0
PER,2015,Meat nes,0.013000000000000001
PER,2015,"Meat, cattle",196.01500000000001
PER,2015,"Meat, chicken",1329.855
PER,2015,"Meat, duck",0.0
PER,2015,"Meat, game",8.037
PER,2015,"Meat, goat",5.901
PER,2015,"Meat, horse",0.0
PER,2015,"Meat, other rodents",13.398
PER,2015,"Meat, pig",142.925
PER,2015,"Meat, rabbit",3.333
PER,2015,"Meat, sheep",33.163000000000004
PER,2015,"Meat, turkey",0.0
PER,2015,"Melons, other (inc.cantaloupes)",22.341
PER,2015,Melonseed,0.0
PER,2015,"Milk, whole fresh cow",1903.1770000000001
PER,2015,"Milk, whole fresh goat",23.900000000000002
PER,2015,Millet,0.0
PER,2015,Mushrooms and truffles,0.022
PER,2015,Mustard seed,0.0
PER,2015,"Nutmeg, mace and cardamoms",0.0
PER,2015,Nuts nes,1.776
PER,2015,Oats,15.908
PER,2015,Offals nes,0.0
PER,2015,"Offals, edible, camels",2.05
PER,2015,"Offals, edible, cattle",58.804
PER,2015,"Offals, edible, goats",2.951
PER,2015,"Offals, liver chicken",0.0
PER,2015,"Offals, liver geese",0.0
PER,2015,"Offals, liver turkeys",0.0
PER,2015,"Offals, pigs, edible",14.5
PER,2015,"Offals, sheep,edible",14.002
PER,2015,Oil palm fruit,684.301
PER,2015,Oilseeds nes,2.0
PER,2015,Olives,38.427
PER,2015,"Onions, dry",760.192
PER,2015,Oranges,456.154
PER,2015,Papayas,144.73
PER,2015,Peaches and nectarines,51.491
PER,2015,Pears,4.391
PER,2015,"Peas, dry",53.157000000000004
PER,2015,"Peas, green",133.335
PER,2015,Pepper (piper spp.),0.251
PER,2015,Persimmons,0.0
PER,2015,Pigeon peas,0.0
PER,2015,Pineapples,450.635
PER,2015,Pistachios,0.0
PER,2015,Plantains and others,2145.361
PER,2015,Plums and sloes,8.093
PER,2015,Potatoes,4704.976
PER,2015,Pulses nes,3.5
PER,2015,"Pumpkins, squash and gourds",253.07500000000002
PER,2015,Quinces,6.958
PER,2015,Quinoa,105.666
PER,2015,Rapeseed,0.0
PER,2015,"Rice, paddy",3151.408
PER,2015,Roots and tubers nes,275.372
PER,2015,Rye,0.075
PER,2015,Safflower seed,0.0
PER,2015,Sesame seed,0.194
PER,2015,"Snails, not sea",0.0
PER,2015,Sorghum,0.157
PER,2015,Soybeans,1.911
PER,2015,Spices nes,2.733
PER,2015,Spinach,30.018
PER,2015,Strawberries,25.256
PER,2015,String beans,25.54
PER,2015,Sugar cane,10211.856
PER,2015,Sunflower seed,0.0
PER,2015,Sweet corn frozen,6.0
PER,2015,Sweet corn prep or preserved,0.0
PER,2015,Sweet potatoes,288.164
PER,2015,"Tangerines, mandarins, clementines, satsumas",357.91200000000003
PER,2015,Taro (cocoyam),0.0
PER,2015,Tea,3.785
PER,2015,Tomatoes,236.287
PER,2015,Vanilla,0.0
PER,2015,"Vegetables, fresh nes",86.0
PER,2015,"Vegetables, leguminous nes",71.243
PER,2015,"Walnuts, with shell",0.325
PER,2015,Watermelons,95.797
PER,2015,Wheat,214.84900000000002
PER,2015,Yautia (cocoyam),4.034
PER,2016,"Almonds, with shell",0.0
PER,2016,"Anise, badian, fennel, coriander",0.258
PER,2016,Apples,158.098
PER,2016,Apricots,0.24
PER,2016,Artichokes,108.801
PER,2016,Asparagus,378.306
PER,2016,Avocados,455.394
PER,2016,Bambara beans,0.0
PER,2016,Bananas,280.0
PER,2016,Barley,204.497
PER,2016,"Beans, dry",80.887
PER,2016,"Beans, green",14.734
PER,2016,Berries nes,0.001
PER,2016,Blueberries,30.0
PER,2016,"Brazil nuts, with shell",6.272
PER,2016,"Broad beans, horse beans, dry",71.919
PER,2016,Buckwheat,0.0
PER,2016,Cabbages and other brassicas,37.795
PER,2016,Canary seed,0.0
PER,2016,Carrots and turnips,172.244
PER,2016,"Cashew nuts, with shell",2.6630000000000003
PER,2016,Cassava,1180.955
PER,2016,Castor oil seed,0.0
PER,2016,Cauliflowers and broccoli,74.401
PER,2016,Cereals nes,7.809
PER,2016,Cherries,0.004
PER,2016,"Cherries, sour",1.225
PER,2016,Chestnut,0.588
PER,2016,Chick peas,0.494
PER,2016,"Chillies and peppers, dry",31.085
PER,2016,"Chillies and peppers, green",131.066
PER,2016,Cinnamon (cannella),0.0
PER,2016,Cloves,0.0
PER,2016,"Cocoa, beans",107.922
PER,2016,Coconuts,32.353
PER,2016,"Coffee, green",277.76
PER,2016,"Cow peas, dry",24.2
PER,2016,Cucumbers and gherkins,56.016
PER,2016,Currants,0.0
PER,2016,Dates,0.217
PER,2016,Eggplants (aubergines),0.361
PER,2016,"Eggs, hen, in shell",400.98
PER,2016,"Eggs, other bird, in shell",0.0
PER,2016,"Fat, cattle",10.021
PER,2016,"Fat, goats",0.17
