ISO,Year,TWW
SMR,1988,0.0
SMR,1989,0.0
SMR,1990,0.0
SMR,1991,0.0
SMR,1992,0.0
SMR,1993,0.0
SMR,1994,0.0
SMR,1995,0.0
SMR,1996,0.0
SMR,1997,0.0
SMR,1998,0.0
SMR,1999,0.0
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SMR,2020,0.0
SMR,2021,0.0
SMR,2022,0.0
SMR,2023,0.0
SMR,2024,0.0
SMR,2025,0.0
SMR,2026,0.0
SMR,2027,0.0
SMR,2028,0.0
SMR,2029,0.0
SMR,2030,0.0
SMR,2031,0.0
SMR,2032,0.0
SMR,2033,0.0
SMR,2034,0.0
SMR,2035,0.0
SMR,2036,0.0
SMR,2037,0.0
SMR,2038,0.0
SMR,2039,0.0
SMR,2040,0.0
SMR,2041,0.0
SMR,2042,0.0
SMR,2043,0.0
SMR,2044,0.0
SMR,2045,0.0
SMR,2046,0.0
SMR,2047,0.0
SMR,2048,0.0
SMR,2049,0.0
SMR,2050,0.0
SOM,1980,3.29
SOM,1981,3.29
SOM,1982,3.29
SOM,1983,3.29
SOM,1984,3.29
SOM,1985,3.29
SOM,1986,3.29
SOM,1987,3.29
SOM,1988,3.29
SOM,1989,3.29
SOM,1990,3.29
SOM,1991,3.29
SOM,1992,3.29
SOM,1993,3.29
SOM,1994,3.29
SOM,1995,3.29
SOM,1996,3.29
SOM,1997,3.29
SOM,1998,3.29
SOM,1999,3.29
SOM,2000,3.29
SOM,2001,3.29
SOM,2002,3.29
SOM,2003,3.298
SOM,2004,3.298
SOM,2005,3.298
SOM,2006,3.298
SOM,2007,3.298
SOM,2008,3.298
SOM,2009,3.298
SOM,2010,3.298
SOM,2011,3.298
SOM,2012,3.298
SOM,2013,3.298
SOM,2014,3.298
SOM,2015,3.298
SOM,2016,3.298
SOM,2017,3.298
SOM,2018,3.298
SOM,2019,3.298
SOM,2020,3.298
SOM,2021,3.298
SOM,2022,3.298
SOM,2023,3.298
SOM,2024,3.298
SOM,2025,3.298
SOM,2026,3.298
SOM,2027,3.298
SOM,2028,3.298
SOM,2029,3.298
SOM,2030,3.298
SOM,2031,3.298
SOM,2032,3.298
SOM,2033,3.298
SOM,2034,3.298
SOM,2035,3.298
SOM,2036,3.298
SOM,2037,3.298
SOM,2038,3.298
SOM,2039,3.298
SOM,2040,3.298
SOM,2041,3.298
SOM,2042,3.298
SOM,2043,3.298
SOM,2044,3.298
SOM,2045,3.298
SOM,2046,3.298
SOM,2047,3.298
SOM,2048,3.298
SOM,2049,3.298
SOM,2050,3.298
SPM,1980,0.0
SPM,1981,0.0
SPM,1982,0.0
SPM,1983,0.0
SPM,1984,0.0
SPM,1985,0.0
SPM,1986,0.0
SPM,1987,0.0
SPM,1988,0.0
SPM,1989,0.0
SPM,1990,0.0
SPM,1991,0.0
SPM,1992,0.0
SPM,1993,0.0
SPM,1994,0.0
SPM,1995,0.0
SPM,1996,0.0
SPM,1997,0.0
SPM,1998,0.0
SPM,1999,0.0
SPM,2000,0.0
SPM,2001,0.0
SPM,2002,0.0
SPM,2003,0.0
SPM,2004,0.0
SPM,2005,0.0
SPM,2006,0.0
SPM,2007,0.0
SPM,2008,0.0
SPM,2009,0.0
SPM,2010,0.0
SPM,2011,0.0
SPM,2012,0.0
SPM,2013,0.0
SPM,2014,0.0
SPM,2015,0.0
SPM,2016,0.0
SPM,2017,0.0
SPM,2018,0.0
SPM,2019,0.0
SPM,2020,0.0
SPM,2021,0.0
SPM,2022,0.0
SPM,2023,0.0
SPM,2024,0.0
SPM,2025,0.0
SPM,2026,0.0
SPM,2027,0.0
SPM,2028,0.0
SPM,2029,0.0
SPM,2030,0.0
SPM,2031,0.0
SPM,2032,0.0
SPM,2033,0.0
SPM,2034,0.0
SPM,2035,0.0
SPM,2036,0.0
SPM,2037,0.0
SPM,2038,0.0
SPM,2039,0.0
SPM,2040,0.0
SPM,2041,0.0
SPM,2042,0.0
SPM,2043,0.0
SPM,2044,0.0
SPM,2045,0.0
SPM,2046,0.0
SPM,2047,0.0
SPM,2048,0.0
SPM,2049,0.0
SPM,2050,0.0
SRB,1980,0.0
SRB,1981,0.0
SRB,1982,0.0
SRB,1983,0.0
SRB,1984,0.0
SRB,1985,0.0
SRB,1986,0.0
SRB,1987,0.0
SRB,1988,0.0
SRB,1989,0.0
SRB,1990,3.958
SRB,1991,3.958
SRB,1992,3.958
SRB,1993,3.958
SRB,1994,3.958
SRB,1995,3.958
SRB,1996,3.958
SRB,1997,3.958
SRB,1998,3.958
SRB,1999,3.958
SRB,2000,3.958
SRB,2001,3.958
SRB,2002,3.958
SRB,2003,3.958
SRB,2004,3.958
SRB,2005,3.958
SRB,2006,3.958
SRB,2007,3.958
SRB,2008,3.958
SRB,2009,3.958
SRB,2010,3.958
SRB,2011,3.958
SRB,2012,4.403
SRB,2013,4.403
SRB,2014,4.403
SRB,2015,4.403
SRB,2016,4.403
SRB,2017,5.377
SRB,2018,5.377
SRB,2019,5.377
SRB,2020,5.377
SRB,2021,5.377
SRB,2022,5.377
SRB,2023,5.377
SRB,2024,5.377
SRB,2025,5.377
SRB,2026,5.377
SRB,2027,5.377
SRB,2028,5.377
SRB,2029,5.377
SRB,2030,5.377
SRB,2031,5.377
SRB,2032,5.377
SRB,2033,5.377
SRB,2034,5.377
SRB,2035,5.377
SRB,2036,5.377
SRB,2037,5.377
SRB,2038,5.377
SRB,2039,5.377
SRB,2040,5.377
SRB,2041,5.377
SRB,2042,5.377
SRB,2043,5.377
SRB,2044,5.377
SRB,2045,5.377
SRB,2046,5.377
SRB,2047,5.377
SRB,2048,5.377
SRB,2049,5.377
SRB,2050,5.377
SSA,1980,0.0
SSA,1981,0.0
SSA,1982,0.0
SSA,1983,0.0
SSA,1984,0.0
SSA,1985,0.0
SSA,1986,0.0
SSA,1987,0.0
SSA,1988,0.0
SSA,1989,0.0
SSA,1990,0.0
SSA,1991,0.0
SSA,1992,0.0
SSA,1993,0.0
SSA,1994,0.0
SSA,1995,0.0
SSA,1996,0.0
SSA,1997,0.0
SSA,1998,0.0
SSA,1999,0.0
SSA,2000,0.0
SSA,2001,0.0
SSA,2002,0.0
SSA,2003,0.0
SSA,2004,0.0
SSA,2005,0.0
SSA,2006,0.0
SSA,2007,0.0
SSA,2008,0.0
SSA,2009,0.0
SSA,2010,0.0
SSA,2011,0.0
SSA,2012,0.0
SSA,2013,0.0
SSA,2014,0.0
SSA,2015,0.0
SSA,2016,0.0
SSA,2017,0.0
SSA,2018,0.0
SSA,2019,0.0
SSA,2020,0.0
SSA,2021,0.0
SSA,2022,0.0
SSA,2023,0.0
SSA,2024,0.0
SSA,2025,0.0
SSA,2026,0.0
SSA,2027,0.0
SSA,2028,0.0
SSA,2029,0.0
SSA,2030,0.0
SSA,2031,0.0
SSA,2032,0.0
SSA,2033,0.0
SSA,2034,0.0
SSA,2035,0.0
SSA,2036,0.0
SSA,2037,0.0
SSA,2038,0.0
SSA,2039,0.0
SSA,2040,0.0
SSA,2041,0.0
SSA,2042,0.0
SSA,2043,0.0
SSA,2044,0.0
SSA,2045,0.0
SSA,2046,0.0
SSA,2047,0.0
SSA,2048,0.0
SSA,2049,0.0
SSA,2050,0.0
SSD,1980,0.658
SSD,1981,0.658
SSD,1982,0.658
SSD,1983,0.658
SSD,1984,0.658
SSD,1985,0.658
SSD,1986,0.658
SSD,1987,0.658
SSD,1988,0.658
SSD,1989,0.658
SSD,1990,0.658
SSD,1991,0.658
SSD,1992,0.658
SSD,1993,0.658
SSD,1994,0.658
SSD,1995,0.658
SSD,1996,0.658
SSD,1997,0.658
SSD,1998,0.658
SSD,1999,0.658
SSD,2000,0.658
SSD,2001,0.658
SSD,2002,0.658
SSD,2003,0.658
SSD,2004,0.658
SSD,2005,0.658
SSD,2006,0.658
SSD,2007,0.658
SSD,2008,0.658
SSD,2009,0.658
SSD,2010,0.658
SSD,2011,0.658
SSD,2012,0.658
SSD,2013,0.658
SSD,2014,0.658
SSD,2015,0.658
SSD,2016,0.658
SSD,2017,0.658
SSD,2018,0.658
SSD,2019,0.658
SSD,2020,0.658
SSD,2021,0.658
SSD,2022,0.658
SSD,2023,0.658
SSD,2024,0.658
SSD,2025,0.658
SSD,2026,0.658
SSD,2027,0.658
SSD,2028,0.658
SSD,2029,0.658
SSD,2030,0.658
SSD,2031,0.658
SSD,2032,0.658
SSD,2033,0.658
SSD,2034,0.658
SSD,2035,0.658
SSD,2036,0.658
SSD,2037,0.658
SSD,2038,0.658
SSD,2039,0.658
SSD,2040,0.658
SSD,2041,0.658
SSD,2042,0.658
SSD,2043,0.658
SSD,2044,0.658
SSD,2045,0.658
SSD,2046,0.658
SSD,2047,0.658
SSD,2048,0.658
SSD,2049,0.658
SSD,2050,0.658
SSF,1980,0.0
SSF,1981,0.0
SSF,1982,0.0
SSF,1983,0.0
SSF,1984,0.0
SSF,1985,0.0
SSF,1986,0.0
SSF,1987,0.0
SSF,1988,0.0
SSF,1989,0.0
SSF,1990,0.0
SSF,1991,0.0
SSF,1992,0.0
SSF,1993,0.0
SSF,1994,0.0
SSF,1995,0.0
SSF,1996,0.0
SSF,1997,0.0
SSF,1998,0.0
SSF,1999,0.0
SSF,2000,0.0
SSF,2001,0.0
SSF,2002,0.0
SSF,2003,0.0
SSF,2004,0.0
SSF,2005,0.0
SSF,2006,0.0
SSF,2007,0.0
SSF,2008,0.0
SSF,2009,0.0
SSF,2010,0.0
SSF,2011,0.0
SSF,2012,0.0
SSF,2013,0.0
SSF,2014,0.0
SSF,2015,0.0
SSF,2016,0.0
SSF,2017,0.0
SSF,2018,0.0
SSF,2019,0.0
SSF,2020,0.0
SSF,2021,0.0
SSF,2022,0.0
SSF,2023,0.0
SSF,2024,0.0
SSF,2025,0.0
SSF,2026,0.0
SSF,2027,0.0
SSF,2028,0.0
SSF,2029,0.0
SSF,2030,0.0
SSF,2031,0.0
SSF,2032,0.0
SSF,2033,0.0
SSF,2034,0.0
SSF,2035,0.0
SSF,2036,0.0
SSF,2037,0.0
SSF,2038,0.0
SSF,2039,0.0
SSF,2040,0.0
SSF,2041,0.0
SSF,2042,0.0
SSF,2043,0.0
SSF,2044,0.0
SSF,2045,0.0
SSF,2046,0.0
SSF,2047,0.0
SSF,2048,0.0
SSF,2049,0.0
SSF,2050,0.0
SST,1980,0.0
SST,1981,0.0
SST,1982,0.0
SST,1983,0.0
SST,1984,0.0
SST,1985,0.0
SST,1986,0.0
SST,1987,0.0
SST,1988,0.0
SST,1989,0.0
SST,1990,0.0
SST,1991,0.0
SST,1992,0.0
SST,1993,0.0
SST,1994,0.0
SST,1995,0.0
SST,1996,0.0
SST,1997,0.0
SST,1998,0.0
SST,1999,0.0
SST,2000,0.0
SST,2001,0.0
SST,2002,0.0
SST,2003,0.0
SST,2004,0.0
SST,2005,0.0
SST,2006,0.0
SST,2007,0.0
SST,2008,0.0
SST,2009,0.0
SST,2010,0.0
SST,2011,0.0
SST,2012,0.0
SST,2013,0.0
SST,2014,0.0
SST,2015,0.0
SST,2016,0.0
SST,2017,0.0
SST,2018,0.0
SST,2019,0.0
SST,2020,0.0
SST,2021,0.0
SST,2022,0.0
SST,2023,0.0
SST,2024,0.0
SST,2025,0.0
SST,2026,0.0
SST,2027,0.0
SST,2028,0.0
SST,2029,0.0
SST,2030,0.0
SST,2031,0.0
SST,2032,0.0
SST,2033,0.0
SST,2034,0.0
SST,2035,0.0
SST,2036,0.0
SST,2037,0.0
SST,2038,0.0
SST,2039,0.0
SST,2040,0.0
SST,2041,0.0
SST,2042,0.0
SST,2043,0.0
SST,2044,0.0
SST,2045,0.0
SST,2046,0.0
SST,2047,0.0
SST,2048,0.0
SST,2049,0.0
SST,2050,0.0
STP,1980,0.007
STP,1981,0.007
STP,1982,0.007
STP,1983,0.007
STP,1984,0.007
STP,1985,0.007
STP,1986,0.007
STP,1987,0.007
STP,1988,0.007
STP,1989,0.007
STP,1990,0.007
STP,1991,0.007
STP,1992,0.007
STP,1993,0.007
STP,1994,0.007
STP,1995,0.007
STP,1996,0.007
STP,1997,0.007
STP,1998,0.007
STP,1999,0.007
STP,2000,0.007
STP,2001,0.007
STP,2002,0.007
STP,2003,0.007
STP,2004,0.007
STP,2005,0.007
STP,2006,0.007
STP,2007,0.007
STP,2008,0.007
STP,2009,0.007
STP,2010,0.007
STP,2011,0.007
STP,2012,0.007
STP,2013,0.007
STP,2014,0.007
STP,2015,0.007
STP,2016,0.0409
STP,2017,0.0409
STP,2018,0.0409
STP,2019,0.0409
STP,2020,0.0409
STP,2021,0.0409
STP,2022,0.0409
STP,2023,0.0409
STP,2024,0.0409
STP,2025,0.0409
STP,2026,0.0409
STP,2027,0.0409
STP,2028,0.0409
STP,2029,0.0409
STP,2030,0.0409
STP,2031,0.0409
STP,2032,0.0409
STP,2033,0.0409
STP,2034,0.0409
STP,2035,0.0409
STP,2036,0.0409
STP,2037,0.0409
STP,2038,0.0409
STP,2039,0.0409
STP,2040,0.0409
STP,2041,0.0409
STP,2042,0.0409
STP,2043,0.0409
STP,2044,0.0409
STP,2045,0.0409
STP,2046,0.0409
STP,2047,0.0409
STP,2048,0.0409
STP,2049,0.0409
STP,2050,0.0409
SUR,1980,0.67
SUR,1981,0.67
SUR,1982,0.67
SUR,1983,0.67
SUR,1984,0.67
SUR,1985,0.67
SUR,1986,0.67
SUR,1987,0.67
SUR,1988,0.67
SUR,1989,0.67
SUR,1990,0.67
SUR,1991,0.67
SUR,1992,0.67
SUR,1993,0.67
SUR,1994,0.67
SUR,1995,0.67
SUR,1996,0.67
SUR,1997,0.67
SUR,1998,0.67
SUR,1999,0.67
SUR,2000,0.67
SUR,2001,0.67
SUR,2002,0.67
SUR,2003,0.67
SUR,2004,0.67
SUR,2005,0.67
SUR,2006,0.6159
SUR,2007,0.6159
SUR,2008,0.6159
SUR,2009,0.6159
SUR,2010,0.6159
SUR,2011,0.6159
SUR,2012,0.6159
SUR,2013,0.6159
SUR,2014,0.6159
SUR,2015,0.6159
SUR,2016,0.6159
SUR,2017,0.6159
SUR,2018,0.6159
SUR,2019,0.6159
SUR,2020,0.6159
SUR,2021,0.6159
SUR,2022,0.6159
SUR,2023,0.6159
SUR,2024,0.6159
SUR,2025,0.6159
SUR,2026,0.6159
SUR,2027,0.6159
SUR,2028,0.6159
SUR,2029,0.6159
SUR,2030,0.6159
SUR,2031,0.6159
SUR,2032,0.6159
SUR,2033,0.6159
SUR,2034,0.6159
SUR,2035,0.6159
SUR,2036,0.6159
SUR,2037,0.6159
SUR,2038,0.6159
SUR,2039,0.6159
SUR,2040,0.6159
SUR,2041,0.6159
SUR,2042,0.6159
SUR,2043,0.6159
SUR,2044,0.6159
SUR,2045,0.6159
SUR,2046,0.6159
SUR,2047,0.6159
SUR,2048,0.6159
SUR,2049,0.6159
SUR,2050,0.6159
SVK,1980,1.31
SVK,1981,1.31
SVK,1982,1.31
SVK,1983,1.31
SVK,1984,1.31
SVK,1985,1.31
SVK,1986,1.31
SVK,1987,1.31
SVK,1988,1.31
SVK,1989,1.31
SVK,1990,1.31
SVK,1991,1.31
SVK,1992,1.31
SVK,1993,1.31
SVK,1994,1.31
SVK,1995,1.31
SVK,1996,1.31
SVK,1997,1.31
SVK,1998,1.31
SVK,1999,1.31
SVK,2000,1.31
SVK,2001,1.31
SVK,2002,1.094
SVK,2003,1.094
SVK,2004,1.094
SVK,2005,1.094
SVK,2006,1.094
SVK,2007,0.688
SVK,2008,0.688
SVK,2009,0.688
SVK,2010,0.688
SVK,2011,0.688
SVK,2012,0.6653
SVK,2013,0.6653
SVK,2014,0.6653
SVK,2015,0.6653
SVK,2016,0.6653
SVK,2017,0.5563
SVK,2018,0.5563
SVK,2019,0.5563
SVK,2020,0.5563
SVK,2021,0.5563
SVK,2022,0.5563
SVK,2023,0.5563
SVK,2024,0.5563
SVK,2025,0.5563
SVK,2026,0.5563
SVK,2027,0.5563
SVK,2028,0.5563
SVK,2029,0.5563
SVK,2030,0.5563
SVK,2031,0.5563
SVK,2032,0.5563
SVK,2033,0.5563
SVK,2034,0.5563
SVK,2035,0.5563
SVK,2036,0.5563
SVK,2037,0.5563
SVK,2038,0.5563
SVK,2039,0.5563
SVK,2040,0.5563
SVK,2041,0.5563
SVK,2042,0.5563
SVK,2043,0.5563
SVK,2044,0.5563
SVK,2045,0.5563
SVK,2046,0.5563
SVK,2047,0.5563
SVK,2048,0.5563
SVK,2049,0.5563
SVK,2050,0.5563
SVN,1980,0.8992
SVN,1981,0.8992
SVN,1982,0.8992
SVN,1983,0.8992
SVN,1984,0.8992
SVN,1985,0.8992
SVN,1986,0.8992
SVN,1987,0.8992
SVN,1988,0.8992
SVN,1989,0.8992
SVN,1990,0.8992
SVN,1991,0.8992
SVN,1992,0.8992
SVN,1993,0.8992
SVN,1994,0.8992
SVN,1995,0.8992
SVN,1996,0.8992
SVN,1997,0.8992
SVN,1998,0.8992
SVN,1999,0.8992
SVN,2000,0.8992
SVN,2001,0.8992
SVN,2002,0.8992
SVN,2003,0.8992
SVN,2004,0.8992
SVN,2005,0.8992
SVN,2006,0.8992
SVN,2007,0.9349
SVN,2008,0.9349
SVN,2009,0.9349
SVN,2010,0.9349
SVN,2011,0.9349
SVN,2012,0.9281
SVN,2013,0.9281
SVN,2014,0.9281
SVN,2015,0.9281
SVN,2016,0.9281
SVN,2017,0.9314
SVN,2018,0.9314
SVN,2019,0.9314
SVN,2020,0.9314
SVN,2021,0.9314
SVN,2022,0.9314
SVN,2023,0.9314
SVN,2024,0.9314
SVN,2025,0.9314
SVN,2026,0.9314
SVN,2027,0.9314
SVN,2028,0.9314
SVN,2029,0.9314
SVN,2030,0.9314
SVN,2031,0.9314
SVN,2032,0.9314
SVN,2033,0.9314
SVN,2034,0.9314
SVN,2035,0.9314
SVN,2036,0.9314
SVN,2037,0.9314
SVN,2038,0.9314
SVN,2039,0.9314
SVN,2040,0.9314
SVN,2041,0.9314
SVN,2042,0.9314
SVN,2043,0.9314
SVN,2044,0.9314
SVN,2045,0.9314
SVN,2046,0.9314
SVN,2047,0.9314
SVN,2048,0.9314
SVN,2049,0.9314
SVN,2050,0.9314
SWE,1980,2.973
SWE,1981,2.973
SWE,1982,2.973
SWE,1983,2.973
SWE,1984,2.973
SWE,1985,2.973
SWE,1986,2.973
SWE,1987,2.973
SWE,1988,2.973
SWE,1989,2.973
SWE,1990,2.973
SWE,1991,2.973
SWE,1992,2.973
SWE,1993,2.973
SWE,1994,2.973
SWE,1995,2.973
SWE,1996,2.973
SWE,1997,2.711
SWE,1998,2.711
SWE,1999,2.711
SWE,2000,2.711
SWE,2001,2.711
SWE,2002,2.676
SWE,2003,2.676
SWE,2004,2.676
SWE,2005,2.676
SWE,2006,2.676
SWE,2007,2.63
SWE,2008,2.63
SWE,2009,2.63
SWE,2010,2.689
SWE,2011,2.689
SWE,2012,2.689
SWE,2013,2.689
SWE,2014,2.689
SWE,2015,2.375
SWE,2016,2.375
SWE,2017,2.375
SWE,2018,2.375
SWE,2019,2.375
SWE,2020,2.375
SWE,2021,2.375
SWE,2022,2.375
SWE,2023,2.375
SWE,2024,2.375
SWE,2025,2.375
SWE,2026,2.375
SWE,2027,2.375
SWE,2028,2.375
SWE,2029,2.375
SWE,2030,2.375
SWE,2031,2.375
SWE,2032,2.375
SWE,2033,2.375
SWE,2034,2.375
SWE,2035,2.375
SWE,2036,2.375
SWE,2037,2.375
SWE,2038,2.375
SWE,2039,2.375
SWE,2040,2.375
SWE,2041,2.375
SWE,2042,2.375
SWE,2043,2.375
SWE,2044,2.375
SWE,2045,2.375
SWE,2046,2.375
SWE,2047,2.375
SWE,2048,2.375
SWE,2049,2.375
SWE,2050,2.375
SWZ,1980,1.042
SWZ,1981,1.042
SWZ,1982,1.042
SWZ,1983,1.042
SWZ,1984,1.042
SWZ,1985,1.042
SWZ,1986,1.042
SWZ,1987,1.042
SWZ,1988,1.042
SWZ,1989,1.042
SWZ,1990,1.042
SWZ,1991,1.042
SWZ,1992,1.042
SWZ,1993,1.042
SWZ,1994,1.042
SWZ,1995,1.042
SWZ,1996,1.042
SWZ,1997,1.042
SWZ,1998,1.042
SWZ,1999,1.042
SWZ,2000,1.042
SWZ,2001,1.042
SWZ,2002,1.042
SWZ,2003,1.042
SWZ,2004,1.042
SWZ,2005,1.042
SWZ,2006,1.042
SWZ,2007,1.042
SWZ,2008,1.042
SWZ,2009,1.042
SWZ,2010,1.042
SWZ,2011,1.042
SWZ,2012,1.042
SWZ,2013,1.042
SWZ,2014,1.042
SWZ,2015,1.042
SWZ,2016,1.042
SWZ,2017,1.042
SWZ,2018,1.042
SWZ,2019,1.042
SWZ,2020,1.042
SWZ,2021,1.042
SWZ,2022,1.042
SWZ,2023,1.042
SWZ,2024,1.042
SWZ,2025,1.042
SWZ,2026,1.042
SWZ,2027,1.042
SWZ,2028,1.042
SWZ,2029,1.042
SWZ,2030,1.042
SWZ,2031,1.042
SWZ,2032,1.042
SWZ,2033,1.042
SWZ,2034,1.042
SWZ,2035,1.042
SWZ,2036,1.042
SWZ,2037,1.042
SWZ,2038,1.042
SWZ,2039,1.042
SWZ,2040,1.042
SWZ,2041,1.042
SWZ,2042,1.042
SWZ,2043,1.042
SWZ,2044,1.042
SWZ,2045,1.042
SWZ,2046,1.042
SWZ,2047,1.042
SWZ,2048,1.042
SWZ,2049,1.042
SWZ,2050,1.042
SXM,1980,1.042
SXM,1981,1.042
SXM,1982,1.042
SXM,1983,1.042
SXM,1984,1.042
SXM,1985,1.042
SXM,1986,1.042
SXM,1987,1.042
SXM,1988,1.042
SXM,1989,1.042
SXM,1990,1.042
SXM,1991,1.042
SXM,1992,1.042
SXM,1993,1.042
SXM,1994,1.042
SXM,1995,1.042
SXM,1996,1.042
SXM,1997,1.042
SXM,1998,0.0
SXM,1999,0.0
SXM,2000,0.0
SXM,2001,0.0
SXM,2002,0.0
SXM,2003,0.0
SXM,2004,0.0
SXM,2005,0.0
SXM,2006,0.0
SXM,2007,0.0
SXM,2008,0.0
SXM,2009,0.0
SXM,2010,0.0
SXM,2011,0.0
SXM,2012,0.0
SXM,2013,0.0
SXM,2014,0.0
SXM,2015,0.0
SXM,2016,0.0
SXM,2017,0.0
SXM,2018,0.0
SXM,2019,0.0
SXM,2020,0.0
SXM,2021,0.0
SXM,2022,0.0
SXM,2023,0.0
SXM,2024,0.0
SXM,2025,0.0
SXM,2026,0.0
SXM,2027,0.0
SXM,2028,0.0
SXM,2029,0.0
SXM,2030,0.0
SXM,2031,0.0
SXM,2032,0.0
SXM,2033,0.0
SXM,2034,0.0
SXM,2035,0.0
SXM,2036,0.0
SXM,2037,0.0
SXM,2038,0.0
SXM,2039,0.0
SXM,2040,0.0
SXM,2041,0.0
SXM,2042,0.0
SXM,2043,0.0
SXM,2044,0.0
SXM,2045,0.0
SXM,2046,0.0
SXM,2047,0.0
SXM,2048,0.0
SXM,2049,0.0
SXM,2050,0.0
SYC,1980,0.0119
SYC,1981,0.0119
SYC,1982,0.0119
SYC,1983,0.0119
SYC,1984,0.0119
SYC,1985,0.0119
SYC,1986,0.0119
SYC,1987,0.0119
SYC,1988,0.0119
SYC,1989,0.0119
SYC,1990,0.0119
SYC,1991,0.0119
SYC,1992,0.0119
SYC,1993,0.0119
SYC,1994,0.0119
SYC,1995,0.0119
SYC,1996,0.0119
SYC,1997,0.0119
SYC,1998,0.0119
SYC,1999,0.0119
SYC,2000,0.0119
SYC,2001,0.0119
SYC,2002,0.0119
SYC,2003,0.0119
SYC,2004,0.0119
SYC,2005,0.0127
SYC,2006,0.0127
SYC,2007,0.0127
SYC,2008,0.0127
SYC,2009,0.0127
SYC,2010,0.0127
SYC,2011,0.0127
SYC,2012,0.0127
SYC,2013,0.0127
SYC,2014,0.0127
SYC,2015,0.0127
SYC,2016,0.0127
SYC,2017,0.0127
SYC,2018,0.0127
SYC,2019,0.0127
SYC,2020,0.0127
SYC,2021,0.0127
SYC,2022,0.0127
SYC,2023,0.0127
SYC,2024,0.0127
SYC,2025,0.0127
SYC,2026,0.0127
SYC,2027,0.0127
SYC,2028,0.0127
SYC,2029,0.0127
SYC,2030,0.0127
SYC,2031,0.0127
SYC,2032,0.0127
SYC,2033,0.0127
SYC,2034,0.0127
SYC,2035,0.0127
SYC,2036,0.0127
SYC,2037,0.0127
SYC,2038,0.0127
SYC,2039,0.0127
SYC,2040,0.0127
SYC,2041,0.0127
SYC,2042,0.0127
SYC,2043,0.0127
SYC,2044,0.0127
SYC,2045,0.0127
SYC,2046,0.0127
SYC,2047,0.0127
SYC,2048,0.0127
SYC,2049,0.0127
SYC,2050,0.0127
SYR,1980,14.43
SYR,1981,14.43
SYR,1982,14.43
SYR,1983,14.43
SYR,1984,14.43
SYR,1985,14.43
SYR,1986,14.43
SYR,1987,14.43
SYR,1988,14.43
SYR,1989,14.43
SYR,1990,14.43
SYR,1991,14.43
SYR,1992,14.43
SYR,1993,14.43
SYR,1994,14.43
SYR,1995,14.43
SYR,1996,14.43
SYR,1997,14.43
SYR,1998,14.43
SYR,1999,14.43
SYR,2000,14.43
SYR,2001,14.43
SYR,2002,16.36
SYR,2003,16.36
SYR,2004,16.36
SYR,2005,14.14
SYR,2006,14.14
SYR,2007,14.14
SYR,2008,14.14
SYR,2009,14.14
SYR,2010,14.14
SYR,2011,14.14
SYR,2012,14.14
SYR,2013,14.14
SYR,2014,14.14
SYR,2015,14.14
SYR,2016,14.14
SYR,2017,14.14
SYR,2018,14.14
SYR,2019,14.14
SYR,2020,14.14
SYR,2021,14.14
SYR,2022,14.14
SYR,2023,14.14
SYR,2024,14.14
SYR,2025,14.14
SYR,2026,14.14
SYR,2027,14.14
SYR,2028,14.14
SYR,2029,14.14
SYR,2030,14.14
SYR,2031,14.14
SYR,2032,14.14
SYR,2033,14.14
SYR,2034,14.14
SYR,2035,14.14
SYR,2036,14.14
SYR,2037,14.14
SYR,2038,14.14
SYR,2039,14.14
SYR,2040,14.14
SYR,2041,14.14
SYR,2042,14.14
SYR,2043,14.14
SYR,2044,14.14
SYR,2045,14.14
SYR,2046,14.14
SYR,2047,14.14
SYR,2048,14.14
SYR,2049,14.14
SYR,2050,14.14
TCA,1980,0.0
TCA,1981,0.0
TCA,1982,0.0
TCA,1983,0.0
TCA,1984,0.0
TCA,1985,0.0
TCA,1986,0.0
TCA,1987,0.0
TCA,1988,0.0
TCA,1989,0.0
TCA,1990,0.0
TCA,1991,0.0
TCA,1992,0.0
TCA,1993,0.0
TCA,1994,0.0
TCA,1995,0.0
TCA,1996,0.0
TCA,1997,0.0
TCA,1998,0.0
TCA,1999,0.0
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCA,2020,0.0
TCA,2021,0.0
TCA,2022,0.0
TCA,2023,0.0
TCA,2024,0.0
TCA,2025,0.0
TCA,2026,0.0
TCA,2027,0.0
TCA,2028,0.0
TCA,2029,0.0
TCA,2030,0.0
TCA,2031,0.0
TCA,2032,0.0
TCA,2033,0.0
TCA,2034,0.0
