ISO,Year,TW
BEL,2029,0.0
BEL,2030,0.0
BEL,2031,0.0
BEL,2032,0.0
BEL,2033,0.0
BEL,2034,0.0
BEL,2035,0.0
BEL,2036,0.0
BEL,2037,0.0
BEL,2038,0.0
BEL,2039,0.0
BEL,2040,0.0
BEL,2041,0.0
BEL,2042,0.0
BEL,2043,0.0
BEL,2044,0.0
BEL,2045,0.0
BEL,2046,0.0
BEL,2047,0.0
BEL,2048,0.0
BEL,2049,0.0
BEL,2050,0.0
BEN,1980,0.0
BEN,1981,0.0
BEN,1982,0.0
BEN,1983,0.0
BEN,1984,0.0
BEN,1985,0.0
BEN,1986,0.0
BEN,1987,0.0
BEN,1988,0.0
BEN,1989,0.0
BEN,1990,0.0
BEN,1991,0.0
BEN,1992,0.0
BEN,1993,0.0
BEN,1994,0.0
BEN,1995,0.0
BEN,1996,0.0
BEN,1997,0.0
BEN,1998,0.0
BEN,1999,0.0
BEN,2000,0.0
BEN,2001,0.0
BEN,2002,0.0
BEN,2003,0.0
BEN,2004,0.0
BEN,2005,0.0
BEN,2006,0.0
BEN,2007,0.0
BEN,2008,0.0
BEN,2009,0.0
BEN,2010,0.0
BEN,2011,0.0
BEN,2012,0.0
BEN,2013,0.0
BEN,2014,0.0
BEN,2015,0.0
BEN,2016,0.0
BEN,2017,0.0
BEN,2018,0.0
BEN,2019,0.0
BEN,2020,0.0
BEN,2021,0.0
BEN,2022,0.0
BEN,2023,0.0
BEN,2024,0.0
BEN,2025,0.0
BEN,2026,0.0
BEN,2027,0.0
BEN,2028,0.0
BEN,2029,0.0
BEN,2030,0.0
BEN,2031,0.0
BEN,2032,0.0
BEN,2033,0.0
BEN,2034,0.0
BEN,2035,0.0
BEN,2036,0.0
BEN,2037,0.0
BEN,2038,0.0
BEN,2039,0.0
BEN,2040,0.0
BEN,2041,0.0
BEN,2042,0.0
BEN,2043,0.0
BEN,2044,0.0
BEN,2045,0.0
BEN,2046,0.0
BEN,2047,0.0
BEN,2048,0.0
BEN,2049,0.0
BEN,2050,0.0
BFA,1980,0.0014
BFA,1981,0.0014
BFA,1982,0.0014
BFA,1983,0.0014
BFA,1984,0.0014
BFA,1985,0.0014
BFA,1986,0.0014
BFA,1987,0.0014
BFA,1988,0.0014
BFA,1989,0.0014
BFA,1990,0.0014
BFA,1991,0.0014
BFA,1992,0.0014
BFA,1993,0.0014
BFA,1994,0.0014
BFA,1995,0.0014
BFA,1996,0.0014
BFA,1997,0.0014
BFA,1998,0.0014
BFA,1999,0.0014
BFA,2000,0.0014
BFA,2001,0.0014
BFA,2002,0.0014
BFA,2003,0.0014
BFA,2004,0.0014
BFA,2005,0.0014
BFA,2006,0.0014
BFA,2007,0.0014
BFA,2008,0.0014
BFA,2009,0.0014
BFA,2010,0.0014
BFA,2011,0.0014
BFA,2012,0.0014
BFA,2013,0.0014
BFA,2014,0.0014
BFA,2015,0.0014
BFA,2016,0.0014
BFA,2017,0.0014
BFA,2018,0.0014
BFA,2019,0.0014
BFA,2020,0.0014
BFA,2021,0.0014
BFA,2022,0.0014
BFA,2023,0.0014
BFA,2024,0.0014
BFA,2025,0.0014
BFA,2026,0.0014
BFA,2027,0.0014
BFA,2028,0.0014
BFA,2029,0.0014
BFA,2030,0.0014
BFA,2031,0.0014
BFA,2032,0.0014
BFA,2033,0.0014
BFA,2034,0.0014
BFA,2035,0.0014
BFA,2036,0.0014
BFA,2037,0.0014
BFA,2038,0.0014
BFA,2039,0.0014
BFA,2040,0.0014
BFA,2041,0.0014
BFA,2042,0.0014
BFA,2043,0.0014
BFA,2044,0.0014
BFA,2045,0.0014
BFA,2046,0.0014
BFA,2047,0.0014
BFA,2048,0.0014
BFA,2049,0.0014
BFA,2050,0.0014
BGD,1980,0.0
BGD,1981,0.0
BGD,1982,0.0
BGD,1983,0.0
BGD,1984,0.0
BGD,1985,0.0
BGD,1986,0.0
BGD,1987,0.0
BGD,1988,0.0
BGD,1989,0.0
BGD,1990,0.0
BGD,1991,0.0
BGD,1992,0.0
BGD,1993,0.0
BGD,1994,0.0
BGD,1995,0.0
BGD,1996,0.0
BGD,1997,0.0
BGD,1998,0.0
BGD,1999,0.0
BGD,2000,0.0
BGD,2001,0.0
BGD,2002,0.0
BGD,2003,0.0
BGD,2004,0.0
BGD,2005,0.0
BGD,2006,0.0
BGD,2007,0.0
BGD,2008,0.0
BGD,2009,0.0
BGD,2010,0.0
BGD,2011,0.0
BGD,2012,0.0
BGD,2013,0.0
BGD,2014,0.0
BGD,2015,0.0
BGD,2016,0.0
BGD,2017,0.0
BGD,2018,0.0
BGD,2019,0.0
BGD,2020,0.0
BGD,2021,0.0
BGD,2022,0.0
BGD,2023,0.0
BGD,2024,0.0
BGD,2025,0.0
BGD,2026,0.0
BGD,2027,0.0
BGD,2028,0.0
BGD,2029,0.0
BGD,2030,0.0
BGD,2031,0.0
BGD,2032,0.0
BGD,2033,0.0
BGD,2034,0.0
BGD,2035,0.0
BGD,2036,0.0
BGD,2037,0.0
BGD,2038,0.0
BGD,2039,0.0
BGD,2040,0.0
BGD,2041,0.0
BGD,2042,0.0
BGD,2043,0.0
BGD,2044,0.0
BGD,2045,0.0
BGD,2046,0.0
BGD,2047,0.0
BGD,2048,0.0
BGD,2049,0.0
BGD,2050,0.0
BGR,1980,0.0
BGR,1981,0.0
BGR,1982,0.0
BGR,1983,0.0
BGR,1984,0.0
BGR,1985,0.0
BGR,1986,0.0
BGR,1987,0.0
BGR,1988,0.0
BGR,1989,0.0
BGR,1990,0.0
BGR,1991,0.0
BGR,1992,0.0
BGR,1993,0.0
BGR,1994,0.0
BGR,1995,0.0
BGR,1996,0.0
BGR,1997,0.0
BGR,1998,0.0
BGR,1999,0.0
BGR,2000,0.0
BGR,2001,0.0
BGR,2002,0.0
BGR,2003,0.0
BGR,2004,0.0
BGR,2005,0.0
BGR,2006,0.0
BGR,2007,0.0
BGR,2008,0.0
BGR,2009,0.0
BGR,2010,0.0
BGR,2011,0.0
BGR,2012,0.0
BGR,2013,0.0
BGR,2014,0.0
BGR,2015,0.0
BGR,2016,0.0
BGR,2017,0.0
BGR,2018,0.0
BGR,2019,0.0
BGR,2020,0.0
BGR,2021,0.0
BGR,2022,0.0
BGR,2023,0.0
BGR,2024,0.0
BGR,2025,0.0
BGR,2026,0.0
BGR,2027,0.0
BGR,2028,0.0
BGR,2029,0.0
BGR,2030,0.0
BGR,2031,0.0
BGR,2032,0.0
BGR,2033,0.0
BGR,2034,0.0
BGR,2035,0.0
BGR,2036,0.0
BGR,2037,0.0
BGR,2038,0.0
BGR,2039,0.0
BGR,2040,0.0
BGR,2041,0.0
BGR,2042,0.0
BGR,2043,0.0
BGR,2044,0.0
BGR,2045,0.0
BGR,2046,0.0
BGR,2047,0.0
BGR,2048,0.0
BGR,2049,0.0
BGR,2050,0.0
BHR,1980,0.0449
BHR,1981,0.0449
BHR,1982,0.0449
BHR,1983,0.0449
BHR,1984,0.0449
BHR,1985,0.0449
BHR,1986,0.0449
BHR,1987,0.0449
BHR,1988,0.0449
BHR,1989,0.0449
BHR,1990,0.0449
BHR,1991,0.0449
BHR,1992,0.0449
BHR,1993,0.0449
BHR,1994,0.0449
BHR,1995,0.0449
BHR,1996,0.0449
BHR,1997,0.056
BHR,1998,0.056
BHR,1999,0.056
BHR,2000,0.056
BHR,2001,0.056
BHR,2002,0.056
BHR,2003,0.056
BHR,2004,0.056
BHR,2005,0.0619
BHR,2006,0.0619
BHR,2007,0.0619
BHR,2008,0.0619
BHR,2009,0.0619
BHR,2010,0.0619
BHR,2011,0.0619
BHR,2012,0.076
BHR,2013,0.076
BHR,2014,0.076
BHR,2015,0.076
BHR,2016,0.1482
BHR,2017,0.1482
BHR,2018,0.1482
BHR,2019,0.1482
BHR,2020,0.1482
BHR,2021,0.1482
BHR,2022,0.1482
BHR,2023,0.1482
BHR,2024,0.1482
BHR,2025,0.1482
BHR,2026,0.1482
BHR,2027,0.1482
BHR,2028,0.1482
BHR,2029,0.1482
BHR,2030,0.1482
BHR,2031,0.1482
BHR,2032,0.1482
BHR,2033,0.1482
BHR,2034,0.1482
BHR,2035,0.1482
BHR,2036,0.1482
BHR,2037,0.1482
BHR,2038,0.1482
BHR,2039,0.1482
BHR,2040,0.1482
BHR,2041,0.1482
BHR,2042,0.1482
BHR,2043,0.1482
BHR,2044,0.1482
BHR,2045,0.1482
BHR,2046,0.1482
BHR,2047,0.1482
BHR,2048,0.1482
BHR,2049,0.1482
BHR,2050,0.1482
BHS,1980,0.0
BHS,1981,0.0
BHS,1982,0.0
BHS,1983,0.0
BHS,1984,0.0
BHS,1985,0.0
BHS,1986,0.0
BHS,1987,0.0
BHS,1988,0.0
BHS,1989,0.0
BHS,1990,0.0
BHS,1991,0.0
BHS,1992,0.0
BHS,1993,0.0
BHS,1994,0.0
BHS,1995,0.0
BHS,1996,0.0
BHS,1997,0.0
BHS,1998,0.0
BHS,1999,0.0
BHS,2000,0.0
BHS,2001,0.0
BHS,2002,0.0
BHS,2003,0.0
BHS,2004,0.0
BHS,2005,0.0
BHS,2006,0.0
BHS,2007,0.0
BHS,2008,0.0
BHS,2009,0.0
BHS,2010,0.0
BHS,2011,0.0
BHS,2012,0.0
BHS,2013,0.0
BHS,2014,0.0
BHS,2015,0.0
BHS,2016,0.0
BHS,2017,0.0
BHS,2018,0.0
BHS,2019,0.0
BHS,2020,0.0
BHS,2021,0.0
BHS,2022,0.0
BHS,2023,0.0
BHS,2024,0.0
BHS,2025,0.0
BHS,2026,0.0
BHS,2027,0.0
BHS,2028,0.0
BHS,2029,0.0
BHS,2030,0.0
BHS,2031,0.0
BHS,2032,0.0
BHS,2033,0.0
BHS,2034,0.0
BHS,2035,0.0
BHS,2036,0.0
BHS,2037,0.0
BHS,2038,0.0
BHS,2039,0.0
BHS,2040,0.0
BHS,2041,0.0
BHS,2042,0.0
BHS,2043,0.0
BHS,2044,0.0
BHS,2045,0.0
BHS,2046,0.0
BHS,2047,0.0
BHS,2048,0.0
BHS,2049,0.0
BHS,2050,0.0
BIH,1980,0.003
BIH,1981,0.003
BIH,1982,0.003
BIH,1983,0.003
BIH,1984,0.003
BIH,1985,0.003
BIH,1986,0.003
BIH,1987,0.003
BIH,1988,0.003
BIH,1989,0.003
BIH,1990,0.003
BIH,1991,0.003
BIH,1992,0.003
BIH,1993,0.003
BIH,1994,0.003
BIH,1995,0.003
BIH,1996,0.003
BIH,1997,0.003
BIH,1998,0.003
BIH,1999,0.003
BIH,2000,0.003
BIH,2001,0.003
BIH,2002,0.003
BIH,2003,0.003
BIH,2004,0.003
BIH,2005,0.003
BIH,2006,0.003
BIH,2007,0.003
BIH,2008,0.003
BIH,2009,0.003
BIH,2010,0.003
BIH,2011,0.003
BIH,2012,0.003
BIH,2013,0.003
BIH,2014,0.003
BIH,2015,0.003
BIH,2016,0.003
BIH,2017,0.0484
BIH,2018,0.0484
BIH,2019,0.0484
BIH,2020,0.0484
BIH,2021,0.0484
BIH,2022,0.0484
BIH,2023,0.0484
BIH,2024,0.0484
BIH,2025,0.0484
BIH,2026,0.0484
BIH,2027,0.0484
BIH,2028,0.0484
BIH,2029,0.0484
BIH,2030,0.0484
BIH,2031,0.0484
BIH,2032,0.0484
BIH,2033,0.0484
BIH,2034,0.0484
BIH,2035,0.0484
BIH,2036,0.0484
BIH,2037,0.0484
BIH,2038,0.0484
BIH,2039,0.0484
BIH,2040,0.0484
BIH,2041,0.0484
BIH,2042,0.0484
BIH,2043,0.0484
BIH,2044,0.0484
BIH,2045,0.0484
BIH,2046,0.0484
BIH,2047,0.0484
BIH,2048,0.0484
BIH,2049,0.0484
BIH,2050,0.0484
BLR,1980,0.882
BLR,1981,0.882
BLR,1982,0.882
BLR,1983,0.882
BLR,1984,0.882
BLR,1985,0.882
BLR,1986,0.882
BLR,1987,0.882
BLR,1988,0.882
BLR,1989,0.882
BLR,1990,0.882
BLR,1991,0.882
BLR,1992,0.882
BLR,1993,0.882
BLR,1994,0.882
BLR,1995,0.882
BLR,1996,0.882
BLR,1997,0.882
BLR,1998,0.882
BLR,1999,0.882
BLR,2000,0.883
BLR,2001,0.883
BLR,2002,0.883
BLR,2003,0.883
BLR,2004,0.883
BLR,2005,0.883
BLR,2006,0.883
BLR,2007,0.76
BLR,2008,0.76
BLR,2009,0.76
BLR,2010,0.76
BLR,2011,0.76
BLR,2012,0.666
BLR,2013,0.666
BLR,2014,0.666
BLR,2015,0.666
BLR,2016,0.666
BLR,2017,0.699
BLR,2018,0.699
BLR,2019,0.699
BLR,2020,0.699
BLR,2021,0.699
BLR,2022,0.699
BLR,2023,0.699
BLR,2024,0.699
BLR,2025,0.699
BLR,2026,0.699
BLR,2027,0.699
BLR,2028,0.699
BLR,2029,0.699
BLR,2030,0.699
BLR,2031,0.699
BLR,2032,0.699
BLR,2033,0.699
BLR,2034,0.699
BLR,2035,0.699
BLR,2036,0.699
BLR,2037,0.699
BLR,2038,0.699
BLR,2039,0.699
BLR,2040,0.699
BLR,2041,0.699
BLR,2042,0.699
BLR,2043,0.699
BLR,2044,0.699
BLR,2045,0.699
BLR,2046,0.699
BLR,2047,0.699
BLR,2048,0.699
BLR,2049,0.699
BLR,2050,0.699
BLZ,1980,0.0
BLZ,1981,0.0
BLZ,1982,0.0
BLZ,1983,0.0
BLZ,1984,0.0
BLZ,1985,0.0
BLZ,1986,0.0
BLZ,1987,0.0
BLZ,1988,0.0
BLZ,1989,0.0
BLZ,1990,0.0
BLZ,1991,0.0
BLZ,1992,0.0
BLZ,1993,0.0
BLZ,1994,0.0
BLZ,1995,0.0
BLZ,1996,0.0
BLZ,1997,0.0
BLZ,1998,0.0
BLZ,1999,0.0
BLZ,2000,0.0
BLZ,2001,0.0
BLZ,2002,0.0
BLZ,2003,0.0
BLZ,2004,0.0
BLZ,2005,0.0
BLZ,2006,0.0
BLZ,2007,0.0
BLZ,2008,0.0
BLZ,2009,0.0
BLZ,2010,0.0
BLZ,2011,0.0
BLZ,2012,0.0
BLZ,2013,0.0
BLZ,2014,0.0
BLZ,2015,0.0
BLZ,2016,0.0
BLZ,2017,0.0
BLZ,2018,0.0
BLZ,2019,0.0
BLZ,2020,0.0
BLZ,2021,0.0
BLZ,2022,0.0
BLZ,2023,0.0
BLZ,2024,0.0
BLZ,2025,0.0
BLZ,2026,0.0
BLZ,2027,0.0
BLZ,2028,0.0
BLZ,2029,0.0
BLZ,2030,0.0
BLZ,2031,0.0
BLZ,2032,0.0
BLZ,2033,0.0
BLZ,2034,0.0
BLZ,2035,0.0
BLZ,2036,0.0
BLZ,2037,0.0
BLZ,2038,0.0
BLZ,2039,0.0
BLZ,2040,0.0
BLZ,2041,0.0
BLZ,2042,0.0
BLZ,2043,0.0
BLZ,2044,0.0
BLZ,2045,0.0
BLZ,2046,0.0
BLZ,2047,0.0
BLZ,2048,0.0
BLZ,2049,0.0
BLZ,2050,0.0
BMU,1980,0.0
BMU,1981,0.0
BMU,1982,0.0
BMU,1983,0.0
BMU,1984,0.0
BMU,1985,0.0
BMU,1986,0.0
BMU,1987,0.0
BMU,1988,0.0
BMU,1989,0.0
BMU,1990,0.0
BMU,1991,0.0
BMU,1992,0.0
BMU,1993,0.0
BMU,1994,0.0
BMU,1995,0.0
BMU,1996,0.0
BMU,1997,0.0
BMU,1998,0.0
BMU,1999,0.0
BMU,2000,0.0
BMU,2001,0.0
BMU,2002,0.0
BMU,2003,0.0
BMU,2004,0.0
BMU,2005,0.0
BMU,2006,0.0
BMU,2007,0.0
BMU,2008,0.0
BMU,2009,0.0
BMU,2010,0.0
BMU,2011,0.0
BMU,2012,0.0
BMU,2013,0.0
BMU,2014,0.0
BMU,2015,0.0
BMU,2016,0.0
BMU,2017,0.0
BMU,2018,0.0
BMU,2019,0.0
BMU,2020,0.0
BMU,2021,0.0
BMU,2022,0.0
BMU,2023,0.0
BMU,2024,0.0
BMU,2025,0.0
BMU,2026,0.0
BMU,2027,0.0
BMU,2028,0.0
BMU,2029,0.0
BMU,2030,0.0
BMU,2031,0.0
BMU,2032,0.0
BMU,2033,0.0
BMU,2034,0.0
BMU,2035,0.0
BMU,2036,0.0
BMU,2037,0.0
BMU,2038,0.0
BMU,2039,0.0
BMU,2040,0.0
BMU,2041,0.0
BMU,2042,0.0
BMU,2043,0.0
BMU,2044,0.0
BMU,2045,0.0
BMU,2046,0.0
BMU,2047,0.0
BMU,2048,0.0
BMU,2049,0.0
BMU,2050,0.0
BOL,1980,0.0336
BOL,1981,0.0336
BOL,1982,0.0336
BOL,1983,0.0336
BOL,1984,0.0336
BOL,1985,0.0336
BOL,1986,0.0336
BOL,1987,0.0336
BOL,1988,0.0336
BOL,1989,0.0336
BOL,1990,0.0336
BOL,1991,0.0336
BOL,1992,0.0336
BOL,1993,0.0336
BOL,1994,0.0336
BOL,1995,0.0336
BOL,1996,0.0336
BOL,1997,0.0336
BOL,1998,0.0336
BOL,1999,0.0336
BOL,2000,0.0336
BOL,2001,0.0336
BOL,2002,0.0336
BOL,2003,0.0336
BOL,2004,0.0336
BOL,2005,0.0336
BOL,2006,0.0336
BOL,2007,0.0336
BOL,2008,0.0336
BOL,2009,0.0336
BOL,2010,0.0336
BOL,2011,0.0336
BOL,2012,0.0336
BOL,2013,0.0336
BOL,2014,0.0336
BOL,2015,0.0336
BOL,2016,0.0336
BOL,2017,0.0336
BOL,2018,0.0336
BOL,2019,0.0336
BOL,2020,0.0336
BOL,2021,0.0336
BOL,2022,0.0336
BOL,2023,0.0336
BOL,2024,0.0336
BOL,2025,0.0336
BOL,2026,0.0336
BOL,2027,0.0336
BOL,2028,0.0336
BOL,2029,0.0336
BOL,2030,0.0336
BOL,2031,0.0336
BOL,2032,0.0336
BOL,2033,0.0336
BOL,2034,0.0336
BOL,2035,0.0336
BOL,2036,0.0336
BOL,2037,0.0336
BOL,2038,0.0336
BOL,2039,0.0336
BOL,2040,0.0336
BOL,2041,0.0336
BOL,2042,0.0336
BOL,2043,0.0336
BOL,2044,0.0336
BOL,2045,0.0336
BOL,2046,0.0336
BOL,2047,0.0336
BOL,2048,0.0336
BOL,2049,0.0336
BOL,2050,0.0336
BRA,1980,0.8847
BRA,1981,0.8847
BRA,1982,0.8847
BRA,1983,0.8847
BRA,1984,0.8847
BRA,1985,0.8847
BRA,1986,0.8847
BRA,1987,0.8847
BRA,1988,0.8847
BRA,1989,0.8847
BRA,1990,0.8847
BRA,1991,0.8847
BRA,1992,0.8847
BRA,1993,0.8847
BRA,1994,0.8847
BRA,1995,0.8847
BRA,1996,0.8847
BRA,1997,0.8847
BRA,1998,0.8847
BRA,1999,0.8847
BRA,2000,0.8847
BRA,2001,0.8847
BRA,2002,0.8847
BRA,2003,0.8847
BRA,2004,0.8847
BRA,2005,0.8847
BRA,2006,2.51
BRA,2007,2.51
BRA,2008,3.1
BRA,2009,3.1
BRA,2010,3.1
BRA,2011,3.1
BRA,2012,3.1
BRA,2013,3.1
BRA,2014,3.1
BRA,2015,3.1
BRA,2016,4047.0
BRA,2017,4047.0
BRA,2018,4047.0
BRA,2019,4047.0
BRA,2020,4047.0
BRA,2021,4047.0
BRA,2022,4047.0
BRA,2023,4047.0
BRA,2024,4047.0
BRA,2025,4047.0
BRA,2026,4047.0
BRA,2027,4047.0
BRA,2028,4047.0
BRA,2029,4047.0
BRA,2030,4047.0
BRA,2031,4047.0
BRA,2032,4047.0
BRA,2033,4047.0
BRA,2034,4047.0
BRA,2035,4047.0
BRA,2036,4047.0
BRA,2037,4047.0
BRA,2038,4047.0
BRA,2039,4047.0
BRA,2040,4047.0
BRA,2041,4047.0
BRA,2042,4047.0
BRA,2043,4047.0
BRA,2044,4047.0
BRA,2045,4047.0
BRA,2046,4047.0
BRA,2047,4047.0
BRA,2048,4047.0
BRA,2049,4047.0
BRA,2050,4047.0
BRB,1980,0.003
BRB,1981,0.003
BRB,1982,0.003
BRB,1983,0.003
BRB,1984,0.003
BRB,1985,0.003
BRB,1986,0.003
BRB,1987,0.003
BRB,1988,0.003
BRB,1989,0.003
BRB,1990,0.003
BRB,1991,0.003
BRB,1992,0.003
BRB,1993,0.003
BRB,1994,0.003
BRB,1995,0.003
BRB,1996,0.003
BRB,1997,0.003
BRB,1998,0.003
BRB,1999,0.003
BRB,2000,0.003
BRB,2001,0.003
BRB,2002,0.003
BRB,2003,0.003
BRB,2004,0.003
BRB,2005,0.003
BRB,2006,0.003
BRB,2007,0.003
BRB,2008,0.003
BRB,2009,0.003
BRB,2010,0.003
BRB,2011,0.003
BRB,2012,0.003
BRB,2013,0.003
BRB,2014,0.003
BRB,2015,0.003
BRB,2016,0.003
BRB,2017,0.003
BRB,2018,0.003
BRB,2019,0.003
BRB,2020,0.003
BRB,2021,0.003
BRB,2022,0.003
BRB,2023,0.003
BRB,2024,0.003
BRB,2025,0.003
BRB,2026,0.003
BRB,2027,0.003
BRB,2028,0.003
BRB,2029,0.003
BRB,2030,0.003
BRB,2031,0.003
BRB,2032,0.003
BRB,2033,0.003
BRB,2034,0.003
BRB,2035,0.003
BRB,2036,0.003
BRB,2037,0.003
BRB,2038,0.003
BRB,2039,0.003
BRB,2040,0.003
BRB,2041,0.003
BRB,2042,0.003
BRB,2043,0.003
BRB,2044,0.003
BRB,2045,0.003
BRB,2046,0.003
BRB,2047,0.003
BRB,2048,0.003
BRB,2049,0.003
BRB,2050,0.003
BRN,1980,0.0
BRN,1981,0.0
BRN,1982,0.0
BRN,1983,0.0
BRN,1984,0.0
BRN,1985,0.0
BRN,1986,0.0
BRN,1987,0.0
BRN,1988,0.0
BRN,1989,0.0
BRN,1990,0.0
BRN,1991,0.0
BRN,1992,0.0
BRN,1993,0.0
BRN,1994,0.0
BRN,1995,0.0
BRN,1996,0.0
BRN,1997,0.0
BRN,1998,0.0
BRN,1999,0.0
BRN,2000,0.0
BRN,2001,0.0
BRN,2002,0.0
BRN,2003,0.0
BRN,2004,0.0
BRN,2005,0.0
BRN,2006,0.0
BRN,2007,0.0
BRN,2008,0.0
BRN,2009,0.0
BRN,2010,0.0
BRN,2011,0.0
BRN,2012,0.0
BRN,2013,0.0
BRN,2014,0.0
BRN,2015,0.0
BRN,2016,0.0
BRN,2017,0.0
BRN,2018,0.0
BRN,2019,0.0
BRN,2020,0.0
BRN,2021,0.0
BRN,2022,0.0
BRN,2023,0.0
BRN,2024,0.0
BRN,2025,0.0
BRN,2026,0.0
BRN,2027,0.0
BRN,2028,0.0
BRN,2029,0.0
BRN,2030,0.0
BRN,2031,0.0
BRN,2032,0.0
BRN,2033,0.0
BRN,2034,0.0
BRN,2035,0.0
BRN,2036,0.0
BRN,2037,0.0
BRN,2038,0.0
BRN,2039,0.0
BRN,2040,0.0
BRN,2041,0.0
BRN,2042,0.0
BRN,2043,0.0
BRN,2044,0.0
BRN,2045,0.0
BRN,2046,0.0
BRN,2047,0.0
BRN,2048,0.0
BRN,2049,0.0
BRN,2050,0.0
BTN,1980,0.0
BTN,1981,0.0
BTN,1982,0.0
BTN,1983,0.0
BTN,1984,0.0
BTN,1985,0.0
BTN,1986,0.0
BTN,1987,0.0
BTN,1988,0.0
BTN,1989,0.0
BTN,1990,0.0
BTN,1991,0.0
BTN,1992,0.0
BTN,1993,0.0
BTN,1994,0.0
BTN,1995,0.0
BTN,1996,0.0
BTN,1997,0.0
BTN,1998,0.0
BTN,1999,0.0
BTN,2000,0.0
BTN,2001,0.0
BTN,2002,0.0
BTN,2003,0.0
BTN,2004,0.0
BTN,2005,0.0
BTN,2006,0.0
BTN,2007,0.0
BTN,2008,0.0
BTN,2009,0.0
BTN,2010,0.0
BTN,2011,0.0
BTN,2012,0.0
BTN,2013,0.0
BTN,2014,0.0
BTN,2015,0.0
BTN,2016,0.0
BTN,2017,0.0
BTN,2018,0.0
BTN,2019,0.0
BTN,2020,0.0
BTN,2021,0.0
BTN,2022,0.0
BTN,2023,0.0
BTN,2024,0.0
BTN,2025,0.0
BTN,2026,0.0
BTN,2027,0.0
BTN,2028,0.0
BTN,2029,0.0
BTN,2030,0.0
BTN,2031,0.0
BTN,2032,0.0
BTN,2033,0.0
BTN,2034,0.0
BTN,2035,0.0
BTN,2036,0.0
BTN,2037,0.0
BTN,2038,0.0
BTN,2039,0.0
BTN,2040,0.0
BTN,2041,0.0
BTN,2042,0.0
BTN,2043,0.0
BTN,2044,0.0
BTN,2045,0.0
BTN,2046,0.0
BTN,2047,0.0
BTN,2048,0.0
BTN,2049,0.0
BTN,2050,0.0
BWA,1980,0.0
BWA,1981,0.0
BWA,1982,0.0
BWA,1983,0.0
BWA,1984,0.0
BWA,1985,0.0
BWA,1986,0.0
BWA,1987,0.0
BWA,1988,0.0
BWA,1989,0.0
BWA,1990,0.0
BWA,1991,0.0
BWA,1992,0.0
BWA,1993,0.0
BWA,1994,0.0
BWA,1995,0.0
BWA,1996,0.0
BWA,1997,0.0
BWA,1998,0.0
BWA,1999,0.008
BWA,2000,0.008
BWA,2001,0.008
BWA,2002,0.008
BWA,2003,0.008
BWA,2004,0.008
BWA,2005,0.008
BWA,2006,0.008
BWA,2007,0.008
BWA,2008,0.008
BWA,2009,0.008
BWA,2010,0.008
BWA,2011,0.008
BWA,2012,0.008
BWA,2013,0.008
BWA,2014,0.008
BWA,2015,0.008
BWA,2016,0.008
BWA,2017,0.008
BWA,2018,0.008
BWA,2019,0.008
BWA,2020,0.008
BWA,2021,0.008
BWA,2022,0.008
BWA,2023,0.008
BWA,2024,0.008
BWA,2025,0.008
BWA,2026,0.008
BWA,2027,0.008
BWA,2028,0.008
BWA,2029,0.008
BWA,2030,0.008
BWA,2031,0.008
BWA,2032,0.008
BWA,2033,0.008
BWA,2034,0.008
BWA,2035,0.008
BWA,2036,0.008
BWA,2037,0.008
BWA,2038,0.008
BWA,2039,0.008
BWA,2040,0.008
BWA,2041,0.008
BWA,2042,0.008
BWA,2043,0.008
BWA,2044,0.008
BWA,2045,0.008
BWA,2046,0.008
BWA,2047,0.008
BWA,2048,0.008
BWA,2049,0.008
BWA,2050,0.008
CAF,1980,0.0
CAF,1981,0.0
CAF,1982,0.0
CAF,1983,0.0
CAF,1984,0.0
CAF,1985,0.0
CAF,1986,0.0
CAF,1987,0.0
CAF,1988,0.0
CAF,1989,0.0
CAF,1990,0.0
CAF,1991,0.0
CAF,1992,0.0
CAF,1993,0.0
CAF,1994,0.0
CAF,1995,0.0
CAF,1996,0.0
CAF,1997,0.0
CAF,1998,0.0
CAF,1999,0.0
CAF,2000,0.0
CAF,2001,0.0
CAF,2002,0.0
CAF,2003,0.0
CAF,2004,0.0
CAF,2005,0.0
CAF,2006,0.0
CAF,2007,0.0
CAF,2008,0.0
CAF,2009,0.0
CAF,2010,0.0
CAF,2011,0.0
CAF,2012,0.0
CAF,2013,0.0
CAF,2014,0.0
CAF,2015,0.0
CAF,2016,0.0
CAF,2017,0.0
CAF,2018,0.0
CAF,2019,0.0
CAF,2020,0.0
CAF,2021,0.0
CAF,2022,0.0
CAF,2023,0.0
CAF,2024,0.0
CAF,2025,0.0
CAF,2026,0.0
CAF,2027,0.0
CAF,2028,0.0
CAF,2029,0.0
CAF,2030,0.0
CAF,2031,0.0
CAF,2032,0.0
CAF,2033,0.0
CAF,2034,0.0
CAF,2035,0.0
CAF,2036,0.0
CAF,2037,0.0
CAF,2038,0.0
CAF,2039,0.0
CAF,2040,0.0
CAF,2041,0.0
CAF,2042,0.0
CAF,2043,0.0
CAF,2044,0.0
CAF,2045,0.0
CAF,2046,0.0
CAF,2047,0.0
CAF,2048,0.0
CAF,2049,0.0
CAF,2050,0.0
CAN,1980,5.212
CAN,1981,5.212
CAN,1982,5.212
CAN,1983,5.212
CAN,1984,5.212
CAN,1985,5.212
CAN,1986,5.212
CAN,1987,5.212
CAN,1988,5.212
