ISO,Year,TFA
LBN,2001,4.503
LBN,2002,4.503
LBN,2003,4.503
LBN,2004,4.503
LBN,2005,4.503
LBN,2006,4.503
LBN,2007,4.503
LBN,2008,4.503
LBN,2009,4.503
LBN,2010,4.503
LBN,2011,4.503
LBN,2012,4.503
LBN,2013,4.503
LBN,2014,4.503
LBN,2015,4.503
LBN,2016,4.503
LBN,2017,4.503
LBN,2018,4.503
LBN,2019,4.503
LBN,2020,4.503
LBN,2021,4.503
LBN,2022,4.503
LBN,2023,4.503
LBN,2024,4.503
LBN,2025,4.503
LBN,2026,4.503
LBN,2027,4.503
LBN,2028,4.503
LBN,2029,4.503
LBN,2030,4.503
LBN,2031,4.503
LBN,2032,4.503
LBN,2033,4.503
LBN,2034,4.503
LBN,2035,4.503
LBN,2036,4.503
LBN,2037,4.503
LBN,2038,4.503
LBN,2039,4.503
LBN,2040,4.503
LBN,2041,4.503
LBN,2042,4.503
LBN,2043,4.503
LBN,2044,4.503
LBN,2045,4.503
LBN,2046,4.503
LBN,2047,4.503
LBN,2048,4.503
LBN,2049,4.503
LBN,2050,4.503
LBR,1980,232.0
LBR,1981,232.0
LBR,1982,232.0
LBR,1983,232.0
LBR,1984,232.0
LBR,1985,232.0
LBR,1986,232.0
LBR,1987,232.0
LBR,1988,232.0
LBR,1989,232.0
LBR,1990,232.0
LBR,1991,232.0
LBR,1992,232.0
LBR,1993,232.0
LBR,1994,232.0
LBR,1995,232.0
LBR,1996,232.0
LBR,1997,232.0
LBR,1998,232.0
LBR,1999,232.0
LBR,2000,232.0
LBR,2001,232.0
LBR,2002,232.0
LBR,2003,232.0
LBR,2004,232.0
LBR,2005,232.0
LBR,2006,232.0
LBR,2007,232.0
LBR,2008,232.0
LBR,2009,232.0
LBR,2010,232.0
LBR,2011,232.0
LBR,2012,232.0
LBR,2013,232.0
LBR,2014,232.0
LBR,2015,232.0
LBR,2016,232.0
LBR,2017,232.0
LBR,2018,232.0
LBR,2019,232.0
LBR,2020,232.0
LBR,2021,232.0
LBR,2022,232.0
LBR,2023,232.0
LBR,2024,232.0
LBR,2025,232.0
LBR,2026,232.0
LBR,2027,232.0
LBR,2028,232.0
LBR,2029,232.0
LBR,2030,232.0
LBR,2031,232.0
LBR,2032,232.0
LBR,2033,232.0
LBR,2034,232.0
LBR,2035,232.0
LBR,2036,232.0
LBR,2037,232.0
LBR,2038,232.0
LBR,2039,232.0
LBR,2040,232.0
LBR,2041,232.0
LBR,2042,232.0
LBR,2043,232.0
LBR,2044,232.0
LBR,2045,232.0
LBR,2046,232.0
LBR,2047,232.0
LBR,2048,232.0
LBR,2049,232.0
LBR,2050,232.0
LBY,1980,0.7
LBY,1981,0.7
LBY,1982,0.7
LBY,1983,0.7
LBY,1984,0.7
LBY,1985,0.7
LBY,1986,0.7
LBY,1987,0.7
LBY,1988,0.7
LBY,1989,0.7
LBY,1990,0.7
LBY,1991,0.7
LBY,1992,0.7
LBY,1993,0.7
LBY,1994,0.7
LBY,1995,0.7
LBY,1996,0.7
LBY,1997,0.7
LBY,1998,0.7
LBY,1999,0.7
LBY,2000,0.7
LBY,2001,0.7
LBY,2002,0.7
LBY,2003,0.7
LBY,2004,0.7
LBY,2005,0.7
LBY,2006,0.7
LBY,2007,0.7
LBY,2008,0.7
LBY,2009,0.7
LBY,2010,0.7
LBY,2011,0.7
LBY,2012,0.7
LBY,2013,0.7
LBY,2014,0.7
LBY,2015,0.7
LBY,2016,0.7
LBY,2017,0.7
LBY,2018,0.7
LBY,2019,0.7
LBY,2020,0.7
LBY,2021,0.7
LBY,2022,0.7
LBY,2023,0.7
LBY,2024,0.7
LBY,2025,0.7
LBY,2026,0.7
LBY,2027,0.7
LBY,2028,0.7
LBY,2029,0.7
LBY,2030,0.7
LBY,2031,0.7
LBY,2032,0.7
LBY,2033,0.7
LBY,2034,0.7
LBY,2035,0.7
LBY,2036,0.7
LBY,2037,0.7
LBY,2038,0.7
LBY,2039,0.7
LBY,2040,0.7
LBY,2041,0.7
LBY,2042,0.7
LBY,2043,0.7
LBY,2044,0.7
LBY,2045,0.7
LBY,2046,0.7
LBY,2047,0.7
LBY,2048,0.7
LBY,2049,0.7
LBY,2050,0.7
LCA,1980,0.3
LCA,1981,0.3
LCA,1982,0.3
LCA,1983,0.3
LCA,1984,0.3
LCA,1985,0.3
LCA,1986,0.3
LCA,1987,0.3
LCA,1988,0.3
LCA,1989,0.3
LCA,1990,0.3
LCA,1991,0.3
LCA,1992,0.3
LCA,1993,0.3
LCA,1994,0.3
LCA,1995,0.3
LCA,1996,0.3
LCA,1997,0.3
LCA,1998,0.3
LCA,1999,0.3
LCA,2000,0.3
LCA,2001,0.3
LCA,2002,0.3
LCA,2003,0.3
LCA,2004,0.3
LCA,2005,0.3
LCA,2006,0.3
LCA,2007,0.3
LCA,2008,0.3
LCA,2009,0.3
LCA,2010,0.3
LCA,2011,0.3
LCA,2012,0.3
LCA,2013,0.3
LCA,2014,0.3
LCA,2015,0.3
LCA,2016,0.3
LCA,2017,0.3
LCA,2018,0.3
LCA,2019,0.3
LCA,2020,0.3
LCA,2021,0.3
LCA,2022,0.3
LCA,2023,0.3
LCA,2024,0.3
LCA,2025,0.3
LCA,2026,0.3
LCA,2027,0.3
LCA,2028,0.3
LCA,2029,0.3
LCA,2030,0.3
LCA,2031,0.3
LCA,2032,0.3
LCA,2033,0.3
LCA,2034,0.3
LCA,2035,0.3
LCA,2036,0.3
LCA,2037,0.3
LCA,2038,0.3
LCA,2039,0.3
LCA,2040,0.3
LCA,2041,0.3
LCA,2042,0.3
LCA,2043,0.3
LCA,2044,0.3
LCA,2045,0.3
LCA,2046,0.3
LCA,2047,0.3
LCA,2048,0.3
LCA,2049,0.3
LCA,2050,0.3
LCN,1980,0.0
LCN,1981,0.0
LCN,1982,0.0
LCN,1983,0.0
LCN,1984,0.0
LCN,1985,0.0
LCN,1986,0.0
LCN,1987,0.0
LCN,1988,0.0
LCN,1989,0.0
LCN,1990,0.0
LCN,1991,0.0
LCN,1992,0.0
LCN,1993,0.0
LCN,1994,0.0
LCN,1995,0.0
LCN,1996,0.0
LCN,1997,0.0
LCN,1998,0.0
LCN,1999,0.0
LCN,2000,0.0
LCN,2001,0.0
LCN,2002,0.0
LCN,2003,0.0
LCN,2004,0.0
LCN,2005,0.0
LCN,2006,0.0
LCN,2007,0.0
LCN,2008,0.0
LCN,2009,0.0
LCN,2010,0.0
LCN,2011,0.0
LCN,2012,0.0
LCN,2013,0.0
LCN,2014,0.0
LCN,2015,0.0
LCN,2016,0.0
LCN,2017,0.0
LCN,2018,0.0
LCN,2019,0.0
LCN,2020,0.0
LCN,2021,0.0
LCN,2022,0.0
LCN,2023,0.0
LCN,2024,0.0
LCN,2025,0.0
LCN,2026,0.0
LCN,2027,0.0
LCN,2028,0.0
LCN,2029,0.0
LCN,2030,0.0
LCN,2031,0.0
LCN,2032,0.0
LCN,2033,0.0
LCN,2034,0.0
LCN,2035,0.0
LCN,2036,0.0
LCN,2037,0.0
LCN,2038,0.0
LCN,2039,0.0
LCN,2040,0.0
LCN,2041,0.0
LCN,2042,0.0
LCN,2043,0.0
LCN,2044,0.0
LCN,2045,0.0
LCN,2046,0.0
LCN,2047,0.0
LCN,2048,0.0
LCN,2049,0.0
LCN,2050,0.0
LDC,1980,0.0
LDC,1981,0.0
LDC,1982,0.0
LDC,1983,0.0
LDC,1984,0.0
LDC,1985,0.0
LDC,1986,0.0
LDC,1987,0.0
LDC,1988,0.0
LDC,1989,0.0
LDC,1990,0.0
LDC,1991,0.0
LDC,1992,0.0
LDC,1993,0.0
LDC,1994,0.0
LDC,1995,0.0
LDC,1996,0.0
LDC,1997,0.0
LDC,1998,0.0
LDC,1999,0.0
LDC,2000,0.0
LDC,2001,0.0
LDC,2002,0.0
LDC,2003,0.0
LDC,2004,0.0
LDC,2005,0.0
LDC,2006,0.0
LDC,2007,0.0
LDC,2008,0.0
LDC,2009,0.0
LDC,2010,0.0
LDC,2011,0.0
LDC,2012,0.0
LDC,2013,0.0
LDC,2014,0.0
LDC,2015,0.0
LDC,2016,0.0
LDC,2017,0.0
LDC,2018,0.0
LDC,2019,0.0
LDC,2020,0.0
LDC,2021,0.0
LDC,2022,0.0
LDC,2023,0.0
LDC,2024,0.0
LDC,2025,0.0
LDC,2026,0.0
LDC,2027,0.0
LDC,2028,0.0
LDC,2029,0.0
LDC,2030,0.0
LDC,2031,0.0
LDC,2032,0.0
LDC,2033,0.0
LDC,2034,0.0
LDC,2035,0.0
LDC,2036,0.0
LDC,2037,0.0
LDC,2038,0.0
LDC,2039,0.0
LDC,2040,0.0
LDC,2041,0.0
LDC,2042,0.0
LDC,2043,0.0
LDC,2044,0.0
LDC,2045,0.0
LDC,2046,0.0
LDC,2047,0.0
LDC,2048,0.0
LDC,2049,0.0
LDC,2050,0.0
LIE,1980,0.0
LIE,1981,0.0
LIE,1982,0.0
LIE,1983,0.0
LIE,1984,0.0
LIE,1985,0.0
LIE,1986,0.0
LIE,1987,0.0
LIE,1988,0.0
LIE,1989,0.0
LIE,1990,0.0
LIE,1991,0.0
LIE,1992,0.0
LIE,1993,0.0
LIE,1994,0.0
LIE,1995,0.0
LIE,1996,0.0
LIE,1997,0.0
LIE,1998,0.0
LIE,1999,0.0
LIE,2000,0.0
LIE,2001,0.0
LIE,2002,0.0
LIE,2003,0.0
LIE,2004,0.0
LIE,2005,0.0
LIE,2006,0.0
LIE,2007,0.0
LIE,2008,0.0
LIE,2009,0.0
LIE,2010,0.0
LIE,2011,0.0
LIE,2012,0.0
LIE,2013,0.0
LIE,2014,0.0
LIE,2015,0.0
LIE,2016,0.0
LIE,2017,0.0
LIE,2018,0.0
LIE,2019,0.0
LIE,2020,0.0
LIE,2021,0.0
LIE,2022,0.0
LIE,2023,0.0
LIE,2024,0.0
LIE,2025,0.0
LIE,2026,0.0
LIE,2027,0.0
LIE,2028,0.0
LIE,2029,0.0
LIE,2030,0.0
LIE,2031,0.0
LIE,2032,0.0
LIE,2033,0.0
LIE,2034,0.0
LIE,2035,0.0
LIE,2036,0.0
LIE,2037,0.0
LIE,2038,0.0
LIE,2039,0.0
LIE,2040,0.0
LIE,2041,0.0
LIE,2042,0.0
LIE,2043,0.0
LIE,2044,0.0
LIE,2045,0.0
LIE,2046,0.0
LIE,2047,0.0
LIE,2048,0.0
LIE,2049,0.0
LIE,2050,0.0
LKA,1980,52.8
LKA,1981,52.8
LKA,1982,52.8
LKA,1983,52.8
LKA,1984,52.8
LKA,1985,52.8
LKA,1986,52.8
LKA,1987,52.8
LKA,1988,52.8
LKA,1989,52.8
LKA,1990,52.8
LKA,1991,52.8
LKA,1992,52.8
LKA,1993,52.8
LKA,1994,52.8
LKA,1995,52.8
LKA,1996,52.8
LKA,1997,52.8
LKA,1998,52.8
LKA,1999,52.8
LKA,2000,52.8
LKA,2001,52.8
LKA,2002,52.8
LKA,2003,52.8
LKA,2004,52.8
LKA,2005,52.8
LKA,2006,52.8
LKA,2007,52.8
LKA,2008,52.8
LKA,2009,52.8
LKA,2010,52.8
LKA,2011,52.8
LKA,2012,52.8
LKA,2013,52.8
LKA,2014,52.8
LKA,2015,52.8
LKA,2016,52.8
LKA,2017,52.8
LKA,2018,52.8
LKA,2019,52.8
LKA,2020,52.8
LKA,2021,52.8
LKA,2022,52.8
LKA,2023,52.8
LKA,2024,52.8
LKA,2025,52.8
LKA,2026,52.8
LKA,2027,52.8
LKA,2028,52.8
LKA,2029,52.8
LKA,2030,52.8
LKA,2031,52.8
LKA,2032,52.8
LKA,2033,52.8
LKA,2034,52.8
LKA,2035,52.8
LKA,2036,52.8
LKA,2037,52.8
LKA,2038,52.8
LKA,2039,52.8
LKA,2040,52.8
LKA,2041,52.8
LKA,2042,52.8
LKA,2043,52.8
LKA,2044,52.8
LKA,2045,52.8
LKA,2046,52.8
LKA,2047,52.8
LKA,2048,52.8
LKA,2049,52.8
LKA,2050,52.8
LMY,1980,0.0
LMY,1981,0.0
LMY,1982,0.0
LMY,1983,0.0
LMY,1984,0.0
LMY,1985,0.0
LMY,1986,0.0
LMY,1987,0.0
LMY,1988,0.0
LMY,1989,0.0
LMY,1990,0.0
LMY,1991,0.0
LMY,1992,0.0
LMY,1993,0.0
LMY,1994,0.0
LMY,1995,0.0
LMY,1996,0.0
LMY,1997,0.0
LMY,1998,0.0
LMY,1999,0.0
LMY,2000,0.0
LMY,2001,0.0
LMY,2002,0.0
LMY,2003,0.0
LMY,2004,0.0
LMY,2005,0.0
LMY,2006,0.0
LMY,2007,0.0
LMY,2008,0.0
LMY,2009,0.0
LMY,2010,0.0
LMY,2011,0.0
LMY,2012,0.0
LMY,2013,0.0
LMY,2014,0.0
LMY,2015,0.0
LMY,2016,0.0
LMY,2017,0.0
LMY,2018,0.0
LMY,2019,0.0
LMY,2020,0.0
LMY,2021,0.0
LMY,2022,0.0
LMY,2023,0.0
LMY,2024,0.0
LMY,2025,0.0
LMY,2026,0.0
LMY,2027,0.0
LMY,2028,0.0
LMY,2029,0.0
LMY,2030,0.0
LMY,2031,0.0
LMY,2032,0.0
LMY,2033,0.0
LMY,2034,0.0
LMY,2035,0.0
LMY,2036,0.0
LMY,2037,0.0
LMY,2038,0.0
LMY,2039,0.0
LMY,2040,0.0
LMY,2041,0.0
LMY,2042,0.0
LMY,2043,0.0
LMY,2044,0.0
LMY,2045,0.0
LMY,2046,0.0
LMY,2047,0.0
LMY,2048,0.0
LMY,2049,0.0
LMY,2050,0.0
LSO,1980,3.022
LSO,1981,3.022
LSO,1982,3.022
LSO,1983,3.022
LSO,1984,3.022
LSO,1985,3.022
LSO,1986,3.022
LSO,1987,3.022
LSO,1988,3.022
LSO,1989,3.022
LSO,1990,3.022
LSO,1991,3.022
LSO,1992,3.022
LSO,1993,3.022
LSO,1994,3.022
LSO,1995,3.022
LSO,1996,3.022
LSO,1997,3.022
LSO,1998,3.022
LSO,1999,3.022
LSO,2000,3.022
LSO,2001,3.022
LSO,2002,3.022
LSO,2003,3.022
LSO,2004,3.022
LSO,2005,3.022
LSO,2006,3.022
LSO,2007,3.022
LSO,2008,3.022
LSO,2009,3.022
LSO,2010,3.022
LSO,2011,3.022
LSO,2012,3.022
LSO,2013,3.022
LSO,2014,3.022
LSO,2015,3.022
LSO,2016,3.022
LSO,2017,3.022
LSO,2018,3.022
LSO,2019,3.022
LSO,2020,3.022
LSO,2021,3.022
LSO,2022,3.022
LSO,2023,3.022
LSO,2024,3.022
LSO,2025,3.022
LSO,2026,3.022
LSO,2027,3.022
LSO,2028,3.022
LSO,2029,3.022
LSO,2030,3.022
LSO,2031,3.022
LSO,2032,3.022
LSO,2033,3.022
LSO,2034,3.022
LSO,2035,3.022
LSO,2036,3.022
LSO,2037,3.022
LSO,2038,3.022
LSO,2039,3.022
LSO,2040,3.022
LSO,2041,3.022
LSO,2042,3.022
LSO,2043,3.022
LSO,2044,3.022
LSO,2045,3.022
LSO,2046,3.022
LSO,2047,3.022
LSO,2048,3.022
LSO,2049,3.022
LSO,2050,3.022
LTE,1980,0.0
LTE,1981,0.0
LTE,1982,0.0
LTE,1983,0.0
LTE,1984,0.0
LTE,1985,0.0
LTE,1986,0.0
LTE,1987,0.0
LTE,1988,0.0
LTE,1989,0.0
LTE,1990,0.0
LTE,1991,0.0
LTE,1992,0.0
LTE,1993,0.0
LTE,1994,0.0
LTE,1995,0.0
LTE,1996,0.0
LTE,1997,0.0
LTE,1998,0.0
LTE,1999,0.0
LTE,2000,0.0
LTE,2001,0.0
LTE,2002,0.0
LTE,2003,0.0
LTE,2004,0.0
LTE,2005,0.0
LTE,2006,0.0
LTE,2007,0.0
LTE,2008,0.0
LTE,2009,0.0
LTE,2010,0.0
LTE,2011,0.0
LTE,2012,0.0
LTE,2013,0.0
LTE,2014,0.0
LTE,2015,0.0
LTE,2016,0.0
LTE,2017,0.0
LTE,2018,0.0
LTE,2019,0.0
LTE,2020,0.0
LTE,2021,0.0
LTE,2022,0.0
LTE,2023,0.0
LTE,2024,0.0
LTE,2025,0.0
LTE,2026,0.0
LTE,2027,0.0
LTE,2028,0.0
LTE,2029,0.0
LTE,2030,0.0
LTE,2031,0.0
LTE,2032,0.0
LTE,2033,0.0
LTE,2034,0.0
LTE,2035,0.0
LTE,2036,0.0
LTE,2037,0.0
LTE,2038,0.0
LTE,2039,0.0
LTE,2040,0.0
LTE,2041,0.0
LTE,2042,0.0
LTE,2043,0.0
LTE,2044,0.0
LTE,2045,0.0
LTE,2046,0.0
LTE,2047,0.0
LTE,2048,0.0
LTE,2049,0.0
LTE,2050,0.0
LTU,1980,24.5
LTU,1981,24.5
LTU,1982,24.5
LTU,1983,24.5
LTU,1984,24.5
LTU,1985,24.5
LTU,1986,24.5
LTU,1987,24.5
LTU,1988,24.5
LTU,1989,24.5
LTU,1990,24.5
LTU,1991,24.5
LTU,1992,24.5
LTU,1993,24.5
LTU,1994,24.5
LTU,1995,24.5
LTU,1996,24.5
LTU,1997,24.5
LTU,1998,24.5
LTU,1999,24.5
LTU,2000,24.5
LTU,2001,24.5
LTU,2002,24.5
LTU,2003,24.5
LTU,2004,24.5
LTU,2005,24.5
LTU,2006,24.5
LTU,2007,24.5
LTU,2008,24.5
LTU,2009,24.5
LTU,2010,24.5
LTU,2011,24.5
LTU,2012,24.5
LTU,2013,24.5
LTU,2014,24.5
LTU,2015,24.5
LTU,2016,24.5
LTU,2017,24.5
LTU,2018,24.5
LTU,2019,24.5
LTU,2020,24.5
LTU,2021,24.5
LTU,2022,24.5
LTU,2023,24.5
LTU,2024,24.5
LTU,2025,24.5
LTU,2026,24.5
LTU,2027,24.5
LTU,2028,24.5
LTU,2029,24.5
LTU,2030,24.5
LTU,2031,24.5
LTU,2032,24.5
LTU,2033,24.5
LTU,2034,24.5
LTU,2035,24.5
LTU,2036,24.5
LTU,2037,24.5
LTU,2038,24.5
LTU,2039,24.5
LTU,2040,24.5
LTU,2041,24.5
LTU,2042,24.5
LTU,2043,24.5
LTU,2044,24.5
LTU,2045,24.5
LTU,2046,24.5
LTU,2047,24.5
LTU,2048,24.5
LTU,2049,24.5
LTU,2050,24.5
LUX,1980,3.5
LUX,1981,3.5
LUX,1982,3.5
LUX,1983,3.5
LUX,1984,3.5
LUX,1985,3.5
LUX,1986,3.5
LUX,1987,3.5
LUX,1988,3.5
LUX,1989,3.5
LUX,1990,3.5
LUX,1991,3.5
LUX,1992,3.5
LUX,1993,3.5
LUX,1994,3.5
LUX,1995,3.5
LUX,1996,3.5
LUX,1997,3.5
LUX,1998,3.5
LUX,1999,3.5
LUX,2000,3.5
LUX,2001,3.5
LUX,2002,3.5
LUX,2003,3.5
LUX,2004,3.5
LUX,2005,3.5
LUX,2006,3.5
LUX,2007,3.5
LUX,2008,3.5
LUX,2009,3.5
LUX,2010,3.5
LUX,2011,3.5
LUX,2012,3.5
LUX,2013,3.5
LUX,2014,3.5
LUX,2015,3.5
LUX,2016,3.5
LUX,2017,3.5
LUX,2018,3.5
LUX,2019,3.5
LUX,2020,3.5
LUX,2021,3.5
LUX,2022,3.5
LUX,2023,3.5
LUX,2024,3.5
LUX,2025,3.5
LUX,2026,3.5
LUX,2027,3.5
LUX,2028,3.5
LUX,2029,3.5
LUX,2030,3.5
LUX,2031,3.5
LUX,2032,3.5
LUX,2033,3.5
LUX,2034,3.5
LUX,2035,3.5
LUX,2036,3.5
LUX,2037,3.5
LUX,2038,3.5
LUX,2039,3.5
LUX,2040,3.5
LUX,2041,3.5
LUX,2042,3.5
LUX,2043,3.5
LUX,2044,3.5
LUX,2045,3.5
LUX,2046,3.5
LUX,2047,3.5
LUX,2048,3.5
LUX,2049,3.5
LUX,2050,3.5
LVA,1980,34.94
LVA,1981,34.94
LVA,1982,34.94
LVA,1983,34.94
LVA,1984,34.94
LVA,1985,34.94
LVA,1986,34.94
LVA,1987,34.94
LVA,1988,34.94
LVA,1989,34.94
LVA,1990,34.94
LVA,1991,34.94
LVA,1992,34.94
LVA,1993,34.94
LVA,1994,34.94
LVA,1995,34.94
LVA,1996,34.94
LVA,1997,34.94
LVA,1998,34.94
LVA,1999,34.94
LVA,2000,34.94
LVA,2001,34.94
LVA,2002,34.94
LVA,2003,34.94
LVA,2004,34.94
LVA,2005,34.94
LVA,2006,34.94
LVA,2007,34.94
LVA,2008,34.94
LVA,2009,34.94
LVA,2010,34.94
LVA,2011,34.94
LVA,2012,34.94
LVA,2013,34.94
LVA,2014,34.94
LVA,2015,34.94
LVA,2016,34.94
LVA,2017,34.94
LVA,2018,34.94
LVA,2019,34.94
LVA,2020,34.94
LVA,2021,34.94
LVA,2022,34.94
LVA,2023,34.94
LVA,2024,34.94
LVA,2025,34.94
LVA,2026,34.94
LVA,2027,34.94
LVA,2028,34.94
LVA,2029,34.94
LVA,2030,34.94
LVA,2031,34.94
LVA,2032,34.94
LVA,2033,34.94
LVA,2034,34.94
LVA,2035,34.94
LVA,2036,34.94
LVA,2037,34.94
LVA,2038,34.94
LVA,2039,34.94
LVA,2040,34.94
LVA,2041,34.94
LVA,2042,34.94
LVA,2043,34.94
LVA,2044,34.94
LVA,2045,34.94
LVA,2046,34.94
LVA,2047,34.94
LVA,2048,34.94
LVA,2049,34.94
LVA,2050,34.94
MAC,1980,0.0
MAC,1981,0.0
MAC,1982,0.0
MAC,1983,0.0
MAC,1984,0.0
MAC,1985,0.0
MAC,1986,0.0
MAC,1987,0.0
MAC,1988,0.0
MAC,1989,0.0
MAC,1990,0.0
MAC,1991,0.0
MAC,1992,0.0
MAC,1993,0.0
MAC,1994,0.0
MAC,1995,0.0
MAC,1996,0.0
MAC,1997,0.0
MAC,1998,0.0
MAC,1999,0.0
MAC,2000,0.0
MAC,2001,0.0
MAC,2002,0.0
MAC,2003,0.0
MAC,2004,0.0
MAC,2005,0.0
MAC,2006,0.0
MAC,2007,0.0
MAC,2008,0.0
MAC,2009,0.0
MAC,2010,0.0
MAC,2011,0.0
MAC,2012,0.0
MAC,2013,0.0
MAC,2014,0.0
MAC,2015,0.0
MAC,2016,0.0
MAC,2017,0.0
MAC,2018,0.0
MAC,2019,0.0
MAC,2020,0.0
MAC,2021,0.0
MAC,2022,0.0
MAC,2023,0.0
MAC,2024,0.0
MAC,2025,0.0
MAC,2026,0.0
MAC,2027,0.0
MAC,2028,0.0
MAC,2029,0.0
MAC,2030,0.0
MAC,2031,0.0
MAC,2032,0.0
MAC,2033,0.0
MAC,2034,0.0
MAC,2035,0.0
MAC,2036,0.0
MAC,2037,0.0
MAC,2038,0.0
MAC,2039,0.0
MAC,2040,0.0
MAC,2041,0.0
MAC,2042,0.0
MAC,2043,0.0
MAC,2044,0.0
MAC,2045,0.0
MAC,2046,0.0
MAC,2047,0.0
MAC,2048,0.0
MAC,2049,0.0
MAC,2050,0.0
MAF,1980,0.0
MAF,1981,0.0
MAF,1982,0.0
MAF,1983,0.0
MAF,1984,0.0
MAF,1985,0.0
MAF,1986,0.0
MAF,1987,0.0
MAF,1988,0.0
MAF,1989,0.0
MAF,1990,0.0
MAF,1991,0.0
MAF,1992,0.0
MAF,1993,0.0
MAF,1994,0.0
MAF,1995,0.0
MAF,1996,0.0
MAF,1997,0.0
MAF,1998,0.0
MAF,1999,0.0
MAF,2000,0.0
MAF,2001,0.0
MAF,2002,0.0
MAF,2003,0.0
MAF,2004,0.0
MAF,2005,0.0
MAF,2006,0.0
MAF,2007,0.0
MAF,2008,0.0
MAF,2009,0.0
MAF,2010,0.0
MAF,2011,0.0
MAF,2012,0.0
MAF,2013,0.0
MAF,2014,0.0
MAF,2015,0.0
MAF,2016,0.0
MAF,2017,0.0
MAF,2018,0.0
MAF,2019,0.0
MAF,2020,0.0
MAF,2021,0.0
MAF,2022,0.0
MAF,2023,0.0
MAF,2024,0.0
MAF,2025,0.0
MAF,2026,0.0
MAF,2027,0.0
MAF,2028,0.0
MAF,2029,0.0
MAF,2030,0.0
MAF,2031,0.0
MAF,2032,0.0
MAF,2033,0.0
MAF,2034,0.0
MAF,2035,0.0
MAF,2036,0.0
MAF,2037,0.0
MAF,2038,0.0
MAF,2039,0.0
MAF,2040,0.0
MAF,2041,0.0
MAF,2042,0.0
MAF,2043,0.0
MAF,2044,0.0
MAF,2045,0.0
MAF,2046,0.0
MAF,2047,0.0
MAF,2048,0.0
MAF,2049,0.0
MAF,2050,0.0
MAR,1980,29.0
MAR,1981,29.0
MAR,1982,29.0
MAR,1983,29.0
MAR,1984,29.0
MAR,1985,29.0
MAR,1986,29.0
MAR,1987,29.0
MAR,1988,29.0
MAR,1989,29.0
MAR,1990,29.0
MAR,1991,29.0
MAR,1992,29.0
MAR,1993,29.0
MAR,1994,29.0
MAR,1995,29.0
MAR,1996,29.0
MAR,1997,29.0
MAR,1998,29.0
MAR,1999,29.0
MAR,2000,29.0
MAR,2001,29.0
MAR,2002,29.0
MAR,2003,29.0
MAR,2004,29.0
MAR,2005,29.0
MAR,2006,29.0
MAR,2007,29.0
MAR,2008,29.0
MAR,2009,29.0
MAR,2010,29.0
MAR,2011,29.0
MAR,2012,29.0
MAR,2013,29.0
MAR,2014,29.0
MAR,2015,29.0
MAR,2016,29.0
MAR,2017,29.0
MAR,2018,29.0
MAR,2019,29.0
MAR,2020,29.0
MAR,2021,29.0
MAR,2022,29.0
MAR,2023,29.0
MAR,2024,29.0
MAR,2025,29.0
MAR,2026,29.0
MAR,2027,29.0
MAR,2028,29.0
MAR,2029,29.0
MAR,2030,29.0
MAR,2031,29.0
MAR,2032,29.0
MAR,2033,29.0
MAR,2034,29.0
MAR,2035,29.0
MAR,2036,29.0
MAR,2037,29.0
MAR,2038,29.0
MAR,2039,29.0
MAR,2040,29.0
MAR,2041,29.0
MAR,2042,29.0
MAR,2043,29.0
MAR,2044,29.0
MAR,2045,29.0
MAR,2046,29.0
MAR,2047,29.0
MAR,2048,29.0
MAR,2049,29.0
MAR,2050,29.0
MCO,1980,0.0
MCO,1981,0.0
MCO,1982,0.0
MCO,1983,0.0
MCO,1984,0.0
MCO,1985,0.0
MCO,1986,0.0
MCO,1987,0.0
MCO,1988,0.0
MCO,1989,0.0
MCO,1990,0.0
MCO,1991,0.0
MCO,1992,0.0
MCO,1993,0.0
MCO,1994,0.0
MCO,1995,0.0
MCO,1996,0.0
MCO,1997,0.0
MCO,1998,0.0
MCO,1999,0.0
MCO,2000,0.0
MCO,2001,0.0
MCO,2002,0.0
MCO,2003,0.0
MCO,2004,0.0
MCO,2005,0.0
MCO,2006,0.0
MCO,2007,0.0
MCO,2008,0.0
MCO,2009,0.0
MCO,2010,0.0
MCO,2011,0.0
MCO,2012,0.0
MCO,2013,0.0
MCO,2014,0.0
MCO,2015,0.0
MCO,2016,0.0
MCO,2017,0.0
MCO,2018,0.0
MCO,2019,0.0
MCO,2020,0.0
MCO,2021,0.0
MCO,2022,0.0
MCO,2023,0.0
MCO,2024,0.0
MCO,2025,0.0
MCO,2026,0.0
MCO,2027,0.0
MCO,2028,0.0
MCO,2029,0.0
MCO,2030,0.0
MCO,2031,0.0
MCO,2032,0.0
MCO,2033,0.0
MCO,2034,0.0
MCO,2035,0.0
MCO,2036,0.0
MCO,2037,0.0
MCO,2038,0.0
MCO,2039,0.0
MCO,2040,0.0
MCO,2041,0.0
MCO,2042,0.0
MCO,2043,0.0
MCO,2044,0.0
MCO,2045,0.0
MCO,2046,0.0
MCO,2047,0.0
MCO,2048,0.0
MCO,2049,0.0
MCO,2050,0.0
MDA,1980,12.27
MDA,1981,12.27
MDA,1982,12.27
MDA,1983,12.27
MDA,1984,12.27
MDA,1985,12.27
MDA,1986,12.27
MDA,1987,12.27
MDA,1988,12.27
MDA,1989,12.27
MDA,1990,12.27
MDA,1991,12.27
MDA,1992,12.27
MDA,1993,12.27
