ISO,Item,Year,DMCi
JOR,Non-metallic minerals,1991,17115053.007
JOR,Non-metallic minerals,1992,29829926.1
JOR,Non-metallic minerals,1993,33598760.836
JOR,Non-metallic minerals,1994,35598768.181
JOR,Non-metallic minerals,1995,35792204.733
JOR,Non-metallic minerals,1996,39019702.1841
JOR,Non-metallic minerals,1997,40259360.329
JOR,Non-metallic minerals,1998,36214969.555
JOR,Non-metallic minerals,1999,35501838.192
JOR,Non-metallic minerals,2000,36604942.901
JOR,Non-metallic minerals,2001,36369396.748
JOR,Non-metallic minerals,2002,40421458.8725
JOR,Non-metallic minerals,2003,39841630.1864
JOR,Non-metallic minerals,2004,43995984.8734
JOR,Non-metallic minerals,2005,41103096.733
JOR,Non-metallic minerals,2006,36223746.075
JOR,Non-metallic minerals,2007,36898980.164
JOR,Non-metallic minerals,2008,35445980.74
JOR,Non-metallic minerals,2009,39039806.982
JOR,Non-metallic minerals,2010,48053759.368
JOR,Non-metallic minerals,2011,51494831.5638
JOR,Non-metallic minerals,2012,52369295.5183
JOR,Non-metallic minerals,2013,52889471.0576
JOR,Non-metallic minerals,2014,52863530.3828
JOR,Non-metallic minerals,2015,53363088.0569
JOR,Non-metallic minerals,2016,53884999.7242
JOR,Non-metallic minerals,2017,54463799.2319
JPN,Biomass,1970,176468970.305
JPN,Biomass,1971,164804408.256
JPN,Biomass,1972,176458641.76
JPN,Biomass,1973,182873481.397
JPN,Biomass,1974,178935473.811
JPN,Biomass,1975,171653470.585
JPN,Biomass,1976,175553300.257
JPN,Biomass,1977,187976820.588
JPN,Biomass,1978,191969727.038
JPN,Biomass,1979,197522878.743
JPN,Biomass,1980,189524693.014
JPN,Biomass,1981,182583464.834
JPN,Biomass,1982,188795400.925
JPN,Biomass,1983,190102482.292
JPN,Biomass,1984,197877463.706
JPN,Biomass,1985,200233463.818
JPN,Biomass,1986,202836396.905
JPN,Biomass,1987,207461826.709
JPN,Biomass,1988,208294232.314
JPN,Biomass,1989,208211739.874
JPN,Biomass,1990,187386324.451
JPN,Biomass,1991,186594704.053
JPN,Biomass,1992,189141095.619
JPN,Biomass,1993,183056289.298
JPN,Biomass,1994,194225897.798
JPN,Biomass,1995,191508618.474
JPN,Biomass,1996,188056196.189
JPN,Biomass,1997,187758420.354
JPN,Biomass,1998,178450268.066
JPN,Biomass,1999,180942225.155
JPN,Biomass,2000,180877945.49
JPN,Biomass,2001,171680597.401
JPN,Biomass,2002,175629099.047
JPN,Biomass,2003,170492280.77
JPN,Biomass,2004,171217916.057
JPN,Biomass,2005,170041242.279
JPN,Biomass,2006,166234479.312
JPN,Biomass,2007,166382274.235
JPN,Biomass,2008,165494770.193
JPN,Biomass,2009,158175448.006
JPN,Biomass,2010,158212824.051
JPN,Biomass,2011,160241575.331
JPN,Biomass,2012,159827561.795
JPN,Biomass,2013,157679543.051
JPN,Biomass,2014,155519386.966
JPN,Biomass,2015,153676464.491
JPN,Biomass,2016,152178357.635
JPN,Biomass,2017,150680201.122
JPN,Fossil fuels,1970,293919085.118
JPN,Fossil fuels,1971,300044879.059
JPN,Fossil fuels,1972,314039877.621
JPN,Fossil fuels,1973,356280248.776
JPN,Fossil fuels,1974,355732563.235
JPN,Fossil fuels,1975,331313929.38
JPN,Fossil fuels,1976,345196358.92
JPN,Fossil fuels,1977,353084403.738
JPN,Fossil fuels,1978,342710059.22
JPN,Fossil fuels,1979,362902543.48
JPN,Fossil fuels,1980,349957213.42
JPN,Fossil fuels,1981,334912332.08
JPN,Fossil fuels,1982,325248268.32
JPN,Fossil fuels,1983,321233675.52
JPN,Fossil fuels,1984,347853750.04
JPN,Fossil fuels,1985,343660840.08
JPN,Fossil fuels,1986,345097641.46
JPN,Fossil fuels,1987,344490727.36
JPN,Fossil fuels,1988,369408201.76
JPN,Fossil fuels,1989,387500924.4
JPN,Fossil fuels,1990,409371628.7
JPN,Fossil fuels,1991,408638062.06
JPN,Fossil fuels,1992,419098930.24
JPN,Fossil fuels,1993,416018968.56
JPN,Fossil fuels,1994,444482141.8
JPN,Fossil fuels,1995,447255151.14
JPN,Fossil fuels,1996,456115936.62
JPN,Fossil fuels,1997,456917750.04
JPN,Fossil fuels,1998,439774300.0
JPN,Fossil fuels,1999,454461648.3
JPN,Fossil fuels,2000,474937687.02
JPN,Fossil fuels,2001,461842174.68
JPN,Fossil fuels,2002,472085069.44
JPN,Fossil fuels,2003,484174786.1
JPN,Fossil fuels,2004,496520505.1
JPN,Fossil fuels,2005,492606367.54
JPN,Fossil fuels,2006,486179457.04
JPN,Fossil fuels,2007,495856944.74
JPN,Fossil fuels,2008,478482061.64
JPN,Fossil fuels,2009,435718717.82
JPN,Fossil fuels,2010,468725888.86
JPN,Fossil fuels,2011,473550350.74
JPN,Fossil fuels,2012,490390835.04
JPN,Fossil fuels,2013,495062823.2
JPN,Fossil fuels,2014,478149724.42
JPN,Fossil fuels,2015,473651516.4
JPN,Fossil fuels,2016,473715975.019
JPN,Fossil fuels,2017,473780433.639
JPN,Metal ores,1970,152175127.443
JPN,Metal ores,1971,160023465.336
JPN,Metal ores,1972,152599231.354
JPN,Metal ores,1973,177981136.559
JPN,Metal ores,1974,180816563.357
JPN,Metal ores,1975,168678761.924
JPN,Metal ores,1976,179760922.131
JPN,Metal ores,1977,179613546.608
JPN,Metal ores,1978,158999651.467
JPN,Metal ores,1979,212999536.81
JPN,Metal ores,1980,181795757.849
JPN,Metal ores,1981,173562750.301
JPN,Metal ores,1982,163534091.899
JPN,Metal ores,1983,144184281.736
JPN,Metal ores,1984,164345334.658
JPN,Metal ores,1985,162879450.401
JPN,Metal ores,1986,147938697.087
JPN,Metal ores,1987,139844041.415
JPN,Metal ores,1988,135628890.999
JPN,Metal ores,1989,141752937.803
JPN,Metal ores,1990,142776634.719
JPN,Metal ores,1991,146794824.582
JPN,Metal ores,1992,122760372.248
JPN,Metal ores,1993,119553686.937
JPN,Metal ores,1994,119223908.646
JPN,Metal ores,1995,128195414.77
JPN,Metal ores,1996,123602256.261
JPN,Metal ores,1997,129285437.216
JPN,Metal ores,1998,113524800.774
JPN,Metal ores,1999,111693186.342
JPN,Metal ores,2000,119150675.273
JPN,Metal ores,2001,106645641.736
JPN,Metal ores,2002,101176307.209
JPN,Metal ores,2003,107628776.446
JPN,Metal ores,2004,109983263.205
JPN,Metal ores,2005,107331902.301
JPN,Metal ores,2006,105726152.962
JPN,Metal ores,2007,110698670.399
JPN,Metal ores,2008,115328423.446
JPN,Metal ores,2009,73483836.9437
JPN,Metal ores,2010,99729102.0493
JPN,Metal ores,2011,95268858.7193
JPN,Metal ores,2012,103264282.699
JPN,Metal ores,2013,100991356.591
JPN,Metal ores,2014,104470518.698
JPN,Metal ores,2015,103664479.698
JPN,Metal ores,2016,102870244.03
JPN,Metal ores,2017,102076008.363
JPN,Non-metallic minerals,1970,526939333.7830001
JPN,Non-metallic minerals,1971,575468858.101
JPN,Non-metallic minerals,1972,647839623.6669999
JPN,Non-metallic minerals,1973,758502623.905
JPN,Non-metallic minerals,1974,694930763.1860001
JPN,Non-metallic minerals,1975,600702930.35
JPN,Non-metallic minerals,1976,613683089.664
JPN,Non-metallic minerals,1977,660339963.096
JPN,Non-metallic minerals,1978,752054519.5780001
JPN,Non-metallic minerals,1979,758074775.17
JPN,Non-metallic minerals,1980,761229519.67
JPN,Non-metallic minerals,1981,719050464.26
JPN,Non-metallic minerals,1982,681439298.67
JPN,Non-metallic minerals,1983,678602071.566
JPN,Non-metallic minerals,1984,697479455.345
JPN,Non-metallic minerals,1985,674401802.929
JPN,Non-metallic minerals,1986,726306217.0539999
JPN,Non-metallic minerals,1987,759243629.653
JPN,Non-metallic minerals,1988,818242841.148
JPN,Non-metallic minerals,1989,827483019.888
JPN,Non-metallic minerals,1990,878629583.405
JPN,Non-metallic minerals,1991,885664813.5960001
JPN,Non-metallic minerals,1992,844070206.625
JPN,Non-metallic minerals,1993,825424853.776
JPN,Non-metallic minerals,1994,827000875.56
JPN,Non-metallic minerals,1995,821166578.2989999
JPN,Non-metallic minerals,1996,862025732.09
JPN,Non-metallic minerals,1997,839348154.415
JPN,Non-metallic minerals,1998,794142717.0519999
JPN,Non-metallic minerals,1999,783355097.6589999
JPN,Non-metallic minerals,2000,800428186.329
JPN,Non-metallic minerals,2001,763611217.345
JPN,Non-metallic minerals,2002,721081384.0
JPN,Non-metallic minerals,2003,699156757.935
JPN,Non-metallic minerals,2004,690288411.6769999
JPN,Non-metallic minerals,2005,684888406.867
JPN,Non-metallic minerals,2006,706417758.59
JPN,Non-metallic minerals,2007,681944602.503
JPN,Non-metallic minerals,2008,627715125.418
JPN,Non-metallic minerals,2009,567832929.673
JPN,Non-metallic minerals,2010,540527086.166
JPN,Non-metallic minerals,2011,532790479.651
JPN,Non-metallic minerals,2012,514074013.254
JPN,Non-metallic minerals,2013,496459140.919
JPN,Non-metallic minerals,2014,477193805.288
JPN,Non-metallic minerals,2015,456499373.28
JPN,Non-metallic minerals,2016,435804941.271
JPN,Non-metallic minerals,2017,415110509.263
KAZ,Biomass,1990,
KAZ,Biomass,1991,
KAZ,Biomass,1992,159110293.935
KAZ,Biomass,1993,146530695.856
KAZ,Biomass,1994,126934998.431
KAZ,Biomass,1995,96904809.9806
KAZ,Biomass,1996,90183425.2699
KAZ,Biomass,1997,86278474.5482
KAZ,Biomass,1998,65013981.6893
KAZ,Biomass,1999,83108951.70199999
KAZ,Biomass,2000,70925132.5746
KAZ,Biomass,2001,85898108.536
KAZ,Biomass,2002,86817790.7678
KAZ,Biomass,2003,83535886.3561
KAZ,Biomass,2004,84045313.7331
KAZ,Biomass,2005,91094702.6576
KAZ,Biomass,2006,97331604.4161
KAZ,Biomass,2007,107175677.671
KAZ,Biomass,2008,98746049.0358
KAZ,Biomass,2009,114080992.399
KAZ,Biomass,2010,96795590.6851
KAZ,Biomass,2011,133744089.755
KAZ,Biomass,2012,94215905.8408
KAZ,Biomass,2013,112801769.65
KAZ,Biomass,2014,111361042.68
KAZ,Biomass,2015,114021341.009
KAZ,Biomass,2016,116742937.514
KAZ,Biomass,2017,119466857.634
KAZ,Fossil fuels,1990,
KAZ,Fossil fuels,1991,
KAZ,Fossil fuels,1992,125422925.56
KAZ,Fossil fuels,1993,108856120.82
KAZ,Fossil fuels,1994,99549297.1
KAZ,Fossil fuels,1995,85903188.56
KAZ,Fossil fuels,1996,75746983.84
KAZ,Fossil fuels,1997,64777436.8
KAZ,Fossil fuels,1998,64781512.64
KAZ,Fossil fuels,1999,57641331.42
KAZ,Fossil fuels,2000,58163050.6
KAZ,Fossil fuels,2001,62637600.0
KAZ,Fossil fuels,2002,65202438.32
KAZ,Fossil fuels,2003,72092772.34
KAZ,Fossil fuels,2004,84029223.72
KAZ,Fossil fuels,2005,83520280.16
KAZ,Fossil fuels,2006,97228276.96
KAZ,Fossil fuels,2007,103081768.04
KAZ,Fossil fuels,2008,109250462.44
KAZ,Fossil fuels,2009,100204419.12
KAZ,Fossil fuels,2010,111739773.92
KAZ,Fossil fuels,2011,119627167.46
KAZ,Fossil fuels,2012,121349925.32
KAZ,Fossil fuels,2013,126665848.52
KAZ,Fossil fuels,2014,118924069.98
KAZ,Fossil fuels,2015,111779611.297
KAZ,Fossil fuels,2016,115840858.755
KAZ,Fossil fuels,2017,119902106.213
KAZ,Metal ores,1990,
KAZ,Metal ores,1991,
KAZ,Metal ores,1992,96934643.7637
KAZ,Metal ores,1993,85413086.971
KAZ,Metal ores,1994,67996450.0253
KAZ,Metal ores,1995,61879893.0565
KAZ,Metal ores,1996,62334166.5732
KAZ,Metal ores,1997,71899869.4509
KAZ,Metal ores,1998,77104729.1119
KAZ,Metal ores,1999,90665222.2891
KAZ,Metal ores,2000,103711383.435
KAZ,Metal ores,2001,110312238.805
KAZ,Metal ores,2002,113870747.705
KAZ,Metal ores,2003,130499971.056
KAZ,Metal ores,2004,112744618.542
KAZ,Metal ores,2005,105123363.592
KAZ,Metal ores,2006,112569778.965
KAZ,Metal ores,2007,118526587.753
KAZ,Metal ores,2008,148394104.545
KAZ,Metal ores,2009,141694603.349
KAZ,Metal ores,2010,138480572.923
KAZ,Metal ores,2011,146099786.459
KAZ,Metal ores,2012,152651351.927
KAZ,Metal ores,2013,169074405.482
KAZ,Metal ores,2014,169921545.395
KAZ,Metal ores,2015,174425176.719
KAZ,Metal ores,2016,178972284.71
KAZ,Metal ores,2017,183519392.7
KAZ,Non-metallic minerals,1990,
KAZ,Non-metallic minerals,1991,
KAZ,Non-metallic minerals,1992,49075966.4
KAZ,Non-metallic minerals,1993,30989104.0
KAZ,Non-metallic minerals,1994,16191509.118
KAZ,Non-metallic minerals,1995,16889297.6761
KAZ,Non-metallic minerals,1996,8090250.98755
KAZ,Non-metallic minerals,1997,9329633.7191
KAZ,Non-metallic minerals,1998,34843094.802
KAZ,Non-metallic minerals,1999,30501074.071
KAZ,Non-metallic minerals,2000,16545013.1042
KAZ,Non-metallic minerals,2001,25237005.723
KAZ,Non-metallic minerals,2002,28206917.622
KAZ,Non-metallic minerals,2003,38875918.07
KAZ,Non-metallic minerals,2004,49830978.311
KAZ,Non-metallic minerals,2005,60925236.272
KAZ,Non-metallic minerals,2006,70090345.983
KAZ,Non-metallic minerals,2007,109889696.374
KAZ,Non-metallic minerals,2008,71472528.616
KAZ,Non-metallic minerals,2009,66441547.902
KAZ,Non-metallic minerals,2010,71783872.994
KAZ,Non-metallic minerals,2011,76525797.993
KAZ,Non-metallic minerals,2012,84450527.4733
KAZ,Non-metallic minerals,2013,87762107.3838
KAZ,Non-metallic minerals,2014,91773929.9711
KAZ,Non-metallic minerals,2015,97024803.6939
KAZ,Non-metallic minerals,2016,102275677.417
KAZ,Non-metallic minerals,2017,107526551.139
KEN,Biomass,1970,34934024.9581
KEN,Biomass,1971,35172777.7763
KEN,Biomass,1972,36088618.4404
KEN,Biomass,1973,38024674.0427
KEN,Biomass,1974,39247178.4465
KEN,Biomass,1975,39768802.9736
KEN,Biomass,1976,43479550.1127
KEN,Biomass,1977,47186535.092
KEN,Biomass,1978,47999616.4909
KEN,Biomass,1979,48662086.1778
KEN,Biomass,1980,48582491.4825
KEN,Biomass,1981,47164590.0312
KEN,Biomass,1982,51886556.1262
KEN,Biomass,1983,52224066.0475
KEN,Biomass,1984,49376265.4034
KEN,Biomass,1985,56330271.247
KEN,Biomass,1986,59547455.1664
KEN,Biomass,1987,59842746.15
KEN,Biomass,1988,65101170.579
KEN,Biomass,1989,66518429.7299
KEN,Biomass,1990,65254879.2868
KEN,Biomass,1991,67490380.5429
KEN,Biomass,1992,67466222.4008
KEN,Biomass,1993,65618053.8679
KEN,Biomass,1994,70284119.8258
KEN,Biomass,1995,69145547.4714
KEN,Biomass,1996,67208614.2927
KEN,Biomass,1997,70164614.9841
KEN,Biomass,1998,71123162.6704
KEN,Biomass,1999,74697784.9286
KEN,Biomass,2000,70495294.4046
KEN,Biomass,2001,78182632.968
KEN,Biomass,2002,80905644.8206
KEN,Biomass,2003,83424644.8624
KEN,Biomass,2004,85928962.6578
KEN,Biomass,2005,97915094.483
KEN,Biomass,2006,102882902.718
KEN,Biomass,2007,100936354.895
KEN,Biomass,2008,100093624.669
KEN,Biomass,2009,106778702.956
KEN,Biomass,2010,111007685.103
KEN,Biomass,2011,109398405.943
KEN,Biomass,2012,113981065.926
KEN,Biomass,2013,111886030.919
KEN,Biomass,2014,109954074.004
KEN,Biomass,2015,112583195.717
KEN,Biomass,2016,115537263.982
KEN,Biomass,2017,118491332.247
KEN,Fossil fuels,1970,1725000.0
KEN,Fossil fuels,1971,1739000.0
KEN,Fossil fuels,1972,1768000.0
KEN,Fossil fuels,1973,1803000.0
KEN,Fossil fuels,1974,2085000.0
KEN,Fossil fuels,1975,2041000.0
KEN,Fossil fuels,1976,1648000.0
KEN,Fossil fuels,1977,1895000.0
KEN,Fossil fuels,1978,1950000.0
KEN,Fossil fuels,1979,2105000.0
KEN,Fossil fuels,1980,2174000.0
KEN,Fossil fuels,1981,1975000.0
KEN,Fossil fuels,1982,1877000.0
KEN,Fossil fuels,1983,1751000.0
KEN,Fossil fuels,1984,1682000.0
KEN,Fossil fuels,1985,1807000.0
KEN,Fossil fuels,1986,1861000.0
KEN,Fossil fuels,1987,2062000.0
KEN,Fossil fuels,1988,2233000.0
KEN,Fossil fuels,1989,2299000.0
KEN,Fossil fuels,1990,2273000.0
KEN,Fossil fuels,1991,2170000.0
KEN,Fossil fuels,1992,2214000.0
KEN,Fossil fuels,1993,2460000.0
KEN,Fossil fuels,1994,2484000.0
KEN,Fossil fuels,1995,2285000.0
KEN,Fossil fuels,1996,2241000.0
KEN,Fossil fuels,1997,2685000.0
KEN,Fossil fuels,1998,3132000.0
KEN,Fossil fuels,1999,3272000.0
KEN,Fossil fuels,2000,3511000.0
KEN,Fossil fuels,2001,3150000.0
KEN,Fossil fuels,2002,2705000.0
KEN,Fossil fuels,2003,2379000.0
KEN,Fossil fuels,2004,3159000.0
KEN,Fossil fuels,2005,3210000.0
KEN,Fossil fuels,2006,3449000.0
KEN,Fossil fuels,2007,3443000.0
KEN,Fossil fuels,2008,3770000.0
KEN,Fossil fuels,2009,4160000.0
KEN,Fossil fuels,2010,4314000.0
KEN,Fossil fuels,2011,4582000.0
KEN,Fossil fuels,2012,4209000.0
KEN,Fossil fuels,2013,4417000.0
KEN,Fossil fuels,2014,4634000.0
KEN,Fossil fuels,2015,4804882.14286
KEN,Fossil fuels,2016,4906200.0
KEN,Fossil fuels,2017,5007517.85714
KEN,Metal ores,1970,7979.797979999999
KEN,Metal ores,1971,7373.737373999999
KEN,Metal ores,1972,7272.727273
KEN,Metal ores,1973,7070.707070999999
KEN,Metal ores,1974,7070.707070999999
KEN,Metal ores,1975,7070.707070999999
KEN,Metal ores,1976,88632.18800000001
KEN,Metal ores,1977,137324.052
KEN,Metal ores,1978,178658.07
KEN,Metal ores,1979,120017.409
KEN,Metal ores,1980,205002.455
KEN,Metal ores,1981,152627.122
KEN,Metal ores,1982,111967.035
KEN,Metal ores,1983,76628.266
KEN,Metal ores,1984,128912.392
KEN,Metal ores,1985,103917.648
KEN,Metal ores,1986,125304.778
KEN,Metal ores,1987,140930.455
KEN,Metal ores,1988,170365.26891
KEN,Metal ores,1989,13389.671362
KEN,Metal ores,1990,310758.35591
KEN,Metal ores,1991,126955.16763
KEN,Metal ores,1992,160591.384
KEN,Metal ores,1993,175072.371718
KEN,Metal ores,1994,68095.462
KEN,Metal ores,1995,121963.759371
KEN,Metal ores,1996,251728.575
KEN,Metal ores,1997,481607.593
KEN,Metal ores,1998,336906.609
KEN,Metal ores,1999,586503.378
KEN,Metal ores,2000,605017.7289999999
KEN,Metal ores,2001,922343.12
KEN,Metal ores,2002,920115.066
KEN,Metal ores,2003,741197.9959999999
KEN,Metal ores,2004,541896.069
KEN,Metal ores,2005,577081.707
KEN,Metal ores,2006,623185.958
KEN,Metal ores,2007,1353838.459
KEN,Metal ores,2008,673261.1
KEN,Metal ores,2009,1008803.151
KEN,Metal ores,2010,1322400.978
KEN,Metal ores,2011,459000.0
KEN,Metal ores,2012,970500.0
KEN,Metal ores,2013,1956963.46612
KEN,Metal ores,2014,2406136.37926
KEN,Metal ores,2015,2107047.29242
KEN,Metal ores,2016,2182089.20556
KEN,Metal ores,2017,2257131.11871
KEN,Non-metallic minerals,1970,6633567.785
KEN,Non-metallic minerals,1971,6773161.694
KEN,Non-metallic minerals,1972,6676854.162
KEN,Non-metallic minerals,1973,6863250.465
KEN,Non-metallic minerals,1974,7158883.397999999
KEN,Non-metallic minerals,1975,7739889.919
KEN,Non-metallic minerals,1976,3408783.7485
KEN,Non-metallic minerals,1977,4412495.478999999
KEN,Non-metallic minerals,1978,4032422.9231
KEN,Non-metallic minerals,1979,3738498.11665
KEN,Non-metallic minerals,1980,6935910.2324
KEN,Non-metallic minerals,1981,6269996.11835
KEN,Non-metallic minerals,1982,5849821.37955
KEN,Non-metallic minerals,1983,5319428.1061
KEN,Non-metallic minerals,1984,5310154.2766
KEN,Non-metallic minerals,1985,4823548.9284
KEN,Non-metallic minerals,1986,7400970.4936
KEN,Non-metallic minerals,1987,7946707.75915
KEN,Non-metallic minerals,1988,7212030.07575
KEN,Non-metallic minerals,1989,7896546.76727
KEN,Non-metallic minerals,1990,10448611.6582
KEN,Non-metallic minerals,1991,8768521.6458
KEN,Non-metallic minerals,1992,8598882.08745
KEN,Non-metallic minerals,1993,5279720.8489
KEN,Non-metallic minerals,1994,4366209.91245
KEN,Non-metallic minerals,1995,8361165.45425
KEN,Non-metallic minerals,1996,8319889.3008
KEN,Non-metallic minerals,1997,5726711.3095
KEN,Non-metallic minerals,1998,7802144.15575
KEN,Non-metallic minerals,1999,7658763.085
KEN,Non-metallic minerals,2000,8128129.5953
KEN,Non-metallic minerals,2001,8346033.2918
KEN,Non-metallic minerals,2002,10967187.3408
KEN,Non-metallic minerals,2003,8466655.1368
KEN,Non-metallic minerals,2004,9743799.2552
KEN,Non-metallic minerals,2005,14210721.5812
KEN,Non-metallic minerals,2006,15748763.7725
KEN,Non-metallic minerals,2007,19339869.7023
KEN,Non-metallic minerals,2008,19565128.8798
KEN,Non-metallic minerals,2009,25225187.7387
KEN,Non-metallic minerals,2010,30279292.4196
KEN,Non-metallic minerals,2011,24380273.6597
KEN,Non-metallic minerals,2012,25816567.0158
KEN,Non-metallic minerals,2013,28268709.1558
KEN,Non-metallic minerals,2014,29845794.371
KEN,Non-metallic minerals,2015,31459261.122
KEN,Non-metallic minerals,2016,33072727.8729
KEN,Non-metallic minerals,2017,34686194.6239
KGZ,Biomass,1990,
KGZ,Biomass,1991,
KGZ,Biomass,1992,23173376.802
KGZ,Biomass,1993,24118191.504
KGZ,Biomass,1994,21302312.7484
KGZ,Biomass,1995,18757999.6753
KGZ,Biomass,1996,20452895.3059
KGZ,Biomass,1997,20256799.11
KGZ,Biomass,1998,21021671.4781
KGZ,Biomass,1999,22425010.4047
KGZ,Biomass,2000,22359277.0427
KGZ,Biomass,2001,23149916.1811
KGZ,Biomass,2002,23354070.9562
KGZ,Biomass,2003,23732541.4568
KGZ,Biomass,2004,24051336.6461
KGZ,Biomass,2005,22944592.4695
KGZ,Biomass,2006,23058074.8365
KGZ,Biomass,2007,23058418.4643
KGZ,Biomass,2008,23201491.8405
KGZ,Biomass,2009,23836612.785
KGZ,Biomass,2010,24085085.9667
KGZ,Biomass,2011,24446599.1868
KGZ,Biomass,2012,25590211.4937
KGZ,Biomass,2013,27159314.6237
KGZ,Biomass,2014,26893339.8736
KGZ,Biomass,2015,27276978.3671
KGZ,Biomass,2016,27538685.5839
KGZ,Biomass,2017,27800392.8006
KGZ,Fossil fuels,1990,
KGZ,Fossil fuels,1991,
KGZ,Fossil fuels,1992,5700031.49538
KGZ,Fossil fuels,1993,4359459.91538
KGZ,Fossil fuels,1994,3070110.59539
KGZ,Fossil fuels,1995,2024258.61539
KGZ,Fossil fuels,1996,2550339.73539
KGZ,Fossil fuels,1997,2321197.19539
KGZ,Fossil fuels,1998,2593818.57539
KGZ,Fossil fuels,1999,2151157.59539
KGZ,Fossil fuels,2000,2017140.06
KGZ,Fossil fuels,2001,1650478.88
KGZ,Fossil fuels,2002,2238839.82
KGZ,Fossil fuels,2003,2410924.6
KGZ,Fossil fuels,2004,2498814.28
KGZ,Fossil fuels,2005,2482611.86
KGZ,Fossil fuels,2006,2564484.64
KGZ,Fossil fuels,2007,2998001.38
KGZ,Fossil fuels,2008,3690195.62
KGZ,Fossil fuels,2009,3381076.44
KGZ,Fossil fuels,2010,3165884.76
KGZ,Fossil fuels,2011,3319497.9
KGZ,Fossil fuels,2012,4592383.76
KGZ,Fossil fuels,2013,4329322.54
KGZ,Fossil fuels,2014,4500460.24
KGZ,Fossil fuels,2015,4877960.24
KGZ,Fossil fuels,2016,5087440.2153
KGZ,Fossil fuels,2017,5296920.19057
KGZ,Metal ores,1990,
KGZ,Metal ores,1991,
KGZ,Metal ores,1992,496550.0
KGZ,Metal ores,1993,463788.7879
KGZ,Metal ores,1994,530926.8788
KGZ,Metal ores,1995,401679.8805
KGZ,Metal ores,1996,456952.5279
KGZ,Metal ores,1997,3187911.6056
KGZ,Metal ores,1998,4138120.262
KGZ,Metal ores,1999,3990912.6093
KGZ,Metal ores,2000,4337791.9449
KGZ,Metal ores,2001,4860205.0869
KGZ,Metal ores,2002,3462691.2589
KGZ,Metal ores,2003,4462956.3749
KGZ,Metal ores,2004,4261691.4199
KGZ,Metal ores,2005,3406938.7419
KGZ,Metal ores,2006,2235663.3049
KGZ,Metal ores,2007,2063480.09161
KGZ,Metal ores,2008,3497657.83461
KGZ,Metal ores,2009,3381598.69361
KGZ,Metal ores,2010,3543672.79861
KGZ,Metal ores,2011,3638451.15261
KGZ,Metal ores,2012,2303207.16561
KGZ,Metal ores,2013,4103614.72361
KGZ,Metal ores,2014,4588053.97279
KGZ,Metal ores,2015,3819243.34282
KGZ,Metal ores,2016,3757503.41994
KGZ,Metal ores,2017,3695763.49707
KGZ,Non-metallic minerals,1990,
KGZ,Non-metallic minerals,1991,
KGZ,Non-metallic minerals,1992,8917603.6
KGZ,Non-metallic minerals,1993,5372293.2
KGZ,Non-metallic minerals,1994,798552.24
KGZ,Non-metallic minerals,1995,2067907.7814
KGZ,Non-metallic minerals,1996,54507.236
KGZ,Non-metallic minerals,1997,415181.3
KGZ,Non-metallic minerals,1998,3368549.06795
KGZ,Non-metallic minerals,1999,3224647.60655
KGZ,Non-metallic minerals,2000,3287778.417
KGZ,Non-metallic minerals,2001,4631946.42945
KGZ,Non-metallic minerals,2002,5180905.2402
KGZ,Non-metallic minerals,2003,6327056.0535
KGZ,Non-metallic minerals,2004,5251389.0667
KGZ,Non-metallic minerals,2005,6012013.23685
KGZ,Non-metallic minerals,2006,6205325.0452
KGZ,Non-metallic minerals,2007,10088469.7844
KGZ,Non-metallic minerals,2008,12336651.813
KGZ,Non-metallic minerals,2009,8336615.3675
KGZ,Non-metallic minerals,2010,7955453.16625
KGZ,Non-metallic minerals,2011,9649855.42405
KGZ,Non-metallic minerals,2012,11031537.4544
KGZ,Non-metallic minerals,2013,11642169.6077
KGZ,Non-metallic minerals,2014,12200556.8048
KGZ,Non-metallic minerals,2015,12759052.7145
KGZ,Non-metallic minerals,2016,13317548.6242
KGZ,Non-metallic minerals,2017,13876044.534
KHM,Biomass,1970,19407512.6992
KHM,Biomass,1971,17310542.0073
KHM,Biomass,1972,15875373.0509
KHM,Biomass,1973,14589239.5309
KHM,Biomass,1974,13864495.9221
KHM,Biomass,1975,14101999.9522
KHM,Biomass,1976,13582390.9382
KHM,Biomass,1977,13118529.3943
KHM,Biomass,1978,12466211.1319
KHM,Biomass,1979,11464357.4712
KHM,Biomass,1980,13496433.5309
KHM,Biomass,1981,12980850.0639
KHM,Biomass,1982,13962636.4436
KHM,Biomass,1983,14330229.6831
KHM,Biomass,1984,12846223.201
KHM,Biomass,1985,13972771.6525
KHM,Biomass,1986,14804336.4961
KHM,Biomass,1987,14445216.0899
KHM,Biomass,1988,15990407.3127
KHM,Biomass,1989,16126428.2348
KHM,Biomass,1990,16111281.9268
KHM,Biomass,1991,15815335.0738
KHM,Biomass,1992,15834267.8164
KHM,Biomass,1993,15948131.5725
KHM,Biomass,1994,15981572.7714
KHM,Biomass,1995,18356123.9312
KHM,Biomass,1996,18229981.5214
KHM,Biomass,1997,18214445.086
KHM,Biomass,1998,18148143.8482
KHM,Biomass,1999,19737575.6043
KHM,Biomass,2000,19859657.0855
KHM,Biomass,2001,20025855.2894
KHM,Biomass,2002,19251506.2399
KHM,Biomass,2003,21534692.0244
KHM,Biomass,2004,20459352.1999
KHM,Biomass,2005,24403772.6756
KHM,Biomass,2006,27778178.5133
