ISO,Name,gppd_idnr,latitude,longitude,Cooling System,Fuel,ELECPRODi
USA,WasecaSun,USA0061142,44.0514,-93.3865,No Water Cooling,Solar,12.05
USA,Washburn Road Solar,USA0062646,41.7772,-70.9653,No Water Cooling,Solar,3.09
USA,Washington,USA0001329,39.7306,-96.9795,Once-through cooling,Oil,5.21
USA,Washington Airport Solar LLC,USA0058845,35.5653,-77.0536,No Water Cooling,Solar,9.04
USA,Washington City Electric Generation,USA0059660,37.155,-113.4392,Once-through cooling,Gas,21.15
USA,Washington County Cogeneration Facility,USA0007697,31.2504,-88.0156,Cooling tower,Gas,431.99
USA,Washington County Power LLC,USA0055332,33.0922,-82.98,Cooling tower,Gas,2805.67
USA,Washington Energy Facility,USA0055397,39.58,-81.6564,Cooling tower,Gas,2521.09
USA,Washington Island,USA0004148,45.3709,-86.9308,Once-through cooling,Oil,2.93
USA,Washington Millfield Solar  LLC,USA0058846,35.4994,-76.8336,No Water Cooling,Solar,9.05
USA,Washington White Post Solar LLC,USA0058135,35.5052,-76.8484,No Water Cooling,Solar,23.54
USA,Washoe,USA0006532,39.3022,-119.5604,No Water Cooling,Hydro,8.71
USA,Wasson CO2 Removal Plant,USA0052122,33.0099,-102.7569,Once-through cooling,Gas,82.51
USA,Waste Management Arden LFGTE,USA0057014,40.2058,-80.2611,Cooling tower,Waste,0.86
USA,Waste Management Bethel LFGTE,USA0056531,37.0764,-76.4444,Cooling tower,Waste,0.86
USA,Waste Management Columbia Ridge LFGTE,USA0057015,45.5739,-120.2969,Once-through cooling,Waste,2.31
USA,Waste Management Crossroads LFGTE,USA0057016,44.7014,-69.8319,Cooling tower,Waste,0.57
USA,Waste Management Eco Vista LFGTE,USA0057025,36.1408,-94.2597,Cooling tower,Waste,0.72
USA,Waste Management King George LFGTE,USA0057022,38.2747,-77.3081,Cooling tower,Waste,2.39
USA,Waste Management Lockwood LFGTE,USA0057166,39.4933,-119.6203,Once-through cooling,Waste,0.57
USA,Waste Management Madison County LFGTE,USA0057021,43.0336,-75.7028,Cooling tower,Waste,0.28
USA,Waste Management Middle Peninsula LFGTE,USA0057018,37.5197,-76.6245,Cooling tower,Waste,1.15
USA,Waste Management Naples LFGTE Project,USA0057168,26.1558,-81.6581,Once-through cooling,Waste,0.72
USA,Waste Management Northern Oaks LFGTE,USA0057024,43.9906,-84.8003,Once-through cooling,Waste,0.28
USA,Waste Management Piedmont LFGTE Project,USA0057169,36.1936,-80.0406,Cooling tower,Waste,0.43
USA,Waste Management Rolling Meadows LFGTE,USA0057023,39.1746,-95.7311,Once-through cooling,Waste,1.01
USA,Waste Mangement Redwood LFGTE,USA0059299,38.1608,-122.565,Once-through cooling,Waste,0.72
USA,Waste Water Plant Generator,USA0056022,37.2278,-96.9897,Cooling tower,Oil,0.93
USA,Waste Water Treatment Plant,USA0059060,42.41,-73.24,No Water Cooling,Solar,1.61
USA,Watauga,USA0003418,36.3413,-82.1264,No Water Cooling,Hydro,163.6
USA,Watauga Solar,USA0061951,34.5239,-79.8446,No Water Cooling,Solar,3.25
USA,Watchtower Educational Center,USA0055619,41.4984,-73.5746,Cooling tower,Gas,7.4
USA,Water Filter Plant #2,USA0055534,35.7377,-81.7278,Once-through cooling,Oil,1.05
USA,Water Reclamation Plant,USA0058617,44.0647,-92.4692,Cooling tower,Biomass,3.67206
USA,Water Street Station,USA0007398,43.5828,-83.8967,Cooling tower,Gas,44.43
USA,Water Treatment 1 & 2,USA0057605,41.3469,-72.0411,Cooling tower,Oil,3.04
USA,Water Treatment Plant Generators,USA0056368,38.7607,-77.6209,Cooling tower,Oil,1.05
USA,Waterbury 22,USA0006520,44.3813,-72.7677,No Water Cooling,Hydro,10.11
USA,Waterbury Generation,USA0056629,41.5444,-73.0417,Cooling tower,Gas,338.54
USA,Wateree,USA0003297,33.8264,-80.6228,Cooling tower,Coal,3565.07
USA,Wateree Hydro,USA0003270,34.3355,-80.7021,No Water Cooling,Hydro,206.61
USA,Waterford 1 & 2,USA0008056,29.9989,-90.4768,Cooling tower,Gas,3286.69
USA,Waterford 3,USA0004270,29.9953,-90.4716,Cooling tower,Nuclear,9518.35
USA,Waterford Holdco CSG,USA0061452,44.4755,-93.1986,No Water Cooling,Solar,4.39
USA,Waterford Power  LLC,USA0055503,39.5333,-81.7178,Cooling tower,Gas,3250.01
USA,Waterloo,USA0000971,38.3348,-90.1589,Cooling tower,Oil,17.69
USA,Waterloo Hydroelectric Project,USA0061642,42.9019,-76.8623,No Water Cooling,Hydro,5.16
USA,Waterloo Lundquist,USA0007851,42.5062,-92.3456,Cooling tower,Oil,10.54
USA,Waterloo Solar  LLC,USA0058796,41.4339,-85.0439,No Water Cooling,Solar,1.21
USA,Waterport,USA0002623,43.3272,-78.2394,No Water Cooling,Hydro,12.05
USA,Waters River,USA0001678,42.5429,-70.9283,Cooling tower,Gas,228.86
USA,Waterside Power  LLC,USA0056189,41.0372,-73.5564,Cooling tower,Oil,40.79
USA,Watertown,USA0002700,43.9758,-75.8747,No Water Cooling,Hydro,34.27
USA,Watertown Power Plant,USA0007247,44.9017,-97.1083,Once-through cooling,Oil,39.56
USA,Waterville CSG Solar Holdings LLC,USA0061627,44.1971,-93.5712,No Water Cooling,Solar,8.14
USA,Watervliet,USA0058546,42.1758,-86.28,Cooling tower,Waste,0.72
USA,Watervliet PV,USA0059853,42.19,-86.23,No Water Cooling,Solar,7.42
USA,Watkins Manufacturing Co.,USA0057715,33.1438,-117.2369,Cooling tower,Gas,7.05
USA,Watson Cogeneration,USA0050216,33.8166,-118.2448,Cooling tower,Gas,1428.23
USA,Watson Seed Farm PV1,USA0059153,36.1297,-77.7214,No Water Cooling,Solar,38.04
USA,Watts 3115,USA0058454,34.6008,-117.6422,No Water Cooling,Solar,4.56
USA,Watts Bar Hydro,USA0003420,35.6197,-84.7855,No Water Cooling,Hydro,655.99
USA,Watts Bar Nuclear Plant,USA0007722,35.6021,-84.7895,Cooling tower,Nuclear,20148.96
USA,Watts Farm,USA0058317,34.7269,-79.3353,No Water Cooling,Solar,9.48
USA,Waukegan,USA0000883,42.3833,-87.8133,Cooling tower,Coal,3666.23
USA,Waupun Correctional Central Heating Plt,USA0054407,43.6233,-88.7297,Once-through cooling,Oil,2.52
USA,Wausau,USA0004077,44.9575,-89.6367,No Water Cooling,Hydro,24.49
USA,Wausau Paper Middletown,USA0057940,39.52,-84.4062,Cooling tower,Coal,34.64
USA,WaveSun Community Solar,USA0061587,45.0608,-93.9802,No Water Cooling,Solar,8.14
USA,Waverly Community Wind Project,USA0057214,42.7317,-92.4711,No Water Cooling,Wind,8.46
USA,Waverly Municipal Electric North Plant,USA0006554,42.7317,-92.4711,Cooling tower,Oil,14.71
USA,Waverly Wind Farm LLC,USA0057614,38.2569,-95.8142,No Water Cooling,Wind,790.61
USA,Waxdale,USA0059448,42.7094,-87.8853,Cooling tower,Waste,1.81
USA,Way Dam,USA0001785,46.1592,-88.2353,No Water Cooling,Hydro,6.2
USA,Waymart Wind,USA0056001,41.5533,-75.4542,No Water Cooling,Wind,148.87
USA,Wayne County,USA0007538,35.3758,-78.0981,Cooling tower,Gas,3454.9
USA,Wayne IC,USA0002312,42.2278,-97.0183,Once-through cooling,Oil,12.77
USA,Wayne Solar I LLC,USA0060602,35.2211,-78.019,No Water Cooling,Solar,9.05
USA,Wayne Solar II LLC,USA0060598,35.3156,-78.0795,No Water Cooling,Solar,9.07
USA,Wayne Solar III LLC,USA0060597,35.3244,-77.8712,No Water Cooling,Solar,9.12
USA,Waynesboro Community Solar,USA0062409,33.1706,-81.8239,No Water Cooling,Solar,3.91
USA,Waynesville Solar Farm (MO),USA0060706,37.8041,-92.2535,No Water Cooling,Solar,4.61
USA,Waynoka Gas Processing Plant,USA0059782,36.651,-98.7656,Once-through cooling,Gas,13.75
USA,Weatherford Wind Energy Center,USA0056273,35.5094,-98.7346,No Water Cooling,Wind,476.9
USA,Webb Forging,USA0007814,34.5567,-81.4919,Once-through cooling,Oil,3.39
USA,Webber,USA0001722,42.9528,-84.9025,No Water Cooling,Hydro,15.37
USA,Webbers Falls,USA0002987,35.5531,-95.1708,No Water Cooling,Hydro,211.87
USA,Webberville Solar Project,USA0057699,30.2385,-97.5088,No Water Cooling,Solar,62.16
USA,Weber,USA0003661,41.1376,-111.8849,No Water Cooling,Hydro,10.89
USA,Weber State University - Davis Campus PV,USA0060821,41.099,-111.9822,No Water Cooling,Solar,2.35
USA,Webster City,USA0001198,42.471,-93.815,Cooling tower,Oil,12.48
USA,Webster Holdco Solar CSG,USA0060830,44.5297,-93.4106,No Water Cooling,Solar,8.14
USA,Weeks Falls,USA0054387,47.4335,-121.6483,No Water Cooling,Hydro,8.22
USA,Weiss Dam,USA0000020,34.1721,-85.7538,No Water Cooling,Hydro,261.3
USA,Welcome Wind Turbine,USA0057248,43.6825,-94.5892,No Water Cooling,Wind,6.45
USA,Weld 1 Community Solar Array,USA0060720,40.2321,-104.7919,No Water Cooling,Solar,2.44
USA,Weleetka,USA0002966,35.3233,-96.1352,Cooling tower,Gas,387.91
USA,Wellesley College Central Utility Plant,USA0054937,42.2939,-71.3081,Cooling tower,Gas,35.61
USA,Wellford Renewable Energy Plant,USA0057885,35.0012,-82.1303,Once-through cooling,Waste,0.28
USA,Wellington,USA0007878,41.1631,-82.2272,Cooling tower,Oil,0.58
USA,Wellington 1,USA0001330,37.2614,-97.4057,Cooling tower,Gas,84.63
USA,Wellington 2,USA0007339,37.2678,-97.3497,Cooling tower,Gas,70.52
USA,Wellons Farm,USA0059584,35.5117,-78.2911,No Water Cooling,Solar,9.1
USA,Wells,USA0003886,47.9469,-119.8653,No Water Cooling,Hydro,3037.8
USA,Wells IC,USA0002020,43.7445,-93.7241,Once-through cooling,Oil,4.86
USA,Wellsburg Wind Project,USA0058886,42.3908,-92.9667,No Water Cooling,Wind,541.27
USA,Welport Lease Project,USA0054447,35.3544,-119.6617,Cooling tower,Gas,17.63
USA,Welsh,USA0006139,33.0552,-94.84,Cooling tower,Coal,5154.99
USA,Wendell Solar Farm LLC,USA0062595,35.7346,-78.355,No Water Cooling,Solar,8.14
USA,Wesleyan University Cogen 1,USA0058158,41.5564,-72.6539,Cooling tower,Gas,8.460000000000004
USA,Wessington Springs,USA0056650,44.0025,-98.5908,No Water Cooling,Wind,151.24
USA,West 14th Street,USA0001332,37.2354,-97.011,Cooling tower,Gas,38.79
USA,West 41st Street,USA0002909,41.474,-81.7145,Cooling tower,Gas,112.84
USA,West Babylon,USA0002521,40.6955,-73.3486,Cooling tower,Oil,30.71
USA,West Bend,USA0001199,42.9612,-94.4456,Once-through cooling,Oil,3.92
USA,West Boylston Community Shared Solar,USA0061415,42.3314,-71.7711,No Water Cooling,Solar,2.44
USA,West Bridgewater AB CSG,USA0060424,42.0253,-71.0336,No Water Cooling,Solar,2.77
USA,West Brookfield Solar  LLC,USA0060644,42.2228,-72.1295,No Water Cooling,Solar,1.75
USA,West Brookfield Solar - Gilbertsville Rd CSG,USA0061629,42.2725,-72.2103,No Water Cooling,Solar,6.51
USA,West Buxton,USA0001508,43.6669,-70.6021,No Water Cooling,Hydro,28.51
USA,West Camden,USA0057409,36.0579,-88.142,Once-through cooling,Waste,0.86
USA,West Campus Cogeneration Facility,USA0007991,43.0751,-89.4251,Cooling tower,Gas,597.03
USA,West Campus Steam Plant,USA0058194,40.7928,-77.8647,Once-through cooling,Gas,17.98
USA,West Charleston,USA0003753,44.8874,-72.0554,No Water Cooling,Hydro,4.7
USA,West County Energy Center,USA0056407,26.6986,-80.3747,Cooling tower,Gas,15033.45
USA,West Coxsackie,USA0002487,42.3509,-73.8158,Cooling tower,Gas,76.17
USA,West Danville 15,USA0003743,44.4056,-72.1881,No Water Cooling,Hydro,3.32
USA,West Davisville Solar,USA0059043,41.6036,-71.4772,No Water Cooling,Solar,3.03
USA,West Delaware Tunnel Plant,USA0051033,41.8596,-74.5103,No Water Cooling,Hydro,16.62
USA,West Deptford Energy Station,USA0056963,39.8414,-75.2214,Cooling tower,Gas,2661.09
USA,West Diesel Generation Unit,USA0056517,42.7303,-94.6644,Once-through cooling,Oil,2.34
USA,West Dubuque Solar,USA0060951,42.4918,-90.7922,No Water Cooling,Solar,6.19
USA,West End Dam Hydroelectric Project,USA0050759,43.9829,-75.6206,No Water Cooling,Hydro,17.98
USA,West Enfield Hydro,USA0010255,45.2497,-68.6483,No Water Cooling,Hydro,56.06
USA,West Faribault Solar,USA0060533,44.2749,-93.3106,No Water Cooling,Solar,8.96
USA,West Gardner,USA0007929,38.7875,-94.9861,Cooling tower,Gas,1438.81
USA,West Gates Solar Station,USA0058206,36.1422,-120.1325,No Water Cooling,Solar,20.54
USA,West Greenwich Solar,USA0058214,41.6494,-71.71,No Water Cooling,Solar,3.0
USA,West Groton CHP,USA0060276,42.6134,-71.6338,Once-through cooling,Gas,14.45
USA,West Group Data Center,USA0054294,44.8256,-93.1139,Cooling tower,Oil,4.68
USA,West Group Data Center F,USA0056247,44.8283,-93.1167,Cooling tower,Oil,4.68
USA,West Liberty,USA0001200,41.5691,-91.264,Once-through cooling,Oil,9.67
USA,West Loch Solar One,USA0061987,21.3403,-158.0151,No Water Cooling,Solar,32.59
USA,West Lorain,USA0002869,41.4294,-82.2644,Cooling tower,Gas,1959.32
USA,West Marinette,USA0004076,45.0869,-87.6881,Cooling tower,Gas,659.8
USA,West Marinette 34,USA0007799,45.0869,-87.6892,Cooling tower,Gas,292.69
USA,West Moore Solar II,USA0061625,33.619,-96.627,No Water Cooling,Solar,8.14
USA,West Pemberton,USA0059186,40.0067,-74.7303,No Water Cooling,Solar,11.49
USA,West Phoenix,USA0000117,33.4417,-112.1583,Cooling tower,Gas,4257.89
USA,West Point (GA),USA0006133,32.9187,-85.1887,No Water Cooling,Hydro,213.8
USA,West Point (PA),USA0052149,40.2205,-75.3016,Cooling tower,Gas,311.03
USA,West Point Municipal,USA0002313,41.8449,-96.7134,Once-through cooling,Gas,15.51
USA,West Point PH,USA0000291,38.4209,-120.5496,No Water Cooling,Hydro,35.94
USA,West Point Treatment Plant,USA0050329,47.6611,-122.4464,Once-through cooling,Biomass,0.0
USA,West Receiving,USA0007853,42.0217,-95.3633,Once-through cooling,Oil,1.17
USA,West Salisbury Farm LLC,USA0059111,35.6683,-80.5236,No Water Cooling,Solar,10.07
USA,West Siler Farm LLC,USA0059112,35.7214,-79.5044,No Water Cooling,Solar,8.14
USA,West Station (DE),USA0000597,39.7283,-75.6289,Cooling tower,Oil,11.72
USA,West Station (NJ),USA0006776,39.4912,-75.0486,Cooling tower,Oil,15.82
USA,West Street Solar 1 LLC,USA0063131,42.595,-72.0446,No Water Cooling,Solar,8.14
USA,West Tennessee Solar Farm,USA0058431,35.4086,-89.3875,No Water Cooling,Solar,6.18
USA,West Tisbury Generating Facility,USA0006049,41.3925,-70.6201,Once-through cooling,Oil,3.16
USA,West Valley Generation Project,USA0055622,40.6667,-112.0317,Cooling tower,Gas,765.24
USA,West Valley High School Solar,USA0058244,33.7197,-117.0097,No Water Cooling,Solar,1.5
USA,West Waconia Solar,USA0060534,44.7899,-93.9013,No Water Cooling,Solar,13.85
USA,West Water Street,USA0062625,41.8809,-71.0927,Cooling tower,Oil,5.86
USA,West of the Pecos Solar,USA0062415,31.4308,-103.7289,No Water Cooling,Solar,162.95
USA,WestRock (IL),USA0054513,41.7697,-88.28,Cooling tower,Gas,10.22
USA,WestRock (TX),USA0050101,30.3419,-94.0656,Cooling tower,Biomass,423.34
USA,WestRock (WA),USA0057099,47.2661,-122.4283,Cooling tower,Biomass,330.400001
USA,WestRock Demopolis Mill,USA0054763,32.4541,-87.9759,Once-through cooling,Biomass,0.0
USA,WestRock Panama City Mill,USA0050807,30.142,-85.6211,Cooling tower,Waste,6.16
USA,WestRock Southeast  LLC.,USA0054004,32.5036,-82.8443,Once-through cooling,Waste,14.88
USA,WestRock-West Point Mill,USA0010017,37.5392,-76.8053,Cooling tower,Biomass,584.389
USA,Westar Cities Solar,USA0060956,38.0194,-97.9753,No Water Cooling,Solar,1.62
USA,Westborough Solar LLC,USA0059368,42.2633,-71.6092,No Water Cooling,Solar,3.25
USA,Westbrook,USA0002021,44.0399,-95.4429,Once-through cooling,Oil,1.34
USA,Westbrook Energy Center Power Plant,USA0055294,43.6575,-70.375,Cooling tower,Gas,1988.59
USA,Westchester County Medical Center,USA0062270,41.0892,-73.8044,Cooling tower,Oil,5.56
USA,Westend Facility,USA0010685,35.7075,-117.3956,Cooling tower,Gas,70.52
USA,Western 102 Power Plant,USA0056500,39.5603,-119.5108,Cooling tower,Gas,418.24
USA,Western Antelope Blue Sky B,USA0059961,34.7321,-118.3136,No Water Cooling,Solar,32.59
USA,Western Antelope Blue Sky Ranch A,USA0058626,34.6817,-118.3247,No Water Cooling,Solar,53.65
USA,Western Antelope Dry Ranch,USA0058627,34.6889,-118.3203,No Water Cooling,Solar,16.29
USA,Western Branch High School,USA0059904,36.8481,-76.4071,No Water Cooling,Solar,2.0
USA,Western Michigan Solar Gardens,USA0060117,42.2525,-85.6427,No Water Cooling,Solar,1.26
USA,Western Michigan University Power Plant,USA0058161,42.28,-85.6064,Cooling tower,Gas,41.25
USA,Western Plains Wind Farm,USA0060689,37.8548,-99.6798,No Water Cooling,Wind,824.04
USA,Western Power & Steam Inc,USA0054410,35.4405,-119.0129,Cooling tower,Gas,97.68
USA,Western Renewable Energy,USA0056358,34.093,-109.29,Cooling tower,Waste,0.54
USA,Western Sugar Coop - Scottsbluff,USA0057937,41.8589,-103.6344,Once-through cooling,Coal,23.09
USA,Western Sugar Coop- Ft Morgan,USA0058081,40.263,-103.8069,Cooling tower,Coal,13.85
USA,Western Sugar Cooperative - Billings,USA0062319,45.7653,-108.4992,Cooling tower,Coal,6.92
USA,Westervelt Moundville Cogen,USA0057467,32.9607,-87.6554,Cooling tower,Waste,2.35
USA,Westford Solar Park,USA0058534,42.6364,-71.4194,No Water Cooling,Solar,5.12
USA,Westhollow Technology Center,USA0054330,29.726,-95.6382,Cooling tower,Gas,13.04
USA,Westlands Solar PV Farm,USA0058616,36.1381,-120.0758,No Water Cooling,Solar,45.57
USA,Westminster,USA0062443,43.0864,-72.4554,No Water Cooling,Solar,2.93
USA,Westminster Renewables  LLC CSG,USA0062226,42.5837,-71.8962,No Water Cooling,Solar,2.44
USA,Westmont 300A,USA0061249,33.7661,-118.2889,No Water Cooling,Solar,4.72
USA,Westmont 300B,USA0060914,33.7661,-118.2847,No Water Cooling,Solar,4.88
USA,Westmont 301,USA0061593,33.763,-118.2866,No Water Cooling,Solar,2.93
USA,Westmont 400A,USA0061348,33.7642,-118.2889,No Water Cooling,Solar,3.74
USA,Westmont 400B,USA0061349,33.7642,-118.2847,No Water Cooling,Solar,3.58
USA,Westmont 401,USA0061594,33.7624,-118.2882,No Water Cooling,Solar,4.72
USA,Weston,USA0004078,44.8606,-89.6553,Cooling tower,Coal,5096.79
USA,Weston Hydro,USA0001509,44.7639,-69.7183,No Water Cooling,Hydro,48.43
USA,Weston Landfill Solar,USA0061537,42.3746,-71.2825,No Water Cooling,Solar,2.55
USA,Westport,USA0001560,39.266,-76.6295,Cooling tower,Gas,428.46
USA,Westport MA 1 Community Solar,USA0060473,41.6211,-71.057,No Water Cooling,Solar,2.01
USA,Westport MA 2 Community Solar,USA0060476,41.6211,-71.057,No Water Cooling,Solar,1.86
USA,Westridge Windfarm LLC,USA0056203,43.9886,-96.2156,No Water Cooling,Wind,5.68
USA,Westrock Hodge (LA),USA0050810,32.2752,-92.7277,Cooling tower,Biomass,507.093137
USA,Westside Avenue,USA0060500,40.8141,-74.0213,No Water Cooling,Solar,1.38
USA,Westside Energy Station,USA0060564,44.039,-92.5519,Cooling tower,Gas,163.98
USA,Westside Landfill Gas Recovery,USA0057020,32.7246,-97.5371,Once-through cooling,Waste,0.57
USA,Westside Solar Power PV1,USA0060275,36.219,-119.907,No Water Cooling,Solar,4.18
USA,Westside Solar Station,USA0057499,36.3787,-120.1249,No Water Cooling,Solar,29.98
USA,Westside WWTP,USA0057608,35.9403,-80.1106,Cooling tower,Oil,1.05
USA,Westside Wastewater Treatment Plant Hybrid,USA0062683,36.0414,-94.1401,No Water Cooling,Storage,
USA,Westtown CSG,USA0062764,41.345,-74.561,No Water Cooling,Solar,3.25
USA,Westward Seafoods,USA0054305,53.8585,-166.5529,Once-through cooling,Oil,3.86
USA,Westwood Generation LLC,USA0050611,40.6191,-76.45,Cooling tower,Coal,166.29
USA,Wethersfield Wind Farm,USA0055368,42.6788,-78.2438,No Water Cooling,Wind,10.74
USA,Weybridge,USA0003728,44.0661,-73.2158,No Water Cooling,Hydro,8.26
USA,Weymouth Solar Plant,USA0060255,34.1086,-117.7822,No Water Cooling,Solar,5.65
USA,Whately Solar,USA0059033,42.4461,-72.6236,No Water Cooling,Solar,1.94
USA,Wheat Field Wind Power Project,USA0056854,45.6758,-120.3183,No Water Cooling,Wind,254.5
USA,Wheatland Generating Facility,USA0055224,38.6716,-87.2931,Cooling tower,Gas,1764.65
USA,Wheaton,USA0004014,44.8854,-91.5158,Cooling tower,Gas,871.39
USA,Wheelabrator Baltimore Refuse,USA0010629,39.266,-76.6297,Cooling tower,Waste,11.69
USA,Wheelabrator Bridgeport,USA0050883,41.1625,-73.2083,Cooling tower,Waste,12.14
USA,Wheelabrator Concord Facility,USA0050873,43.2866,-71.5769,Once-through cooling,Waste,2.53
USA,Wheelabrator Falls,USA0054746,40.1626,-74.7682,Cooling tower,Waste,9.66
USA,Wheelabrator Frackville Energy,USA0050879,40.7824,-76.1762,Cooling tower,Coal,221.72
USA,Wheelabrator Gloucester LP,USA0050885,39.8733,-75.1381,Cooling tower,Waste,2.53
USA,Wheelabrator Hudson Falls,USA0010503,43.3056,-73.5914,Cooling tower,Waste,2.6
USA,Wheelabrator Lisbon,USA0054758,41.5844,-72.0416,Cooling tower,Waste,2.64
USA,Wheelabrator Millbury Facility,USA0050878,42.2214,-71.7669,Cooling tower,Waste,8.62
USA,Wheelabrator North Andover,USA0050877,42.7262,-71.1219,Cooling tower,Waste,7.3
USA,Wheelabrator Portsmouth,USA0054998,36.8083,-76.3036,Cooling tower,Waste,10.87
USA,Wheelabrator Saugus,USA0050880,42.447,-70.9804,Cooling tower,Waste,9.73
USA,Wheelabrator Shasta,USA0050881,40.4283,-122.2792,Cooling tower,Waste,9.95
USA,Wheelabrator South Broward,USA0050887,26.0687,-80.1986,Cooling tower,Waste,11.96
USA,Wheelabrator Westchester,USA0050882,41.2771,-73.9423,Cooling tower,Waste,10.82
USA,Wheeler Dam,USA0000049,34.8069,-87.3819,No Water Cooling,Hydro,1392.16
USA,Whelan Energy Center,USA0000060,40.5809,-98.3124,Cooling tower,Coal,1497.99
USA,Whillock,USA0007135,35.1276,-92.7903,No Water Cooling,Hydro,108.01
USA,Whirlpool Corp-Greenville Wind Farm,USA0061660,40.1313,-84.6099,No Water Cooling,Wind,13.21
USA,Whirlpool Corporation - Marion Wind Farm,USA0061005,40.5912,-83.1785,No Water Cooling,Wind,13.21
USA,Whirlpool Corporation - Ottawa Wind Farm,USA0061004,41.0028,-84.0337,No Water Cooling,Wind,4.4
USA,Whirlwind Energy Center,USA0056673,34.105,-101.0986,No Water Cooling,Wind,196.07
USA,Whiskey Hill Solar,USA0063164,40.8125,-106.2897,No Water Cooling,Solar,1.62
USA,Whiskeytown,USA0007189,40.5976,-122.5387,No Water Cooling,Hydro,9.84
USA,Whispering Willow Wind Farm - East,USA0056355,42.6305,-93.2064,No Water Cooling,Wind,606.01
USA,Whistling Winds DPC Solar,USA0060895,43.9721,-90.0719,No Water Cooling,Solar,2.44
USA,Whitakers,USA0059526,36.1272,-77.7344,No Water Cooling,Solar,23.03
USA,Whitakers Farm (Fisher Rd),USA0060438,36.1155,-77.7251,No Water Cooling,Solar,5.85
USA,Whitcomb Solar Farm,USA0059049,44.4856,-73.1369,No Water Cooling,Solar,3.07
USA,White Bluff,USA0006009,34.4228,-92.1406,Cooling tower,Coal,8314.51
USA,White Creek Wind Farm,USA0056487,45.8155,-120.3419,No Water Cooling,Wind,516.73
USA,White Cross Farm,USA0058341,35.9071,-79.1883,No Water Cooling,Solar,10.27
USA,White Farm Solar  LLC,USA0060363,36.3476,-77.2224,No Water Cooling,Solar,9.47
USA,White Lake,USA0002369,43.8478,-71.2069,Once-through cooling,Oil,10.9
USA,White Marsh Mall,USA0063289,39.3761,-76.4681,No Water Cooling,Solar,1.79
USA,White Oak Energy LLC,USA0057342,40.5908,-89.0467,No Water Cooling,Wind,473.38
USA,White Oak Solar  LLC,USA0060082,33.0368,-82.1113,No Water Cooling,Solar,171.07
USA,White Pine Electric Power,USA0010148,46.7644,-89.5669,Once-through cooling,Gas,70.52
USA,White Pine Solar  LLC,USA0060064,32.506,-84.257,No Water Cooling,Solar,223.05
USA,White Rapids,USA0001786,45.4821,-87.8022,No Water Cooling,Hydro,43.5
USA,White River (WI),USA0003989,46.4983,-90.9039,No Water Cooling,Hydro,3.32
USA,White River Lock and Dam 1,USA0057160,35.7574,-91.6369,No Water Cooling,Hydro,15.22
USA,White River Lock and Dam 2,USA0057161,35.744,-91.7654,No Water Cooling,Hydro,12.57
USA,White River Lock and Dam 3,USA0057162,35.8436,-91.8505,No Water Cooling,Hydro,15.7
USA,White River Solar,USA0058373,35.8714,-119.4625,No Water Cooling,Solar,47.56
USA,White River Solar 2,USA0058973,35.8747,-119.0461,No Water Cooling,Solar,53.29
USA,White Rock/Slab Creek,USA0000435,38.7653,-120.7874,No Water Cooling,Hydro,585.82
USA,White Street Renewables,USA0060364,36.1045,-79.7236,Cooling tower,Waste,0.28
USA,Whitegrass No. 1,USA0063001,39.1633,-119.1805,No Water Cooling,Geothermal,34.59
USA,Whitehead,USA0007028,40.1817,-111.6203,Cooling tower,Gas,109.32
USA,Whitehorn,USA0006120,48.8856,-122.7516,Cooling tower,Gas,596.68
USA,Whitehouse Solar Farm,USA0060319,38.023,-77.972,No Water Cooling,Solar,32.59
USA,Whitemarsh Central Utility Plant,USA0056513,40.0975,-75.2428,Cooling tower,Gas,5.64
USA,Whitesboro Solar,USA0061410,33.6165,-96.8687,No Water Cooling,Solar,8.14
USA,Whitesboro Solar II,USA0061411,33.6249,-96.8675,No Water Cooling,Solar,8.14
USA,Whitetail,USA0058021,27.4881,-99.0053,No Water Cooling,Wind,286.0
USA,Whitetail Solar 1,USA0062989,40.1414,-77.6097,No Water Cooling,Solar,21.99
USA,Whitethorn Solar LLC,USA0060193,37.691,-121.717,No Water Cooling,Solar,7.05
USA,Whitewater Hill Wind Partners,USA0056012,33.925,-116.6178,No Water Cooling,Wind,139.32
USA,Whitewater Hydro Plant,USA0010162,33.9347,-116.6405,No Water Cooling,Hydro,2.56
USA,Whitewater Valley,USA0001040,39.8028,-84.8953,Cooling tower,Coal,433.74
USA,Whitewright Solar,USA0061524,33.4982,-96.3789,No Water Cooling,Solar,16.29
USA,Whiting,USA0003975,44.4889,-89.5756,No Water Cooling,Hydro,24.54
USA,Whiting Clean Energy,USA0055259,41.6739,-87.4775,Cooling tower,Gas,2034.08
USA,Whiting Refinery,USA0052130,41.6703,-87.4803,Cooling tower,Gas,295.52
USA,Whitman,USA0058977,55.3281,-131.5308,No Water Cooling,Hydro,10.87
USA,Whitney,USA0006414,31.8694,-97.3667,No Water Cooling,Hydro,84.38
USA,Whitney Point Solar,USA0060975,36.3769,-120.1385,No Water Cooling,Solar,32.59
USA,Whitt Solar,USA0061952,34.7216,-82.5243,No Water Cooling,Solar,3.25
USA,Whittier,USA0063408,43.15,-77.8614,No Water Cooling,Solar,3.25
USA,Whittier LFG Power Plant #1,USA0057102,33.9716,-118.0481,Cooling tower,Waste,0.39
