ISO,Year,SGVA
ABW,2000,0.0
ABW,2001,0.0
ABW,2002,0.0
ABW,2003,0.0
ABW,2004,0.0
ABW,2005,0.0
ABW,2006,0.0
ABW,2007,0.0
ABW,2008,0.0
ABW,2009,0.0
ABW,2010,0.0
ABW,2011,0.0
ABW,2012,0.0
ABW,2013,0.0
ABW,2014,0.0
ABW,2015,0.0
ABW,2016,0.0
ABW,2017,0.0
ABW,2018,0.0
ABW,2019,0.0
AFG,2000,2853190137.15727
AFG,2001,2853190137.15727
AFG,2002,2853190137.15727
AFG,2003,3182785607.9469
AFG,2004,3589795243.91482
AFG,2005,3783223011.13798
AFG,2006,4037871886.59486
AFG,2007,4832571382.30534
AFG,2008,5550423239.85595
AFG,2009,6548577059.21244
AFG,2010,7750594927.9476
AFG,2011,8509431329.75084
AFG,2012,9671593276.01589
AFG,2013,10428545549.4796
AFG,2014,10900974717.3206
AFG,2015,11133722277.5479
AFG,2016,11354112383.5125
AFG,2017,11276615307.8612
AFG,2018,11495175427.8807
AFG,2019,11335882741.1565
AGO,2000,18994938776.3807
AGO,2001,18994938776.3807
AGO,2002,18994938776.3807
AGO,2003,19977251140.4141
AGO,2004,21472031200.6015
AGO,2005,23321191429.9184
AGO,2006,25330972835.3664
AGO,2007,26750244458.9161
AGO,2008,30205871546.5301
AGO,2009,32914806216.0616
AGO,2010,35101114976.5466
AGO,2011,38794735751.047
AGO,2012,40991333014.1143
AGO,2013,44164243674.9498
AGO,2014,48614523241.829
AGO,2015,46262555474.8656
AGO,2016,43836924081.6964
AGO,2017,44486143869.2763
AGO,2018,44602366165.8762
AGO,2019,45508009957.0044
ALB,2000,3367934448.57443
ALB,2001,3604700466.61128
ALB,2002,3715260003.92679
ALB,2003,3732741249.32488
ALB,2004,3901293491.55393
ALB,2005,4128170328.2414
ALB,2006,4324570233.97581
ALB,2007,4631905985.64746
ALB,2008,4863135267.67614
ALB,2009,5122002317.45923
ALB,2010,5250883855.2696
ALB,2011,5410237099.15245
ALB,2012,5583114055.31168
ALB,2013,5600304230.03088
ALB,2014,5876501093.37175
ALB,2015,6038894841.7712
ALB,2016,6295086547.76054
ALB,2017,6673335527.38326
ALB,2018,6858676993.41953
ALB,2019,7107534392.44229
AND,2000,0.0
AND,2001,0.0
AND,2002,0.0
AND,2003,0.0
AND,2004,0.0
AND,2005,0.0
AND,2006,0.0
AND,2007,0.0
AND,2008,0.0
AND,2009,0.0
AND,2010,0.0
AND,2011,0.0
AND,2012,0.0
AND,2013,0.0
AND,2014,0.0
AND,2015,0.0
AND,2016,0.0
AND,2017,0.0
AND,2018,0.0
AND,2019,0.0
ARE,2000,75870572939.3171
ARE,2001,75870572939.3171
ARE,2002,84660553981.7113
ARE,2003,93744958513.1915
ARE,2004,103032141490.316
ARE,2005,110993004528.354
ARE,2006,116531495179.475
ARE,2007,131765349218.879
ARE,2008,137102746513.537
ARE,2009,133363126510.47
ARE,2010,135347311531.654
ARE,2011,142405922823.127
ARE,2012,150537189864.587
ARE,2013,161730812026.693
ARE,2014,173450990262.676
ARE,2015,181555407426.526
ARE,2016,188498827209.17
ARE,2017,198007155503.215
ARE,2018,199167000029.216
ARE,2019,201642734613.592
ARG,2000,159216132351.176
ARG,2001,152292934450.196
ARG,2002,137497234334.0
ARG,2003,143335136046.909
ARG,2004,153192675498.002
ARG,2005,167133995314.923
ARG,2006,181349456249.488
ARG,2007,197831713434.68
ARG,2008,207978564180.738
ARG,2009,203705354307.235
ARG,2010,218147704405.241
ARG,2011,232206946364.837
ARG,2012,233759837329.073
ARG,2013,238224093962.083
ARG,2014,234306790459.157
ARG,2015,240539674460.046
ARG,2016,240518660814.335
ARG,2017,246708278404.671
ARG,2018,245103789943.896
ARG,2019,237708419002.372
ARM,2000,0.0
ARM,2001,0.0
ARM,2002,0.0
ARM,2003,0.0
ARM,2004,0.0
ARM,2005,0.0
ARM,2006,0.0
ARM,2007,0.0
ARM,2008,0.0
ARM,2009,0.0
ARM,2010,0.0
ARM,2011,0.0
ARM,2012,0.0
ARM,2013,0.0
ARM,2014,0.0
ARM,2015,0.0
ARM,2016,0.0
ARM,2017,0.0
ARM,2018,0.0
ARM,2019,0.0
ASM,2000,0.0
ASM,2001,0.0
ASM,2002,0.0
ASM,2003,0.0
ASM,2004,0.0
ASM,2005,0.0
ASM,2006,0.0
ASM,2007,0.0
ASM,2008,0.0
ASM,2009,0.0
ASM,2010,0.0
ASM,2011,0.0
ASM,2012,0.0
ASM,2013,0.0
ASM,2014,0.0
ASM,2015,0.0
ASM,2016,0.0
ASM,2017,0.0
ASM,2018,0.0
ASM,2019,0.0
ATG,2000,740820424.250544
ATG,2001,717182976.220557
ATG,2002,712209280.409983
ATG,2003,750495171.416959
ATG,2004,782188023.791314
ATG,2005,822886405.125013
ATG,2006,881604106.330576
ATG,2007,945902756.904981
ATG,2008,960249638.59113
ATG,2009,852460066.510311
ATG,2010,811988888.888889
ATG,2011,812732464.674523
ATG,2012,833275811.240955
ATG,2013,833106441.200894
ATG,2014,866055110.457652
ATG,2015,898487407.641054
ATG,2016,932729072.569499
ATG,2017,944651070.999164
ATG,2018,994003848.282325
ATG,2019,1038362274.87198
AUS,2000,546025155748.256
AUS,2001,565771791747.735
AUS,2002,587366689347.388
AUS,2003,605108738895.599
AUS,2004,627683428421.979
AUS,2005,651185012203.158
AUS,2006,671776432494.833
AUS,2007,699935383145.759
AUS,2008,723836463080.015
AUS,2009,739432602642.047
AUS,2010,753460759270.677
AUS,2011,775201717767.529
AUS,2012,801232917380.832
AUS,2013,821190354600.335
AUS,2014,839551386301.809
AUS,2015,863015073250.517
AUS,2016,894551582214.311
AUS,2017,920601730164.395
AUS,2018,946656452037.242
AUS,2019,1008247008565.49
AUT,2000,200884973620.623
AUT,2001,203445259663.863
AUT,2002,208922109672.598
AUT,2003,210192660139.697
AUT,2004,215888904217.185
AUT,2005,221423831919.878
AUT,2006,230094717656.818
AUT,2007,237473540910.828
AUT,2008,243128007513.86
AUT,2009,240574714062.963
AUT,2010,244126286142.605
AUT,2011,250929199966.139
AUT,2012,251686441918.591
AUT,2013,251729928957.219
AUT,2014,254033068056.239
AUT,2015,257002913438.431
AUT,2016,260893584694.794
AUT,2017,265831245286.833
AUT,2018,271604811527.188
AUT,2019,275465327971.071
AZE,2000,5766928198.11585
AZE,2001,6457579413.16504
AZE,2002,6845753218.56941
AZE,2003,7360705237.57729
AZE,2004,7966483439.46531
AZE,2005,8491437151.23083
AZE,2006,9942763865.16959
AZE,2007,11169998598.1333
AZE,2008,12663494611.2664
AZE,2009,13717456775.1046
AZE,2010,14927120966.7373
AZE,2011,15980542498.5345
AZE,2012,17390781177.3608
AZE,2013,18889953826.9239
AZE,2014,20796222403.3248
AZE,2015,22303504533.5022
AZE,2016,21999939642.507
AZE,2017,23076878668.0857
AZE,2018,24261403469.8141
AZE,2019,25226972294.9564
BDI,2000,665831953.700164
BDI,2001,624349612.305331
BDI,2002,585451683.466447
BDI,2003,548977155.04709
BDI,2004,514775044.872171
BDI,2005,503568802.913495
BDI,2006,541221898.717504
BDI,2007,632012052.957324
BDI,2008,673747807.896346
BDI,2009,709893799.637911
BDI,2010,750896832.439257
BDI,2011,803299943.449535
BDI,2012,859233108.771931
BDI,2013,883534242.812963
BDI,2014,961115793.968916
BDI,2015,964825598.009456
BDI,2016,971824966.296524
BDI,2017,977200962.956524
BDI,2018,984457505.563796
BDI,2019,994226520.033561
BEL,2000,267842200588.861
BEL,2001,273087159762.232
BEL,2002,278679698457.738
BEL,2003,282581664860.77
BEL,2004,289991422779.988
BEL,2005,297300568775.927
BEL,2006,306000641154.989
BEL,2007,316514404649.206
BEL,2008,321735397016.185
BEL,2009,318179306910.469
BEL,2010,325400493510.362
BEL,2011,332478244248.653
BEL,2012,337640353700.436
BEL,2013,340068057363.097
BEL,2014,344422716591.424
BEL,2015,350957503588.975
BEL,2016,356332759461.053
BEL,2017,362213873104.584
BEL,2018,371172349020.578
BEL,2019,377078037765.079
BEN,2000,2560991024.85073
BEN,2001,2751739660.96295
BEN,2002,2821434610.38802
BEN,2003,2982576798.70644
BEN,2004,3077175957.92274
BEN,2005,3226712042.50038
BEN,2006,3403581304.5195
BEN,2007,3685679040.13884
BEN,2008,4161228502.6601
BEN,2009,4147015544.82633
BEN,2010,4247751747.94859
BEN,2011,4617788617.85137
BEN,2012,4876821620.96814
BEN,2013,5303820254.87539
BEN,2014,5568395482.46099
BEN,2015,5567013334.76248
BEN,2016,5670097094.23379
BEN,2017,5979805018.67859
BEN,2018,6320672535.26215
BEN,2019,6650423559.1393
BFA,2000,2339989170.57279
BFA,2001,2508721975.59384
BFA,2002,2682126428.33154
BFA,2003,2797120742.81577
BFA,2004,3016754205.54263
BFA,2005,3292197450.83877
BFA,2006,3628905344.64733
BFA,2007,3792892060.67618
BFA,2008,3915224938.191
BFA,2009,4147737889.16539
BFA,2010,4258244787.58143
BFA,2011,4537642321.48977
BFA,2012,4927598256.267
BFA,2013,5195004857.7805
BFA,2014,5458020809.53877
BFA,2015,5763413779.78288
BFA,2016,6148235089.5863
BFA,2017,6528384449.26607
BFA,2018,6768351706.65084
BFA,2019,7336396378.49505
BGD,2000,35751702977.1113
BGD,2001,37672123313.7562
BGD,2002,39494381586.3744
BGD,2003,41460748058.1885
BGD,2004,43622138112.616
BGD,2005,46324788003.5709
BGD,2006,49383203035.2382
BGD,2007,52585760111.3407
BGD,2008,55615952866.3287
BGD,2009,58441226724.1979
BGD,2010,61672342413.5593
BGD,2011,65506281210.6071
BGD,2012,69814011300.8699
BGD,2013,73663664978.6322
BGD,2014,77806772828.7867
BGD,2015,82320391778.4863
BGD,2016,87462864914.7721
BGD,2017,93314756471.8572
BGD,2018,99276049134.9052
BGD,2019,106010525767.562
BGR,2000,17782992081.7618
BGR,2001,18333413193.6539
BGR,2002,19890079997.3283
BGR,2003,20482997447.8857
BGR,2004,21452582100.9005
BGR,2005,23447459999.1038
BGR,2006,25119517932.7192
BGR,2007,27004210991.4937
BGR,2008,27853838847.8025
BGR,2009,28177974902.9708
BGR,2010,30017525382.4286
BGR,2011,30492162172.0773
BGR,2012,30376926919.0976
BGR,2013,30170015840.4758
BGR,2014,30668171712.8366
BGR,2015,32013881972.2779
BGR,2016,32862348392.4034
BGR,2017,34224077301.9415
BGR,2018,36199974276.4984
BGR,2019,37854336812.9378
BHR,2000,10454494680.8511
BHR,2001,10454494680.8511
BHR,2002,10454494680.8511
BHR,2003,10454494680.8511
BHR,2004,10454494680.8511
BHR,2005,10454494680.8511
BHR,2006,10454494680.8511
BHR,2007,11478085106.383
BHR,2008,12371808510.6383
BHR,2009,12985611702.1277
BHR,2010,13803324468.0851
BHR,2011,14148617021.2766
BHR,2012,15290079787.234
BHR,2013,15741170212.766
BHR,2014,16453457446.8085
BHR,2015,16978484042.5532
BHR,2016,17729813829.7872
BHR,2017,18957446808.5106
BHR,2018,19445212765.9575
BHR,2019,19096356382.9787
BHS,2000,7740174320.06906
BHS,2001,8114942852.97443
BHS,2002,8270482740.63537
BHS,2003,8019608743.96664
BHS,2004,8234060732.39231
BHS,2005,8530412482.52301
BHS,2006,8415971746.24017
BHS,2007,8905579070.16328
BHS,2008,8539070173.00701
BHS,2009,8161316229.58991
BHS,2010,8185100000.0
BHS,2011,8128178172.90975
BHS,2012,8208286688.30774
BHS,2013,8142110088.63114
BHS,2014,8390496243.20677
BHS,2015,8628831515.72625
BHS,2016,8793128607.55492
BHS,2017,8894433537.58617
BHS,2018,9034946859.00476
BHS,2019,9024398408.52999
BIH,2000,8343009419.96668
BIH,2001,8343009419.96668
BIH,2002,8343009419.96668
BIH,2003,8343009419.96668
BIH,2004,8343009419.96668
BIH,2005,8343009419.96668
BIH,2006,8699959601.22587
BIH,2007,9195573796.12269
BIH,2008,9596809717.07983
BIH,2009,9436074605.857
BIH,2010,9534602153.45026
BIH,2011,9698850565.2628
BIH,2012,9807793781.02061
BIH,2013,9851944987.95506
BIH,2014,10105807669.0051
BIH,2015,10337806523.0434
BIH,2016,10547402131.621
BIH,2017,10950543396.9801
BIH,2018,11299191812.4449
BIH,2019,11846286179.885
BLR,2000,14233901179.1882
BLR,2001,15277254432.0005
BLR,2002,15751861002.5846
BLR,2003,16454591305.402
BLR,2004,17615522000.3487
BLR,2005,19055247959.2906
BLR,2006,20598094419.1763
BLR,2007,21548073278.8461
BLR,2008,22587406980.6403
BLR,2009,22772316063.8399
BLR,2010,24877475662.9742
BLR,2011,26795316034.3843
BLR,2012,26534868334.1955
BLR,2013,28042246213.7111
BLR,2014,28884202152.384
BLR,2015,28456979596.3409
BLR,2016,27731934001.3213
BLR,2017,28115892519.8015
BLR,2018,28935710698.0124
BLR,2019,29189091912.5596
BLZ,2000,545134107.461896
BLZ,2001,584722834.998322
BLZ,2002,631366594.01193
BLZ,2003,682917428.236349
BLZ,2004,705404636.798107
BLZ,2005,737557938.97989
BLZ,2006,756444561.792698
BLZ,2007,803644710.018735
BLZ,2008,813038969.259996
BLZ,2009,823366700.787815
BLZ,2010,830032800.0
BLZ,2011,843109485.725186
BLZ,2012,862666749.507479
BLZ,2013,870128080.446081
BLZ,2014,902584524.427599
BLZ,2015,968341144.481639
BLZ,2016,1035259972.67343
BLZ,2017,1068142987.52623
BLZ,2018,1091933374.74652
BLZ,2019,1118546657.43857
BMU,2000,5899476000.0
BMU,2001,5899476000.0
BMU,2002,5899476000.0
BMU,2003,5899476000.0
BMU,2004,5899476000.0
BMU,2005,5899476000.0
BMU,2006,5899476000.0
BMU,2007,5899476000.0
BMU,2008,5899476000.0
BMU,2009,5899476000.0
BMU,2010,5899476000.0
BMU,2011,5699610743.82823
BMU,2012,5416237307.04987
BMU,2013,5402509604.49134
BMU,2014,5216885981.62667
BMU,2015,5228997678.11296
BMU,2016,5185438800.31625
BMU,2017,5370837926.35573
BMU,2018,5334271846.36185
BMU,2019,5319572870.34888
BOL,2000,6292517325.02182
BOL,2001,6397428195.89453
BOL,2002,6484221507.19687
BOL,2003,6562850666.87732
BOL,2004,6713843487.64235
BOL,2005,6861869063.90992
BOL,2006,7133816289.03257
BOL,2007,7457472063.3626
BOL,2008,7757282740.61545
BOL,2009,8137923481.24956
BOL,2010,8557892024.93608
BOL,2011,8947310959.43407
BOL,2012,9429370265.73492
BOL,2013,10026251833.0986
BOL,2014,10559562099.2171
BOL,2015,11192780490.8667
BOL,2016,11816142259.0613
BOL,2017,12394571648.1094
BOL,2018,13047059733.6101
BOL,2019,13505408066.273
BRA,2000,869708547010.004
BRA,2001,887442604934.061
BRA,2002,914257110902.683
BRA,2003,922334528763.074
BRA,2004,967445935084.129
BRA,2005,1002945956286.95
BRA,2006,1048055937187.36
BRA,2007,1112336749147.34
BRA,2008,1168783574124.6
BRA,2009,1202540970100.05
BRA,2010,1272594929513.42
BRA,2011,1316598349818.1
BRA,2012,1354819171555.25
BRA,2013,1392128657287.4
BRA,2014,1405846361357.44
BRA,2015,1367415817928.6
BRA,2016,1337039296896.32
BRA,2017,1347276515234.2
BRA,2018,1367183538995.0
BRA,2019,1384281965609.37
BRB,2000,0.0
BRB,2001,0.0
BRB,2002,0.0
BRB,2003,0.0
BRB,2004,0.0
BRB,2005,0.0
BRB,2006,0.0
BRB,2007,0.0
BRB,2008,0.0
BRB,2009,0.0
BRB,2010,0.0
BRB,2011,0.0
BRB,2012,0.0
BRB,2013,0.0
BRB,2014,0.0
BRB,2015,0.0
BRB,2016,0.0
BRB,2017,0.0
BRB,2018,0.0
BRB,2019,0.0
BRN,2000,2965462706.27063
BRN,2001,3146464906.49065
BRN,2002,3233553428.6762
BRN,2003,3286853245.32453
BRN,2004,3352455298.86322
BRN,2005,3490645177.85112
BRN,2006,3749175870.92042
BRN,2007,4095508397.50642
BRN,2008,4203808360.83608
BRN,2009,4291649871.65383
BRN,2010,4455260946.09461
BRN,2011,4675162009.53429
BRN,2012,4934283828.38284
BRN,2013,5164897029.70297
BRN,2014,5195542134.21342
BRN,2015,5136729079.57462
BRN,2016,5050880088.0088
BRN,2017,5105650971.76384
BRN,2018,5145569270.26036
BRN,2019,5322986431.97653
BTN,2000,239657799.147685
BTN,2001,253856285.658417
BTN,2002,272217282.824169
BTN,2003,297736095.505331
BTN,2004,329889104.505632
BTN,2005,378720168.061997
BTN,2006,409611033.645293
BTN,2007,434453127.294254
BTN,2008,454760706.627354
BTN,2009,515090873.233261
BTN,2010,577589457.155479
BTN,2011,654156830.901529
BTN,2012,658514323.743896
BTN,2013,669189087.637439
BTN,2014,724331867.978941
BTN,2015,785935686.413975
BTN,2016,862960810.97985
BTN,2017,920934270.989619
BTN,2018,1002965232.89099
BTN,2019,1128691924.26635
BWA,2000,4011981114.69694
BWA,2001,4128553234.05772
BWA,2002,4362677052.89234
BWA,2003,4517365340.24725
BWA,2004,4410446592.45663
BWA,2005,4569245995.01015
BWA,2006,5100470727.78404
BWA,2007,5629809401.91021
BWA,2008,6192641436.74605
BWA,2009,6488448500.15504
BWA,2010,6733343926.63684
BWA,2011,7332182366.71529
BWA,2012,7846075672.87711
BWA,2013,8671836279.07086
BWA,2014,9273829104.40398
BWA,2015,9386156458.78032
BWA,2016,10084697582.2052
BWA,2017,10620840562.6244
BWA,2018,11073765730.2098
BWA,2019,11568350871.0216
CAF,2000,575972681.981179
CAF,2001,575972681.981179
CAF,2002,575972681.981179
CAF,2003,575972681.981179
CAF,2004,575972681.981179
CAF,2005,575972681.981179
CAF,2006,575972681.981179
CAF,2007,575972681.981179
CAF,2008,575972681.981179
CAF,2009,575972681.981179
CAF,2010,628408613.437948
CAF,2011,663386785.175173
CAF,2012,688783197.381215
CAF,2013,563213844.621897
CAF,2014,591967207.382947
CAF,2015,621246041.031596
CAF,2016,645601616.671817
CAF,2017,684031727.932193
CAF,2018,713943147.687837
CAF,2019,811702019.606936
CAN,2000,1023439589363.34
CAN,2001,1023439589363.34
CAN,2002,1023439589363.34
CAN,2003,1023439589363.34
CAN,2004,1023439589363.34
CAN,2005,1023439589363.34
CAN,2006,1023439589363.34
CAN,2007,1023439589363.34
CAN,2008,1038295428993.91
CAN,2009,1031525995178.54
CAN,2010,1057106719461.91
CAN,2011,1087031764656.81
CAN,2012,1106328147770.99
CAN,2013,1130106367072.85
CAN,2014,1160036586871.69
CAN,2015,1176830594527.04
CAN,2016,1199044332686.65
CAN,2017,1232727456052.92
CAN,2018,1258993314134.6
CAN,2019,1290036366748.96
CHE,2000,341218705610.9
CHE,2001,344078736337.197
CHE,2002,343695317613.97
CHE,2003,344609292373.004
CHE,2004,355627551528.269
CHE,2005,366376855680.258
CHE,2006,379728944396.762
CHE,2007,395645780829.751
CHE,2008,403023066971.643
CHE,2009,401581652037.127
CHE,2010,408678184592.841
CHE,2011,410405272486.696
CHE,2012,417031022574.878
CHE,2013,426899730947.236
CHE,2014,440371552072.875
CHE,2015,448507420416.539
CHE,2016,456053982015.195
CHE,2017,460142471312.053
CHE,2018,471394227964.359
CHE,2019,472914180141.357
CHL,2000,68174149542.3808
CHL,2001,71139381279.008
CHL,2002,73751405056.8263
CHL,2003,77516835135.2352
CHL,2004,83245375514.7682
CHL,2005,89150962490.286
CHL,2006,95738494880.9071
CHL,2007,103154056132.34
CHL,2008,108596978277.179
CHL,2009,108239717892.755
CHL,2010,115340515751.715
CHL,2011,124438193128.768
CHL,2012,131817165286.015
CHL,2013,136998430653.359
CHL,2014,140585063333.551
CHL,2015,144515362641.462
CHL,2016,148315738971.328
CHL,2017,150773028743.73
CHL,2018,156252616112.673
CHL,2019,158924349920.66
CIV,2000,11672894451.8028
CIV,2001,11672894451.8028
CIV,2002,11672894451.8028
CIV,2003,11672894451.8028
CIV,2004,11672894451.8028
CIV,2005,11672894451.8028
CIV,2006,11672894451.8028
CIV,2007,11672894451.8028
CIV,2008,11672894451.8028
CIV,2009,12327562213.1034
CIV,2010,13217173277.8652
CIV,2011,12278699996.8976
CIV,2012,14528584210.0744
CIV,2013,15218098948.0813
CIV,2014,16455034192.9955
CIV,2015,14412341269.3821
CIV,2016,16186759172.7442
CIV,2017,16875926225.3686
CIV,2018,17855537986.2071
CIV,2019,18956695125.5204
CMR,2000,8207115691.78159
CMR,2001,8915910996.86872
CMR,2002,9264101432.4627
CMR,2003,10109983397.3198
CMR,2004,11079246524.6395
CMR,2005,10722063063.4998
CMR,2006,10995199041.5306
CMR,2007,11631827536.3604
CMR,2008,12495013876.8476
CMR,2009,12947563670.7086
CMR,2010,13641913417.3534
CMR,2011,14226490785.7186
CMR,2012,14898977913.1995
CMR,2013,15554032785.8266
CMR,2014,16295157362.0489
CMR,2015,16852774000.6018
CMR,2016,17680698730.8589
CMR,2017,18447779611.2257
CMR,2018,19262091972.7727
CMR,2019,19843836680.554
COD,2000,4471684721.30906
COD,2001,4464460476.71404
COD,2002,4685752279.69974
COD,2003,5204425332.79093
COD,2004,5693417092.90674
COD,2005,5906522943.06445
COD,2006,6277380404.37011
COD,2007,7012381324.47153
COD,2008,7686229410.86286
COD,2009,7993113212.98324
COD,2010,7629395746.83455
COD,2011,7708208009.53472
COD,2012,8217845099.67748
COD,2013,8861417416.21005
COD,2014,9467362353.90496
COD,2015,10326097881.9174
COD,2016,10791124121.5812
COD,2017,11111401371.3415
COD,2018,11257601865.5152
COD,2019,11895101107.5627
COG,2000,1980478314.57669
COG,2001,2224185208.24955
COG,2002,2388795302.52415
COG,2003,2498235529.13659
COG,2004,2613372644.25762
COG,2005,2745300588.66714
COG,2006,3017726683.65119
COG,2007,3385838996.51805
COG,2008,3348459940.5025
COG,2009,3398853962.92307
COG,2010,3560304393.15893
COG,2011,3941849090.76184
COG,2012,4521321035.07567
COG,2013,4749369950.51586
COG,2014,5089415440.96388
COG,2015,5068356905.66327
COG,2016,4970456161.21402
COG,2017,4529279132.31307
COG,2018,4331971633.59184
COG,2019,4254648704.87145
COK,2000,0.0
COK,2001,0.0
COK,2002,0.0
COK,2003,0.0
COK,2004,0.0
COK,2005,0.0
COK,2006,0.0
COK,2007,0.0
COK,2008,0.0
COK,2009,0.0
COK,2010,0.0
COK,2011,0.0
COK,2012,0.0
COK,2013,0.0
COK,2014,0.0
COK,2015,0.0
COK,2016,0.0
COK,2017,0.0
COK,2018,0.0
COK,2019,0.0
COL,2000,103048267774.686
COL,2001,105070016405.219
COL,2002,107518535130.789
COL,2003,111269077075.008
COL,2004,117159791694.801
COL,2005,122647261668.787
COL,2006,130389065149.255
COL,2007,139109613041.605
COL,2008,143601034417.805
COL,2009,145844152405.476
COL,2010,153022043542.676
COL,2011,162743373800.552
COL,2012,169795951083.691
COL,2013,178893736888.435
COL,2014,188678588306.817
COL,2015,195473191897.289
COL,2016,200118446832.266
COL,2017,205274463751.72
COL,2018,212175800176.512
COL,2019,221225649607.132
COM,2000,391081783.398279
COM,2001,400205717.129947
COM,2002,409508264.455206
COM,2003,418125638.323081
COM,2004,426151537.667915
COM,2005,438241628.289885
COM,2006,449842727.598251
COM,2007,454123597.661055
COM,2008,478646365.633686
COM,2009,478646365.633686
COM,2010,482953588.521775
COM,2011,513862524.488234
COM,2012,542124465.559498
COM,2013,563268215.712378
COM,2014,590868408.059844
COM,2015,610173316.626239
COM,2016,634617026.123018
COM,2017,663253762.931655
COM,2018,685466266.554387
COM,2019,707568425.012396
CPV,2000,649455682.401886
CPV,2001,695471590.821014
CPV,2002,739133782.800519
CPV,2003,777360568.292764
CPV,2004,865868952.490415
CPV,2005,928654189.567209
CPV,2006,1010763281.88357
CPV,2007,940562243.527678
CPV,2008,980911691.157113
CPV,2009,985755263.868564
CPV,2010,1017916607.01331
CPV,2011,1049930820.26925
CPV,2012,1092648537.81451
CPV,2013,1096164571.64744
CPV,2014,1093929676.34009
CPV,2015,1089753129.73235
CPV,2016,1149958816.32597
CPV,2017,1166773033.28818
CPV,2018,1217995538.09397
CPV,2019,1293562140.51012
CRI,2000,14098709747.3664
CRI,2001,14615945942.5625
CRI,2002,15205667933.1927
CRI,2003,15805731810.6785
CRI,2004,16514048917.7667
CRI,2005,17222235243.1137
CRI,2006,18397693798.662
CRI,2007,19882731920.7008
CRI,2008,21295943153.3931
CRI,2009,21835844028.2059
CRI,2010,23032884139.0603
CRI,2011,24167191538.5544
CRI,2012,25464874987.4894
CRI,2013,26629143275.6212
CRI,2014,27811296073.6746
CRI,2015,29165607123.102
CRI,2016,30487516746.4708
CRI,2017,31897319575.3563
CRI,2018,32814528740.9337
CRI,2019,33888889544.0875
CUB,2000,24897701098.776
CUB,2001,26269700819.8121
CUB,2002,26843103546.8261
CUB,2003,28233283358.9525
CUB,2004,30176695286.0803
CUB,2005,34457720576.772
CUB,2006,38789679316.8232
CUB,2007,41921432234.5574
CUB,2008,43715289689.7239
CUB,2009,44846436379.1631
CUB,2010,46618000000.0
CUB,2011,47971554227.1563
CUB,2012,49314492342.727
CUB,2013,50463686421.8616
CUB,2014,51639420779.9601
CUB,2015,53295534187.3043
CUB,2016,53955060119.5559
CUB,2017,55075059891.8303
CUB,2018,56264064389.4107
CUB,2019,56264064389.4107
CYM,2000,3845922988.69206
CYM,2001,3845922988.69206
CYM,2002,3845922988.69206
CYM,2003,3845922988.69206
CYM,2004,3845922988.69206
CYM,2005,3845922988.69206
CYM,2006,3845922988.69206
CYM,2007,4049310307.34367
CYM,2008,4030067572.89802
CYM,2009,3719765505.4059
CYM,2010,3641938808.83029
CYM,2011,3680346778.54147
CYM,2012,3747790456.44035
CYM,2013,3795253344.31836
CYM,2014,3871145800.29257
CYM,2015,3971517343.51126
CYM,2016,4078701271.47675
CYM,2017,4210306698.63009
CYM,2018,4349165955.86786
CYM,2019,4349165955.86786
CYP,2000,12684211852.0483
CYP,2001,13084263555.6145
CYP,2002,13467055548.1904
CYP,2003,13714967519.5546
CYP,2004,14298047196.0758
CYP,2005,15081364178.7087
CYP,2006,15914345751.0274
CYP,2007,16734178708.7366
CYP,2008,17626612753.5463
CYP,2009,17801218348.1373
CYP,2010,18421370807.3711
CYP,2011,18813749171.4172
CYP,2012,18434123027.973
CYP,2013,17457288877.1046
CYP,2014,17296458968.5801
CYP,2015,17802207344.5579
CYP,2016,18744462415.4846
CYP,2017,19762374386.8487
CYP,2018,20731199787.8828
CYP,2019,21264541959.4326
CZE,2000,89132486606.4173
CZE,2001,92106466949.3297
CZE,2002,93261823265.9904
CZE,2003,97177955737.6205
CZE,2004,100044282076.609
CZE,2005,104662885145.818
CZE,2006,108935845998.424
CZE,2007,116528634661.268
CZE,2008,118683048869.445
CZE,2009,114435436481.061
CZE,2010,116636288665.192
CZE,2011,116603602487.642
CZE,2012,117758548302.858
CZE,2013,119652499344.248
CZE,2014,122564340030.939
CZE,2015,128300174095.114
CZE,2016,131764806290.039
CZE,2017,137948856619.36
CZE,2018,144284433294.528
CZE,2019,147776055959.455
DEU,2000,1884400192513.02
DEU,2001,1946810390343.57
DEU,2002,1967828054066.7
DEU,2003,1952995421060.91
DEU,2004,1969179770996.66
DEU,2005,1993784997867.54
DEU,2006,2062989814959.13
DEU,2007,2130731629261.94
DEU,2008,2169492908038.2
DEU,2009,2099725334037.93
DEU,2010,2114524434329.96
DEU,2011,2188109770339.51
DEU,2012,2205110236815.16
DEU,2013,2226161688299.86
DEU,2014,2254001892946.09
DEU,2015,2284389102131.96
DEU,2016,2318757729001.83
DEU,2017,2376502640967.81
DEU,2018,2416164639284.37
DEU,2019,2458533314211.49
DJI,2000,0.0
DJI,2001,0.0
DJI,2002,0.0
DJI,2003,0.0
DJI,2004,0.0
DJI,2005,0.0
DJI,2006,0.0
DJI,2007,0.0
DJI,2008,0.0
DJI,2009,0.0
DJI,2010,0.0
DJI,2011,0.0
DJI,2012,0.0
DJI,2013,0.0
DJI,2014,0.0
DJI,2015,0.0
DJI,2016,0.0
DJI,2017,0.0
