ISO,Year,CL
FIN,2018,2247.0
FIN,2019,2247.0
FJI,2000,253.0
FJI,2001,253.0
FJI,2002,253.0
FJI,2003,253.0
FJI,2004,253.0
FJI,2005,253.0
FJI,2006,253.0
FJI,2007,252.0
FJI,2008,253.0
FJI,2009,252.6
FJI,2010,250.0
FJI,2011,250.0
FJI,2012,250.0
FJI,2013,250.0
FJI,2014,250.0
FJI,2015,250.0
FJI,2016,250.0
FJI,2017,250.0
FJI,2018,250.0
FJI,2019,250.0
FRA,2000,19495.1
FRA,2001,19480.6
FRA,2002,19499.8
FRA,2003,19470.8
FRA,2004,19478.8
FRA,2005,19488.2
FRA,2006,19435.6
FRA,2007,19358.3
FRA,2008,19320.0
FRA,2009,19283.4
FRA,2010,19311.8
FRA,2011,19281.6
FRA,2012,19285.5
FRA,2013,19302.2
FRA,2014,19328.3
FRA,2015,19465.0
FRA,2016,19348.036
FRA,2017,19463.775
FRA,2018,19132.2
FRA,2019,19132.2
FRO,2000,3.0
FRO,2001,3.0
FRO,2002,3.0
FRO,2003,3.0
FRO,2004,3.0
FRO,2005,3.0
FRO,2006,3.0
FRO,2007,3.0
FRO,2008,3.0
FRO,2009,3.0
FRO,2010,3.0
FRO,2011,3.0
FRO,2012,3.0
FRO,2013,3.0
FRO,2014,3.0
FRO,2015,3.0
FRO,2016,3.0
FRO,2017,3.0
FRO,2018,3.0
FRO,2019,3.0
FSM,2000,19.5
FSM,2001,19.5
FSM,2002,19.5
FSM,2003,19.5
FSM,2004,19.5
FSM,2005,19.5
FSM,2006,19.5
FSM,2007,19.5
FSM,2008,19.5
FSM,2009,19.0
FSM,2010,19.0
FSM,2011,19.0
FSM,2012,19.0
FSM,2013,19.0
FSM,2014,19.0
FSM,2015,19.0
FSM,2016,19.0
FSM,2017,19.0
FSM,2018,19.0
FSM,2019,19.0
GAB,2000,495.0
GAB,2001,495.0
GAB,2002,495.0
GAB,2003,495.0
GAB,2004,495.0
GAB,2005,495.0
GAB,2006,495.0
GAB,2007,495.0
GAB,2008,495.0
GAB,2009,495.0
GAB,2010,495.0
GAB,2011,495.0
GAB,2012,495.0
GAB,2013,495.0
GAB,2014,495.0
GAB,2015,495.0
GAB,2016,495.0
GAB,2017,495.0
GAB,2018,495.0
GAB,2019,495.0
GBR,2000,5928.0
GBR,2001,5702.0
GBR,2002,5836.0
GBR,2003,5708.0
GBR,2004,5868.0
GBR,2005,5776.0
GBR,2006,6139.0
GBR,2007,6131.0
GBR,2008,6051.0
GBR,2009,6092.0
GBR,2010,6016.0
GBR,2011,6107.0
GBR,2012,6258.0
GBR,2013,6310.3
GBR,2014,6278.3
GBR,2015,6060.0
GBR,2016,6072.6528
GBR,2017,6130.5864
GBR,2018,6083.953
GBR,2019,6083.953
GEO,2000,1062.0
GEO,2001,1063.0
GEO,2002,1064.0
GEO,2003,1066.0
GEO,2004,552.0
GEO,2005,580.0
GEO,2006,578.0
GEO,2007,577.0
GEO,2008,574.0
GEO,2009,558.0
GEO,2010,520.0
GEO,2011,502.4
GEO,2012,495.0
GEO,2013,545.7
GEO,2014,475.0
GEO,2015,477.7
GEO,2016,454.0
GEO,2017,444.8
GEO,2018,431.8
GEO,2019,431.8
GHA,2000,6100.0
GHA,2001,6210.0
GHA,2002,6331.0
GHA,2003,6535.0
GHA,2004,6800.0
GHA,2005,6800.0
GHA,2006,7000.0
GHA,2007,7100.0
GHA,2008,7300.0
GHA,2009,7300.0
GHA,2010,7320.0
GHA,2011,7420.0
GHA,2012,7400.0
GHA,2013,7400.0
GHA,2014,7400.0
GHA,2015,7400.0
GHA,2016,7400.0
GHA,2017,7400.0
GHA,2018,7400.0
GHA,2019,7400.0
GIB,2000,0.0
GIB,2001,0.0
GIB,2002,0.0
GIB,2003,0.0
GIB,2004,0.0
GIB,2005,0.0
GIB,2006,0.0
GIB,2007,0.0
GIB,2008,0.0
GIB,2009,0.0
GIB,2010,0.0
GIB,2011,0.0
GIB,2012,0.0
GIB,2013,0.0
GIB,2014,0.0
GIB,2015,0.0
GIB,2016,0.0
GIB,2017,0.0
GIB,2018,0.0
GIB,2019,0.0
GIN,2000,2789.0
GIN,2001,2840.0
GIN,2002,3040.0
GIN,2003,3145.0
GIN,2004,3230.0
GIN,2005,3421.0
GIN,2006,3430.0
GIN,2007,3480.0
GIN,2008,3540.0
GIN,2009,3550.0
GIN,2010,3600.0
GIN,2011,3600.0
GIN,2012,3700.0
GIN,2013,3800.0
GIN,2014,3800.0
GIN,2015,3800.0
GIN,2016,3800.0
GIN,2017,3800.0
GIN,2018,3800.0
GIN,2019,3800.0
GMB,2000,285.0
GMB,2001,305.0
GMB,2002,285.0
GMB,2003,305.0
GMB,2004,315.0
GMB,2005,330.0
GMB,2006,298.0
GMB,2007,308.0
GMB,2008,377.0
GMB,2009,433.0
GMB,2010,455.0
GMB,2011,455.0
GMB,2012,445.0
GMB,2013,445.0
GMB,2014,445.0
GMB,2015,445.0
GMB,2016,445.0
GMB,2017,445.0
GMB,2018,445.0
GMB,2019,445.0
GNB,2000,548.0
GNB,2001,548.0
GNB,2002,529.0
GNB,2003,520.0
GNB,2004,530.0
GNB,2005,530.0
GNB,2006,530.0
GNB,2007,530.0
GNB,2008,530.0
GNB,2009,530.0
GNB,2010,550.0
GNB,2011,550.0
GNB,2012,550.0
GNB,2013,550.0
GNB,2014,550.0
GNB,2015,550.0
GNB,2016,550.0
GNB,2017,550.0
GNB,2018,550.0
GNB,2019,550.0
GNQ,2000,230.0
GNQ,2001,230.0
GNQ,2002,220.0
GNQ,2003,220.0
GNQ,2004,220.0
GNQ,2005,220.0
GNQ,2006,210.0
GNQ,2007,210.0
GNQ,2008,205.0
GNQ,2009,190.0
GNQ,2010,190.0
GNQ,2011,180.0
GNQ,2012,180.0
GNQ,2013,180.0
GNQ,2014,180.0
GNQ,2015,180.0
GNQ,2016,180.0
GNQ,2017,180.0
GNQ,2018,180.0
GNQ,2019,180.0
GRC,2000,3854.0
GRC,2001,3852.0
GRC,2002,3846.0
GRC,2003,3844.0
GRC,2004,3761.0
GRC,2005,3775.0
GRC,2006,3722.0
GRC,2007,3701.0
GRC,2008,3694.0
GRC,2009,3686.0
GRC,2010,3704.0
GRC,2011,3700.0
GRC,2012,3676.0
GRC,2013,3634.0
GRC,2014,3328.0
GRC,2015,3282.0
GRC,2016,3254.0
GRC,2017,3220.0
GRC,2018,3221.6
GRC,2019,3221.6
GRD,2000,11.0
GRD,2001,12.0
GRD,2002,12.0
GRD,2003,11.0
GRD,2004,11.0
GRD,2005,6.0
GRD,2006,6.0
GRD,2007,6.0
GRD,2008,6.0
GRD,2009,7.0
GRD,2010,7.0
GRD,2011,7.0
GRD,2012,7.0
GRD,2013,7.0
GRD,2014,7.0
GRD,2015,7.0
GRD,2016,7.0
GRD,2017,7.0
GRD,2018,7.0
GRD,2019,7.0
GRL,2000,0.0
GRL,2001,0.0
GRL,2002,0.0
GRL,2003,0.0
GRL,2004,0.0
GRL,2005,0.0
GRL,2006,0.0
GRL,2007,0.0
GRL,2008,0.0
GRL,2009,0.0
GRL,2010,0.0
GRL,2011,0.0
GRL,2012,0.0
GRL,2013,0.0
GRL,2014,0.0
GRL,2015,0.0
GRL,2016,0.0
GRL,2017,0.0
GRL,2018,0.0
GRL,2019,0.0
GTM,2000,1965.0
GTM,2001,1995.0
GTM,2002,2025.0
GTM,2003,2564.0
GTM,2004,2300.0
GTM,2005,2241.0
GTM,2006,2356.0
GTM,2007,2507.0
GTM,2008,2268.0
GTM,2009,2210.54
GTM,2010,2166.08
GTM,2011,2131.62
GTM,2012,2087.16
GTM,2013,2035.7
GTM,2014,1994.8
GTM,2015,2045.0
GTM,2016,2045.0
GTM,2017,2045.0
GTM,2018,2045.0
GTM,2019,2045.0
GUM,2000,12.0
GUM,2001,12.0
GUM,2002,12.0
GUM,2003,12.0
GUM,2004,12.0
GUM,2005,12.0
GUM,2006,12.0
GUM,2007,11.0
GUM,2008,11.0
GUM,2009,10.0
GUM,2010,10.0
GUM,2011,10.0
GUM,2012,10.0
GUM,2013,10.0
GUM,2014,10.0
GUM,2015,10.0
GUM,2016,10.0
GUM,2017,10.0
GUM,2018,10.0
GUM,2019,10.0
GUY,2000,478.0
GUY,2001,478.0
GUY,2002,478.0
GUY,2003,478.0
GUY,2004,478.0
GUY,2005,448.0
GUY,2006,448.0
GUY,2007,448.0
GUY,2008,448.0
GUY,2009,448.0
GUY,2010,448.0
GUY,2011,448.0
GUY,2012,448.0
GUY,2013,450.0
GUY,2014,450.0
GUY,2015,460.0
GUY,2016,470.0
GUY,2017,470.0
GUY,2018,470.0
GUY,2019,470.0
HKG,2000,6.0
HKG,2001,6.0
HKG,2002,6.0
HKG,2003,6.0
HKG,2004,6.0
HKG,2005,6.0
HKG,2006,5.0
HKG,2007,5.0
HKG,2008,5.0
HKG,2009,5.0
HKG,2010,4.5
HKG,2011,4.5
HKG,2012,4.1
HKG,2013,4.1
HKG,2014,4.1
HKG,2015,4.1
HKG,2016,4.0
HKG,2017,4.1
HKG,2018,4.0
HKG,2019,4.0
HND,2000,1427.0
HND,2001,1428.0
HND,2002,1428.0
HND,2003,1438.0
HND,2004,1440.0
HND,2005,1450.0
HND,2006,1460.0
HND,2007,1460.0
HND,2008,1428.0
HND,2009,1438.0
HND,2010,1500.0
HND,2011,1530.0
HND,2012,1560.0
HND,2013,1560.0
HND,2014,1560.0
HND,2015,1560.0
HND,2016,1560.0
HND,2017,1590.0
HND,2018,1596.0
HND,2019,1596.0
HRV,2000,911.0
HRV,2001,923.0
HRV,2002,928.0
HRV,2003,935.0
HRV,2004,917.0
HRV,2005,946.0
HRV,2006,957.0
HRV,2007,932.0
HRV,2008,946.7
HRV,2009,956.3
HRV,2010,988.4
HRV,2011,979.7
HRV,2012,985.4
HRV,2013,949.3
HRV,2014,890.5
HRV,2015,919.2
HRV,2016,946.0
HRV,2017,889.0
HRV,2018,876.0
HRV,2019,876.0
HTI,2000,1200.0
HTI,2001,1180.0
HTI,2002,1180.0
HTI,2003,1180.0
HTI,2004,1180.0
HTI,2005,1180.0
HTI,2006,1180.0
HTI,2007,1330.0
HTI,2008,1280.0
HTI,2009,1306.33
HTI,2010,1380.0
HTI,2011,1340.0
HTI,2012,1280.0
HTI,2013,1350.0
HTI,2014,1350.0
HTI,2015,1350.0
HTI,2016,1350.0
HTI,2017,1350.0
HTI,2018,1350.0
HTI,2019,1350.0
HUN,2000,4803.0
HUN,2001,4804.0
HUN,2002,4786.0
HUN,2003,4803.0
HUN,2004,4804.0
HUN,2005,4806.0
HUN,2006,4794.0
HUN,2007,4790.0
HUN,2008,4780.0
HUN,2009,4779.0
HUN,2010,4580.0
HUN,2011,4578.0
HUN,2012,4579.0
HUN,2013,4498.0
HUN,2014,4503.0
HUN,2015,4503.0
HUN,2016,4499.0
HUN,2017,4499.0
HUN,2018,4497.0
HUN,2019,4497.0
IDN,2000,36000.0
IDN,2001,36600.0
IDN,2002,37081.0
IDN,2003,40006.0
IDN,2004,42366.0
IDN,2005,40846.0
IDN,2006,40500.0
IDN,2007,42000.0
IDN,2008,43000.0
IDN,2009,44600.0
IDN,2010,44600.0
IDN,2011,45500.0
IDN,2012,45500.0
IDN,2013,46000.0
IDN,2014,46000.0
IDN,2015,46300.0
IDN,2016,49200.0
IDN,2017,51300.0
IDN,2018,51300.0
IDN,2019,51300.0
IMN,2000,18.1
IMN,2001,17.9
IMN,2002,18.5
IMN,2003,17.57
IMN,2004,18.1
IMN,2005,17.81
IMN,2006,27.96
IMN,2007,27.52
IMN,2008,27.28
IMN,2009,25.62
IMN,2010,25.38
IMN,2011,24.97
IMN,2012,21.5
IMN,2013,21.9
IMN,2014,22.1
IMN,2015,23.2
IMN,2016,23.5
IMN,2017,23.0
IMN,2018,23.1
IMN,2019,23.1
IRL,2000,1079.0
IRL,2001,1190.0
IRL,2002,1179.0
IRL,2003,1184.0
IRL,2004,1207.0
IRL,2005,1187.0
IRL,2006,1156.0
IRL,2007,468.45
IRL,2008,488.35
IRL,2009,465.59
IRL,2010,440.84
IRL,2011,460.14
IRL,2012,483.61
IRL,2013,475.04
IRL,2014,466.18
IRL,2015,454.0
IRL,2016,462.0
IRL,2017,462.0
IRL,2018,452.0
IRL,2019,452.0
IRN,2000,16284.0
IRN,2001,17223.0
IRN,2002,17444.0
IRN,2003,17665.0
IRN,2004,17886.0
IRN,2005,18107.0
IRN,2006,18328.0
IRN,2007,18549.0
IRN,2008,17182.0
IRN,2009,17209.2
IRN,2010,17062.4
IRN,2011,16915.6
IRN,2012,16768.8
IRN,2013,16477.0
IRN,2014,16477.0
IRN,2015,16477.0
IRN,2016,16477.0
IRN,2017,16477.0
IRN,2018,16477.0
IRN,2019,16477.0
IRQ,2000,4300.0
IRQ,2001,4490.0
IRQ,2002,4840.0
IRQ,2003,4690.0
IRQ,2004,4690.0
IRQ,2005,5390.0
IRQ,2006,4990.0
IRQ,2007,5140.0
IRQ,2008,4190.0
IRQ,2009,3850.0
IRQ,2010,4220.0
IRQ,2011,4550.0
IRQ,2012,4568.5
IRQ,2013,4863.75
IRQ,2014,5269.0
IRQ,2015,5250.0
IRQ,2016,5250.0
IRQ,2017,5250.0
IRQ,2018,5250.0
IRQ,2019,5250.0
ISL,2000,129.0
ISL,2001,129.0
ISL,2002,129.0
ISL,2003,129.0
ISL,2004,129.0
ISL,2005,129.0
ISL,2006,129.0
ISL,2007,125.0
ISL,2008,125.0
ISL,2009,124.0
ISL,2010,123.0
ISL,2011,122.2
ISL,2012,121.2
ISL,2013,121.2
ISL,2014,121.2
ISL,2015,121.0
ISL,2016,121.0
ISL,2017,121.0
ISL,2018,121.0
ISL,2019,121.0
ISR,2000,424.0
ISR,2001,426.0
ISR,2002,433.0
ISR,2003,420.0
ISR,2004,380.5
ISR,2005,380.5
ISR,2006,372.8
ISR,2007,381.1
ISR,2008,377.0
ISR,2009,382.6
ISR,2010,370.9
ISR,2011,377.0
ISR,2012,386.2
ISR,2013,380.3
ISR,2014,397.7
ISR,2015,393.9
ISR,2016,392.0
ISR,2017,483.0
ISR,2018,483.3
ISR,2019,483.3
ITA,2000,11284.0
ITA,2001,11137.0
ITA,2002,10894.0
ITA,2003,10539.0
ITA,2004,10529.0
ITA,2005,10334.0
ITA,2006,9921.0
ITA,2007,9702.0
ITA,2008,10041.2
ITA,2009,9559.4
ITA,2010,9629.8
ITA,2011,9240.6
ITA,2012,9560.0
ITA,2013,9087.0
ITA,2014,9121.0
ITA,2015,9048.0
ITA,2016,9149.0
ITA,2017,9218.27
ITA,2018,9160.0
ITA,2019,9160.0
JAM,2000,250.0
JAM,2001,250.0
JAM,2002,245.0
JAM,2003,245.0
JAM,2004,243.0
JAM,2005,238.0
JAM,2006,238.0
JAM,2007,235.0
JAM,2008,220.0
JAM,2009,220.0
JAM,2010,215.0
JAM,2011,215.0
JAM,2012,215.0
JAM,2013,215.0
JAM,2014,215.0
JAM,2015,215.0
JAM,2016,215.0
JAM,2017,215.0
JAM,2018,215.0
JAM,2019,215.0
JOR,2000,278.0
JOR,2001,280.0
JOR,2002,283.0
JOR,2003,263.0
JOR,2004,295.0
JOR,2005,271.0
JOR,2006,276.0
JOR,2007,221.3
JOR,2008,230.5
JOR,2009,283.0
JOR,2010,260.3
JOR,2011,260.6
JOR,2012,302.9
JOR,2013,314.6
JOR,2014,322.0
JOR,2015,314.3
JOR,2016,323.96
JOR,2017,265.0
JOR,2018,279.8
JOR,2019,279.8
JPN,2000,4830.0
JPN,2001,4793.0
JPN,2002,4763.0
JPN,2003,4736.0
JPN,2004,4714.0
JPN,2005,4692.0
JPN,2006,4671.0
JPN,2007,4650.0
JPN,2008,4628.0
JPN,2009,4609.0
JPN,2010,4593.0
JPN,2011,4561.0
JPN,2012,4549.0
JPN,2013,4538.0
JPN,2014,4518.0
JPN,2015,4496.0
JPN,2016,4471.0
JPN,2017,4444.0
JPN,2018,4420.0
JPN,2019,4420.0
KAZ,2000,30295.3
KAZ,2001,29485.6
KAZ,2002,28468.9
KAZ,2003,28465.4
KAZ,2004,28598.5
KAZ,2005,28678.0
KAZ,2006,28731.5
KAZ,2007,28755.6
KAZ,2008,28634.8
KAZ,2009,28735.6
KAZ,2010,28800.1
KAZ,2011,29297.8
KAZ,2012,29459.7
KAZ,2013,29526.2
KAZ,2014,29602.2
KAZ,2015,29733.1
KAZ,2016,29774.2
KAZ,2017,29789.1
KAZ,2018,29880.4
KAZ,2019,29880.4
KEN,2000,5371.0
KEN,2001,5539.0
KEN,2002,5518.0
KEN,2003,5574.0
KEN,2004,5692.0
KEN,2005,5702.0
KEN,2006,5754.0
KEN,2007,5770.0
KEN,2008,5785.0
KEN,2009,5985.0
KEN,2010,6020.0
KEN,2011,6330.0
KEN,2012,6430.0
KEN,2013,6330.0
KEN,2014,6330.0
KEN,2015,6330.0
KEN,2016,6330.0
KEN,2017,6330.0
KEN,2018,6330.0
KEN,2019,6330.0
KGZ,2000,1423.0
KGZ,2001,1410.0
KGZ,2002,1411.0
KGZ,2003,1411.0
KGZ,2004,1406.0
KGZ,2005,1356.0
KGZ,2006,1355.6
KGZ,2007,1353.4
KGZ,2008,1352.9
KGZ,2009,1351.0
KGZ,2010,1350.4
KGZ,2011,1350.6
KGZ,2012,1351.4
KGZ,2013,1354.0
KGZ,2014,1355.8
KGZ,2015,1355.6
KGZ,2016,1363.8
KGZ,2017,1363.8
KGZ,2018,1365.0
KGZ,2019,1365.0
KHM,2000,3840.0
KHM,2001,3840.0
KHM,2002,3850.0
KHM,2003,3850.0
KHM,2004,3850.0
KHM,2005,3856.0
KHM,2006,3855.0
KHM,2007,3855.0
KHM,2008,3855.0
KHM,2009,3855.0
KHM,2010,3955.0
KHM,2011,3955.0
KHM,2012,3955.0
KHM,2013,3955.0
KHM,2014,3955.0
KHM,2015,4066.0
KHM,2016,4066.0
KHM,2017,4066.0
KHM,2018,4066.0
KHM,2019,4066.0
KIR,2000,34.0
KIR,2001,34.0
KIR,2002,34.0
KIR,2003,34.0
KIR,2004,34.0
KIR,2005,34.0
KIR,2006,34.0
KIR,2007,34.0
KIR,2008,34.0
KIR,2009,34.0
KIR,2010,34.0
KIR,2011,34.0
KIR,2012,34.0
KIR,2013,34.0
KIR,2014,34.0
KIR,2015,34.0
KIR,2016,34.0
KIR,2017,34.0
KIR,2018,34.0
KIR,2019,34.0
KNA,2000,7.5
KNA,2001,7.3
KNA,2002,7.1
KNA,2003,7.1
KNA,2004,7.03
KNA,2005,4.0
KNA,2006,4.01
KNA,2007,4.09
KNA,2008,4.1
KNA,2009,4.2
KNA,2010,4.6
KNA,2011,5.1
KNA,2012,5.1
KNA,2013,5.1
KNA,2014,5.1
KNA,2015,5.1
KNA,2016,5.1
KNA,2017,5.1
KNA,2018,5.1
KNA,2019,5.1
KOR,2000,1918.0
KOR,2001,1889.0
KOR,2002,1863.0
KOR,2003,1846.0
KOR,2004,1836.0
KOR,2005,1824.0
KOR,2006,1800.0
KOR,2007,1782.0
KOR,2008,1759.0
KOR,2009,1737.0
KOR,2010,1715.0
KOR,2011,1698.0
KOR,2012,1730.0
KOR,2013,1711.0
KOR,2014,1691.0
KOR,2015,1679.0
KOR,2016,1644.0
KOR,2017,1620.7
KOR,2018,1596.0
KOR,2019,1596.0
KWT,2000,12.0
KWT,2001,15.0
KWT,2002,15.0
KWT,2003,15.0
KWT,2004,14.0
KWT,2005,14.0
KWT,2006,14.0
KWT,2007,15.0
KWT,2008,15.0
KWT,2009,15.5
KWT,2010,16.0
KWT,2011,16.5
KWT,2012,16.0
KWT,2013,17.6
KWT,2014,16.1
KWT,2015,13.4
KWT,2016,14.0
KWT,2017,15.4
KWT,2018,14.0
KWT,2019,14.0
LAO,2000,1001.0
LAO,2001,1051.0
LAO,2002,1096.0
LAO,2003,1141.0
LAO,2004,1186.0
LAO,2005,1235.0
LAO,2006,1290.0
LAO,2007,1338.0
LAO,2008,1389.0
LAO,2009,1468.0
LAO,2010,1530.0
LAO,2011,1596.5
LAO,2012,1619.0
LAO,2013,1658.0
LAO,2014,1765.0
LAO,2015,1819.0
LAO,2016,1819.0
LAO,2017,1769.0
LAO,2018,1719.0
LAO,2019,1719.0
LBN,2000,270.0
LBN,2001,263.0
LBN,2002,271.0
LBN,2003,277.0
LBN,2004,278.3
LBN,2005,283.0
LBN,2006,279.0
LBN,2007,277.1
LBN,2008,263.0
LBN,2009,263.0
LBN,2010,240.0
LBN,2011,251.0
LBN,2012,258.0
LBN,2013,258.0
LBN,2014,258.0
LBN,2015,258.0
LBN,2016,258.0
LBN,2017,258.0
LBN,2018,258.0
LBN,2019,258.0
LBR,2000,610.0
LBR,2001,610.0
LBR,2002,610.0
LBR,2003,610.0
LBR,2004,615.0
LBR,2005,615.0
LBR,2006,615.0
LBR,2007,615.0
LBR,2008,630.0
LBR,2009,650.0
LBR,2010,660.0
LBR,2011,705.0
LBR,2012,710.0
LBR,2013,710.0
LBR,2014,710.0
LBR,2015,700.0
LBR,2016,700.0
LBR,2017,700.0
LBR,2018,700.0
LBR,2019,700.0
LBY,2000,2150.0
LBY,2001,2150.0
LBY,2002,2150.0
LBY,2003,2150.0
LBY,2004,2085.0
LBY,2005,2085.0
LBY,2006,2085.0
LBY,2007,2085.0
LBY,2008,2085.0
LBY,2009,2085.0
LBY,2010,2051.0
LBY,2011,2051.0
LBY,2012,2055.0
LBY,2013,2055.0
LBY,2014,2050.0
LBY,2015,2050.0
LBY,2016,2050.0
LBY,2017,2050.0
LBY,2018,2050.0
LBY,2019,2050.0
LCA,2000,12.9
LCA,2001,12.6
LCA,2002,11.9
LCA,2003,11.2
LCA,2004,10.0
LCA,2005,9.9
LCA,2006,9.3
LCA,2007,9.3
LCA,2008,9.5
LCA,2009,10.0
LCA,2010,10.0
LCA,2011,10.0
LCA,2012,10.0
LCA,2013,10.0
LCA,2014,10.0
LCA,2015,10.0
LCA,2016,10.0
LCA,2017,10.0
LCA,2018,10.0
LCA,2019,10.0
LIE,2000,4.0
LIE,2001,3.9
LIE,2002,3.9
LIE,2003,3.9
LIE,2004,3.9
LIE,2005,3.9
LIE,2006,3.8
LIE,2007,3.8
LIE,2008,3.8
LIE,2009,3.5
LIE,2010,3.3
LIE,2011,3.0
LIE,2012,3.0
LIE,2013,2.6
LIE,2014,2.32
LIE,2015,2.16
LIE,2016,2.16
LIE,2017,2.16
LIE,2018,2.16
LIE,2019,2.16
LKA,2000,1910.0
LKA,2001,1911.0
LKA,2002,1916.0
LKA,2003,1930.0
LKA,2004,1870.0
LKA,2005,2070.0
LKA,2006,2000.0
LKA,2007,1950.0
LKA,2008,2155.0
LKA,2009,2070.0
LKA,2010,2180.0
LKA,2011,2290.0
LKA,2012,2250.0
LKA,2013,2300.0
LKA,2014,2300.0
LKA,2015,2300.0
LKA,2016,2310.0
LKA,2017,2320.2
LKA,2018,2371.6
LKA,2019,2371.6
LSO,2000,334.0
LSO,2001,334.0
LSO,2002,304.0
LSO,2003,304.0
LSO,2004,314.0
LSO,2005,327.0
LSO,2006,307.0
LSO,2007,329.0
LSO,2008,362.0
LSO,2009,339.0
LSO,2010,326.0
LSO,2011,312.0
LSO,2012,285.3
LSO,2013,252.1
LSO,2014,276.3
LSO,2015,223.0
LSO,2016,356.0
LSO,2017,418.0
LSO,2018,433.3
LSO,2019,433.3
LTU,2000,2921.0
LTU,2001,1674.0
LTU,2002,1682.0
LTU,2003,1568.0
LTU,2004,1649.2
LTU,2005,1946.3
LTU,2006,1914.4
LTU,2007,1865.5
LTU,2008,1888.9
LTU,2009,2081.4
LTU,2010,2158.1
LTU,2011,2216.6
LTU,2012,2292.3
LTU,2013,2323.0
LTU,2014,2384.3
LTU,2015,2206.9
LTU,2016,2177.5
LTU,2017,2139.2
LTU,2018,2151.0
LTU,2019,2151.0
LUX,2000,63.0
LUX,2001,63.0
LUX,2002,63.0
LUX,2003,63.0
LUX,2004,63.0
LUX,2005,62.0
LUX,2006,62.0
LUX,2007,63.0
LUX,2008,64.0
LUX,2009,63.33
LUX,2010,63.45
LUX,2011,63.63
LUX,2012,64.13
LUX,2013,63.98
LUX,2014,64.16
LUX,2015,64.35
LUX,2016,63.4
LUX,2017,63.592
LUX,2018,63.676
LUX,2019,63.676
LVA,2000,982.0
LVA,2001,970.0
LVA,2002,985.0
LVA,2003,969.0
LVA,2004,1021.0
LVA,2005,1105.0
LVA,2006,1218.0
LVA,2007,1198.0
LVA,2008,1177.0
LVA,2009,1174.0
LVA,2010,1180.0
LVA,2011,1165.0
LVA,2012,1184.0
LVA,2013,1214.0
LVA,2014,1215.0
LVA,2015,1236.5
LVA,2016,1296.0
LVA,2017,1298.0
LVA,2018,1303.0
LVA,2019,1303.0
MAC,2000,0.0
MAC,2001,0.0
MAC,2002,0.0
MAC,2003,0.0
MAC,2004,0.0
MAC,2005,0.0
MAC,2006,0.0
MAC,2007,0.0
MAC,2008,0.0
MAC,2009,0.0
MAC,2010,0.0
MAC,2011,0.0
MAC,2012,0.0
MAC,2013,0.0
MAC,2014,0.0
MAC,2015,0.0
MAC,2016,0.0
MAC,2017,0.0
MAC,2018,0.0
MAC,2019,0.0
MAR,2000,9652.0
MAR,2001,9370.0
MAR,2002,9283.0
MAR,2003,9876.0
MAR,2004,9041.0
MAR,2005,8989.0
MAR,2006,8946.0
MAR,2007,8960.0
MAR,2008,8981.0
MAR,2009,9002.6
MAR,2010,8988.3
MAR,2011,9103.8
MAR,2012,9403.0
MAR,2013,9585.0
MAR,2014,9082.5
MAR,2015,9047.0
MAR,2016,9100.0
MAR,2017,9069.0
MAR,2018,9069.0
MAR,2019,9069.0
MCO,2000,0.0
MCO,2001,0.0
MCO,2002,0.0
MCO,2003,0.0
MCO,2004,0.0
MCO,2005,0.0
MCO,2006,0.0
MCO,2007,0.0
MCO,2008,0.0
MCO,2009,0.0
MCO,2010,0.0
MCO,2011,0.0
MCO,2012,0.0
MCO,2013,0.0
MCO,2014,0.0
MCO,2015,0.0
MCO,2016,0.0
MCO,2017,0.0
MCO,2018,0.0
MCO,2019,0.0
MDA,2000,2162.0
MDA,2001,2154.0
MDA,2002,2144.0
MDA,2003,2143.0
MDA,2004,2138.0
MDA,2005,2135.0
MDA,2006,2123.0
MDA,2007,2125.0
MDA,2008,2124.0
MDA,2009,2118.0
MDA,2010,2112.0
MDA,2011,2110.0
MDA,2012,2109.0
MDA,2013,2111.0
MDA,2014,1966.0
MDA,2015,1971.0
MDA,2016,1973.0
MDA,2017,1975.0
MDA,2018,1916.0
MDA,2019,1916.0
MDG,2000,3500.0
MDG,2001,3550.0
MDG,2002,3550.0
MDG,2003,3550.0
MDG,2004,3550.0
MDG,2005,3600.0
MDG,2006,3600.0
MDG,2007,3600.0
MDG,2008,3600.0
MDG,2009,3600.0
MDG,2010,3600.0
MDG,2011,3600.0
MDG,2012,3600.0
MDG,2013,3600.0
MDG,2014,3600.0
MDG,2015,3600.0
MDG,2016,3600.0
MDG,2017,3600.0
MDG,2018,3600.0
MDG,2019,3600.0
MDV,2000,8.0
MDV,2001,9.0
MDV,2002,11.0
MDV,2003,11.0
MDV,2004,10.0
MDV,2005,8.0
MDV,2006,7.0
MDV,2007,7.0
MDV,2008,7.0
MDV,2009,7.0
MDV,2010,6.9
MDV,2011,6.9
MDV,2012,6.9
MDV,2013,6.9
MDV,2014,6.9
MDV,2015,6.9
MDV,2016,6.9
MDV,2017,6.9
MDV,2018,6.9
MDV,2019,6.9
MEX,2000,25378.0
MEX,2001,25643.0
MEX,2002,25708.0
MEX,2003,25773.0
MEX,2004,25838.0
MEX,2005,25903.0
MEX,2006,25968.0
MEX,2007,26145.0
MEX,2008,25597.0
MEX,2009,24827.0
MEX,2010,24178.0
MEX,2011,23890.0
MEX,2012,22764.0
